temperature_C,MEA_weight_fraction,CO2_loading,species,mole_fraction,curve_role,solver_success,solver_max_abs_residual
20.0,0.3,0.79,MEAH+,0.08649610297316274,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.79,MEACOO-,0.02522595064659204,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.79,HCO3-,0.060851901973366686,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.79,CO3^2-,0.00020912108975463064,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.79,H3O+,1.7980311019996206e-10,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.79,OH-,8.353498034924123e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.79,MEA + MEAH+,0.08676807821007117,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
20.0,0.3,0.795,CO2,0.0023068418110105105,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,MEA,0.0002632708162322927,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,MEAH+,0.08692214609134924,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,MEACOO-,0.024795307878355252,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,HCO3-,0.06171822266855363,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,CO3^2-,0.00020430384690055584,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,H3O+,1.8644399051119492e-10,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,OH-,8.037083460387424e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.795,MEA + MEAH+,0.08718541690758153,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.8,CO2,0.0024301458269668855,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,MEA,0.0002549050669623892,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,MEAH+,0.08734296067910843,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,MEACOO-,0.024369019441025108,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,HCO3-,0.06257475206718387,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,CO3^2-,0.0001995908145011402,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,H3O+,1.9326937213496415e-10,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,OH-,7.735166810748489e-09,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
20.0,0.3,0.8,MEA + MEAH+,0.08759786574607083,explicit_ideal_equilibrium_curve,true,4.513086595934877e-15
40.0,0.3,0.0,CO2,1.2516380792389298e-15,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,MEA,0.11172526745647003,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,MEAH+,0.0005143062805552096,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,MEACOO-,7.015228745147657e-08,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,HCO3-,6.205507789342131e-10,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,CO3^2-,4.1466804408118686e-08,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,H3O+,1.4354007175235578e-14,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,OH-,0.0005141525741225223,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.0,MEA + MEAH+,0.11223957373702524,explicit_ideal_equilibrium_curve,true,3.4372504842394846e-13
40.0,0.3,0.005,CO2,1.4436935613353173e-11,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,MEA,0.11084945669389612,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,MEAH+,0.0009661922132701025,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,MEACOO-,0.0004239949805264841,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,HCO3-,3.780642710940373e-06,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,CO3^2-,0.00013342258176462393,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,H3O+,2.7182180806990837e-14,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,OH-,0.0002715714265312611,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.005,MEA + MEAH+,0.11181564890716622,explicit_ideal_equilibrium_curve,true,3.197442310920451e-13
40.0,0.3,0.01,CO2,4.935578310268582e-11,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,MEA,0.1098282760433126,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,MEAH+,0.0014864781333198474,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,MEACOO-,0.0009248897071412837,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,HCO3-,8.323999956861178e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,CO3^2-,0.00018918268238380967,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,H3O+,4.221011064727384e-14,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,OH-,0.00017489906149629377,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.01,MEA + MEAH+,0.11131475417663245,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.015,CO2,1.078635227814116e-10,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,MEA,0.1087587246229241,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,MEAH+,0.0020282892013540207,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,MEACOO-,0.0014526300529286668,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,HCO3-,1.3202443235319253e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,CO3^2-,0.00021776205413059232,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,H3O+,5.816275976276843e-14,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,OH-,0.00012693259698701105,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.015,MEA + MEAH+,0.11078701382427812,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.02,CO2,1.9182820795738334e-10,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,MEA,0.10766949521970771,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,MEAH+,0.002578498930026703,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,MEACOO-,0.0019916497180498746,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,HCO3-,1.8284646258715772e-05,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,CO3^2-,0.0002348583212193746,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,H3O+,7.46889582152989e-14,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,OH-,9.88479233545671e-05,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.02,MEA + MEAH+,0.11024799414973442,explicit_ideal_equilibrium_curve,true,2.4868995751603507e-13
40.0,0.3,0.025,CO2,3.029423970049828e-10,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,MEA,0.10657065639486528,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,MEAH+,0.00313269545213962,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,MEACOO-,0.0025362920083064067,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,HCO3-,2.352495249189953e-05,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,CO3^2-,0.0002461738326420945,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,H3O+,9.167766027868965e-14,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,OH-,8.053082614881118e-05,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.025,MEA + MEAH+,0.1097033518470049,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
40.0,0.3,0.03,CO2,4.4292631062001906e-10,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,MEA,0.1054664945271601,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,MEAH+,0.003689063145349211,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,MEACOO-,0.0030840861670902095,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,HCO3-,2.8905392130740932e-05,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,CO3^2-,0.0002541973130407275,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,H3O+,1.0908983722267852e-13,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,OH-,6.767696015589688e-05,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.03,MEA + MEAH+,0.10915555767250931,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-14
40.0,0.3,0.035,CO2,6.135817274840776e-10,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,MEA,0.10435911640747532,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,MEAH+,0.004246733827505633,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,MEACOO-,0.003633793585464317,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,HCO3-,3.441880293921677e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,CO3^2-,0.0002601745317303231,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,H3O+,1.2691308238727913e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,OH-,5.81723757683671e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.035,MEA + MEAH+,0.10860585023498096,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.04,CO2,8.16813939217156e-10,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,MEA,0.10324967255838052,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,MEAH+,0.004805244253997755,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,MEACOO-,0.004184726985256106,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,HCO3-,4.006294775681788e-05,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,CO3^2-,0.00026479500207851175,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,H3O+,1.451466717836335e-13,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,OH-,5.0864316972956366e-05,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.04,MEA + MEAH+,0.10805491681237828,explicit_ideal_equilibrium_curve,true,8.881784197001252e-16
40.0,0.3,0.045,CO2,1.0546452443401647e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,MEA,0.1021388433320815,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,MEAH+,0.0053643260273557114,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,MEACOO-,0.004736474411503135,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,HCO3-,4.583813331655937e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,CO3^2-,0.00026847037022737646,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,H3O+,1.637957902738649e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,OH-,4.5072742245058884e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.045,MEA + MEAH+,0.10750316935943721,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,CO2,1.329226041556927e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,MEA,0.10102705687731268,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,MEAH+,0.005923813401846771,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,MEACOO-,0.005288773460961981,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,HCO3-,5.174612968595006e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,CO3^2-,0.0002714612671321026,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,H3O+,1.828690127765687e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,OH-,4.037127711750566e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.05,MEA + MEAH+,0.10695087027915945,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,CO2,1.6428454535037044e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,MEA,0.09991459650153546,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,MEAH+,0.006483598699443474,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,MEACOO-,0.005841448503942006,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,HCO3-,5.77896356207808e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,CO3^2-,0.00027394062136241353,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,H3O+,2.0237710209768405e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,OH-,3.6479317358233355e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.055,MEA + MEAH+,0.10639819520097893,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,CO2,1.997942223963364e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,MEA,0.09880165765087069,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,MEAH+,0.007043609022156636,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,MEACOO-,0.006394376992037653,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,HCO3-,6.397199639695179e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,CO3^2-,0.00027602763352706927,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,H3O+,2.2233239717992838e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,OH-,3.320476689022111e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.06,MEA + MEAH+,0.10584526667302732,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,CO2,2.397116237036051e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,MEA,0.09768838003933096,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,MEAH+,0.0076037933034579265,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,MEACOO-,0.0069474702774730826,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,HCO3-,7.029704798092591e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,CO3^2-,0.0002778071127467807,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,H3O+,2.4274848930737725e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,OH-,3.0411752753105323e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.065,MEA + MEAH+,0.10529217334278888,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.07,CO2,2.8431408625943154e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,MEA,0.09657486669666128,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,MEAH+,0.008164114726852861,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,MEACOO-,0.007500662146686208,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,HCO3-,7.676902872257108e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,CO3^2-,0.0002793410313643813,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,H3O+,2.6364004905499624e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,OH-,2.8001488978959643e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.07,MEA + MEAH+,0.10473898142351414,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,CO2,3.338976277828225e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,MEA,0.09546119574726909,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,MEAH+,0.008724546090190887,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,MEACOO-,0.008053901677087923,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,HCO3-,8.339252925246294e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,CO3^2-,0.00028067571827443345,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,H3O+,2.8502273723565036e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,OH-,2.590044758665948e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.075,MEA + MEAH+,0.10418574183745997,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,CO2,3.887783896018767e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,MEA,0.0943474279612738,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,MEAH+,0.009285066864566982,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,MEACOO-,0.00860714862710905,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,HCO3-,9.017246513736508e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,CO3^2-,0.0002818464962056749,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,H3O+,3.0691316545089667e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,OH-,2.4052780216129984e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.08,MEA + MEAH+,0.10363249482584078,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.085,CO2,4.492942031007982e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,MEA,0.09323361174853625,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,MEAH+,0.009845661268070023,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,MEACOO-,0.009160370368420875,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,HCO3-,9.711406377176511e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,CO3^2-,0.00028288076259262794,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,H3O+,3.2932888766480825e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,OH-,2.241531102145677e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.085,MEA + MEAH+,0.10307927301660627,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.09,CO2,5.158062931251008e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,MEA,0.0921197865531372,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,MEAH+,0.01040631696880474,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,MEACOO-,0.00971353978843228,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,HCO3-,0.00010422286062090171,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,CO3^2-,0.00028380009081756816,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,H3O+,3.522884123743943e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,OH-,2.0954138468711e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.09,MEA + MEAH+,0.10252610352194194,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.095,CO2,5.887011327527235e-09,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,MEA,0.09100598521739085,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,MEAH+,0.010967024190138055,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,MEACOO-,0.010266633821028307,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,HCO3-,0.00011150470192874697,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,CO3^2-,0.00028462169674455104,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,H3O+,3.7581122935724884e-13,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,OH-,1.964227406770593e-05,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.095,MEA + MEAH+,0.1019730094075289,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
40.0,0.3,0.1,CO2,6.683924651954859e-09,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,MEA,0.08989223566464744,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,MEAH+,0.011527775080012516,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,MEACOO-,0.01081963239445217,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,HCO3-,0.00011896575214617975,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,CO3^2-,0.0002853594833882112,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,H3O+,3.99917847461119e-13,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,OH-,1.8457967037666618e-05,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.1,MEA + MEAH+,0.10142001074465995,explicit_ideal_equilibrium_curve,true,3.552713678800501e-15
40.0,0.3,0.105,CO2,7.553235102350184e-09,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,MEA,0.08877856212139501,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,MEAH+,0.012088563257789356,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,MEACOO-,0.011372517662364703,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,HCO3-,0.00012661250501097915,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,CO3^2-,0.0002860247987528222,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,H3O+,4.2462984135631615e-13,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,OH-,1.7383493333085367e-05,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.105,MEA + MEAH+,0.10086712537918437,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-13
40.0,0.3,0.11,CO2,8.499693745074438e-09,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,MEA,0.08766498602141527,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,MEAH+,0.012649383482992082,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,MEACOO-,0.011925273430909511,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,HCO3-,0.00013445179762569195,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,CO3^2-,0.00028662699465658426,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,H3O+,4.499699060576493e-13,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,OH-,1.640426559390152e-05,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.11,MEA + MEAH+,0.10031436950440735,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
40.0,0.3,0.115,CO2,9.528396871453273e-09,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.115,MEA,0.08655152668664917,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.115,MEAH+,0.013210231409387586,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.115,MEACOO-,0.012477884723817551,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.115,HCO3-,0.00014249082714228451,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.115,CO3^2-,0.0002871738449270924,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
40.0,0.3,0.115,H3O+,4.759619185861055e-13,explicit_ideal_equilibrium_curve,true,9.237055564881302e-14
