temperature_C,CO2_loading,effective_CO2_loading,solver_success,message,charge_residual,max_abs_reaction_residual,state_failure_count
80.0,0.54531875,0.54531875,True,converged,-2.450860641895803e-10,9.040210038335772e-07,0
80.0,0.5503125,0.5503125,True,converged,-2.47815011616217e-10,8.808078213462522e-07,0
80.0,0.55530625,0.55530625,True,converged,-2.515684833283577e-10,8.864622813575807e-07,0
80.0,0.5603,0.5603,True,converged,-2.563034967908055e-10,9.099512752186456e-07,0
80.0,0.56529375,0.56529375,True,converged,-2.6195997378442933e-10,9.372784717243121e-07,0
80.0,0.5702875,0.5702875,True,converged,-2.684725362467562e-10,9.516308026036313e-07,0
80.0,0.57528125,0.57528125,True,converged,-2.757647693627916e-10,9.680871677630876e-07,0
80.0,0.580275,0.580275,True,converged,-1.4188704737539573e-10,5.165964047648686e-07,0
80.0,0.58526875,0.58526875,True,converged,-1.4621248668930409e-10,5.227714865441158e-07,0
80.0,0.5902625,0.5902625,True,converged,-1.5082762490066807e-10,5.328434582452246e-07,0
80.0,0.59525625,0.59525625,True,converged,-1.557048505952798e-10,5.680525916318402e-07,0
80.0,0.60025,0.60025,True,converged,-1.608141864067897e-10,5.742835043065497e-07,0
80.0,0.60524375,0.60524375,True,converged,-1.6612896890810162e-10,5.524725956718157e-07,0
80.0,0.6102375,0.6102375,True,converged,-1.7162959142441762e-10,6.280860631591167e-07,0
80.0,0.61523125,0.61523125,True,converged,-1.7729308144936435e-10,6.257715767787886e-07,0
80.0,0.620225,0.620225,True,converged,-1.8309963566735406e-10,5.991430001017761e-07,0
80.0,0.62521875,0.62521875,True,converged,-1.890348651178486e-10,6.469330493530379e-07,0
80.0,0.6302125,0.6302125,True,converged,-1.9507963804348062e-10,6.452146195101705e-07,0
80.0,0.63520625,0.63520625,True,converged,-2.012203490013047e-10,6.72071223561943e-07,0
80.0,0.6402,0.6402,True,converged,-2.0744766942619546e-10,7.111634552359192e-07,0
80.0,0.64519375,0.64519375,True,converged,-2.137458205011085e-10,6.991112542209521e-07,0
80.0,0.6501875,0.6501875,True,converged,-2.201079293172274e-10,7.7762108574575e-07,0
80.0,0.6551812499999999,0.6551812499999999,True,converged,-2.2651860380912508e-10,7.610922629908146e-07,0
80.0,0.660175,0.660175,True,converged,-2.3297697444978595e-10,6.727708878884187e-07,0
80.0,0.66516875,0.66516875,True,converged,-2.394714009951589e-10,7.741119745219294e-07,0
80.0,0.6701625,0.6701625,True,converged,-2.4599449975431173e-10,8.880017396961648e-07,0
80.0,0.67515625,0.67515625,True,converged,-2.5254084843409985e-10,7.615753823131399e-07,0
80.0,0.68015,0.68015,True,converged,-2.5910620759312757e-10,9.083660401643101e-07,0
80.0,0.6851437499999999,0.6851437499999999,True,converged,-2.656818271746252e-10,8.240842959139627e-07,0
80.0,0.6901375,0.6901375,True,converged,-1.361352537460227e-10,5.592261445030999e-07,0
80.0,0.69513125,0.69513125,True,converged,-1.3942863620522865e-10,5.812216699041528e-07,0
80.0,0.700125,0.700125,True,converged,-1.4272520085713624e-10,5.449297155735167e-07,0
80.0,0.70511875,0.70511875,True,converged,-2.9203642080387225e-10,9.78647122451548e-07,0
80.0,0.7101125,0.7101125,True,converged,-2.986174986861067e-10,9.559497193833977e-07,0
80.0,0.7151062499999999,0.7151062499999999,True,converged,-2.2889415243228168e-10,7.610573895533435e-07,0
80.0,0.7201,0.7201,True,converged,-1.5587846542096273e-10,6.957627469716954e-07,0
80.0,0.72509375,0.72509375,True,converged,-1.5915293657576517e-10,5.191771954571323e-07,0
80.0,0.7300875,0.7300875,True,converged,-1.624227186676524e-10,5.861736305234899e-07,0
80.0,0.73508125,0.73508125,True,converged,-1.6568440616856536e-10,8.729648612870733e-07,0
80.0,0.740075,0.740075,True,converged,-2.0545021747032793e-11,6.48660872570872e-07,0
80.0,0.74506875,0.74506875,True,converged,-1.7217891406881253e-10,6.101220613174974e-07,0
80.0,0.7500625,0.7500625,True,converged,-1.754123865073829e-10,6.268078500681895e-07,0
80.0,0.75505625,0.75505625,True,converged,-3.5726530763667834e-10,9.850620763529605e-07,0
80.0,0.76005,0.76005,True,converged,-1.8184715325693564e-10,6.043693439039544e-07,0
80.0,0.76504375,0.76504375,True,converged,-1.8504827615430052e-10,5.888668148656961e-07,0
80.0,0.7700375,0.7700375,True,converged,-1.8824052686732955e-10,6.948231963121998e-07,0
80.0,0.77503125,0.77503125,True,converged,-1.91417220833694e-10,5.799140048168283e-07,0
80.0,0.780025,0.780025,True,converged,-1.94586351063085e-10,6.522540338949057e-07,0
80.0,0.78501875,0.78501875,True,converged,-1.9774310618241608e-10,6.538904528952116e-07,0
80.0,0.7900125,0.7900125,True,converged,-2.0088922881508218e-10,7.244067745659777e-07,0
80.0,0.79500625,0.79500625,True,converged,-2.0402134301560527e-10,7.414603828692634e-07,0
80.0,0.8,0.8,True,converged,-2.0714120116610478e-10,6.952569258089625e-07,0
