row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_success,message
cheq_0028,Matin,20.0,0.3,0.505,101325.0,phase2_epcsaft_activity_speciation,1.0004571906079548e-12,balance_inferred,0.009109195715321925,direct_positive,0.05291666795077905,direct_positive,0.04338737733680423,direct_positive,0.009922602154258891,direct_positive,1.000183323192486e-12,balance_inferred,0.00039331154228442594,balance_inferred,9.999999999999998e-13,balance_inferred,0.06202586366610098,aggregate_direct_positive,5.153761533065275e-06,,0.002168134132266037,-0.6233938867396266,0.05719547606023478,0.033769189363360735,0.05288197874929858,0.08594429844648191,0.0032803873183373964,-0.48070045442407444,0.0005165026989737688,,3.676742205488162e-12,,1.048066137142853e-07,,0.05936361019250082,-0.019052515575439362,9.206765572145059e-07,7.822645251565064e-07,8.662686319382829e-07,-3.9207391910878187e-07,9.027904930292152e-07,2.88836107809054e-11,-1.536917121347514e-10,1.3515586760881604e-08,-1.971135348343886e-10,9.206765572145059e-07,0,True,converged
cheq_0029,Bottinger,20.0,0.3,0.524,101325.0,phase2_epcsaft_activity_speciation,0.01104594544564602,balance_inferred,0.03713520509050174,balance_inferred,0.047705565880140355,balance_inferred,0.0467000846130751,direct_positive,0.010600074841039517,direct_positive,0.0005813061297022891,balance_inferred,0.010757205833378844,balance_inferred,1e-12,balance_inferred,0.0848407709706421,aggregate_direct_positive,2.1215161273304254e-05,,0.0011183077471145447,,0.05927013860961909,,0.05185534296751323,0.04547584356121029,0.00646362896509124,-0.21483251311960577,0.00047555853691102617,,7.129917479419472e-12,,4.967110123365063e-08,,0.060388446356733634,-0.14765074996761102,-5.834874130528078e-07,-5.448142914588061e-07,-5.997088052822619e-07,2.9027278625193276e-07,-1.2029175167072026e-07,9.17946073319964e-10,1.7069549662629413e-09,1.1665798327342713e-09,-5.740371261015313e-11,5.997088052822619e-07,0,True,converged
cheq_0030,Matin,20.0,0.3,0.531,101325.0,phase2_epcsaft_activity_speciation,9.999999999999998e-13,balance_inferred,0.004630991754789492,direct_positive,0.055385514990727094,direct_positive,0.04458989893663572,direct_positive,0.01104194786937126,direct_positive,9.999999999999998e-13,balance_inferred,0.000246331817279885,balance_inferred,9.999999999999998e-13,balance_inferred,0.06001650674551659,aggregate_direct_positive,3.186439856031926e-05,,0.0009255427876212239,-0.6992775068757839,0.060028116517392545,0.034958518589700685,0.051288932235493065,0.06078716973169122,0.007820894600339374,-0.14978925936054605,0.00045912492282852355,,8.602400456099398e-12,,3.992876385546677e-08,,0.06095365930501377,0.006729069505158658,5.834602134768829e-07,5.030830863006486e-07,5.011798229759279e-07,-2.5513043144798075e-07,4.890733258378077e-07,-2.8286324671444874e-11,-1.4073779641687878e-10,7.142361591050417e-09,-7.952139126912288e-11,5.834602134768829e-07,0,True,converged
cheq_0031,Jakobsen,20.0,0.3,0.6,101325.0,phase2_epcsaft_activity_speciation,0.0035878952866285766,balance_inferred,0.0009013395767998017,direct_positive,0.06454486947239217,direct_positive,0.05129579737189237,direct_positive,0.013791565131977537,direct_positive,0.0013977477445920794,direct_positive,0.003337988520661903,balance_inferred,1.0000000000000002e-12,balance_inferred,0.06544620904919198,aggregate_direct_positive,0.00033511575421987534,,0.00032031971547543856,-0.44930477082734616,0.06730617100030822,0.018193157683203173,0.04458206572391819,-0.06092159735134966,0.02209181063218274,0.20461775709533903,0.00031614214971141817,-0.6455463980599093,2.4131451111521643e-11,,1.0658182073986269e-08,,0.06762649071578367,0.014232356288432802,-4.1439029274670247e-07,-5.77751130492743e-07,-8.137196942925584e-07,3.8173552940889977e-07,2.5300799677552277e-07,3.886458682655913e-09,5.858538876246655e-09,2.3621381628480265e-08,-2.71104855245962e-10,8.137196942925584e-07,0,True,converged
cheq_0032,Bottinger,20.0,0.3,0.609,101325.0,phase2_epcsaft_activity_speciation,0.012225518751567037,balance_inferred,0.026477440951628586,balance_inferred,0.06201467931043905,balance_inferred,0.039977650446248375,direct_positive,0.025376923034401935,direct_positive,0.0006602108733334264,balance_inferred,0.004660315916878107,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08849212026206764,aggregate_direct_positive,0.00040815129195691724,,0.00029406011759142695,,0.06822289784007206,,0.043683399059288135,0.03849915768704061,0.02393744492178312,-0.025361170475112486,0.0003010222218998167,,2.6154258715645667e-11,,9.485866366285045e-09,,0.06851695795766348,-0.11110652813042265,-5.660899695669741e-07,-5.588699529823771e-07,-6.198711908211862e-07,2.9780486876518353e-07,-2.28135508706373e-07,1.0083517770764772e-09,1.5456510793487865e-09,1.7390380246951054e-09,-4.1679952571401145e-11,6.198711908211862e-07,0,True,converged
cheq_0033,Bottinger,20.0,0.3,0.704,101325.0,phase2_epcsaft_activity_speciation,0.013565866986647017,balance_inferred,0.012248748113882392,balance_inferred,0.07981063751512502,balance_inferred,0.03238281613221406,direct_positive,0.04090693897710093,direct_positive,0.0007559716361099381,balance_inferred,9.999999999999998e-13,balance_inferred,0.005008939133590142,balance_inferred,0.09205938562900741,aggregate_direct_positive,0.0018524815994928638,,0.00015425321847103757,,0.07720483541845831,,0.03467914857151921,0.02975381236094745,0.04216089502060381,0.01311283888732431,0.00018239413448122417,,4.668505404235332e-11,,3.742130338217408e-09,,0.07735908863692935,-0.07555672753734369,-8.172548788820677e-07,-8.971718408190554e-07,-9.797799762623072e-07,4.758967766527178e-07,-3.6788325630254803e-07,2.2043211422850817e-09,2.6941307101902012e-09,4.826602229002219e-09,-1.28198290798054e-10,9.797799762623072e-07,0,True,converged
cheq_0034,Jakobsen,20.0,0.3,0.78,101325.0,phase2_epcsaft_activity_speciation,0.0064761443604984354,direct_positive,0.000301059619598502,direct_positive,0.07639656024426637,direct_positive,0.038388592253273186,direct_positive,0.043531716925168315,direct_positive,0.0013986242899044462,direct_positive,0.008320997513984033,balance_inferred,1e-12,balance_inferred,0.07669761986386488,aggregate_direct_positive,0.004116189517716029,-0.19682115874905487,0.00010863318695027696,-0.44268998801161663,0.08320182332722123,0.0370590388425615,0.028473688392249313,-0.12975845847620998,0.05447537981301334,0.09739447050371836,0.00012637683926766368,-1.0440335770655917,6.179676433407351e-11,,2.2350177752017706e-09,,0.0833104565141715,0.035917627451844195,6.214519565617138e-07,2.700415819845148e-07,2.8029992193978615e-07,-3.6883510423635357e-07,2.723122527470423e-07,6.298004937010937e-09,6.257082796334856e-09,3.112446034236882e-08,-6.73819910968345e-10,6.214519565617138e-07,0,True,converged
cheq_0035,Bottinger,20.0,0.3,0.832,101325.0,phase2_epcsaft_activity_speciation,0.019741155157584928,balance_inferred,0.0056754342150247975,balance_inferred,0.09772361735803349,balance_inferred,0.019794669905081715,direct_positive,0.06218395100309645,direct_positive,0.0007859772120962994,balance_inferred,1e-12,balance_inferred,0.014173042025662733,balance_inferred,0.10339905157305829,aggregate_direct_positive,0.006298487489452274,,8.87607935956002e-05,,0.08660268847940984,,0.024847739829094162,0.09873862720596659,0.06155380938805682,-0.0044233771675493035,0.000100568902548443,,7.137360077522655e-11,,1.689540586559191e-09,,0.08669144927300544,-0.07654029183992742,-4.19249747807271e-07,-5.049358726694209e-07,-7.814034006514703e-07,2.753783645559338e-07,-2.4482801919134545e-07,1.424918280590326e-09,1.4070956205758378e-09,2.8027985488066065e-09,-1.4818655157033913e-10,7.814034006514703e-07,0,True,converged
cheq_0036,Bottinger,20.0,0.3,0.929,101325.0,phase2_epcsaft_activity_speciation,0.023532449970621108,direct_positive,0.005668496610887503,balance_inferred,0.10530459368493983,balance_inferred,0.011799087741843187,direct_positive,0.07793674176477233,direct_positive,0.000799077565939931,balance_inferred,1e-12,balance_inferred,0.013970609046444454,balance_inferred,0.11097309029582733,aggregate_direct_positive,0.011637787880820335,-0.30579670691447747,6.364615878839158e-05,,0.09149450292592255,,0.01938172406567365,0.2155439756051685,0.07197448296796612,-0.03456369186852015,6.914755193438597e-05,,8.746505085743514e-11,,1.1250022416105182e-09,,0.09155814908471094,-0.08352067560313728,-4.670560365127585e-07,-5.757960011010255e-07,-6.256577869123703e-07,3.142596165517375e-07,-3.0461446698382133e-07,1.6838626326620698e-09,1.5071227182916758e-09,3.1146697443418248e-09,-2.282548983077986e-10,6.256577869123703e-07,0,True,converged
cheq_0037,Bottinger,20.0,0.3,0.974,101325.0,phase2_epcsaft_activity_speciation,0.024250319430013937,direct_positive,0.005667077685264119,balance_inferred,0.1095478997346967,balance_inferred,0.011399685385866025,direct_positive,0.08686599146072697,direct_positive,0.0008214620274143509,balance_inferred,1e-12,balance_inferred,0.009639298833274995,balance_inferred,0.11521497741996081,aggregate_direct_positive,0.014585706771287921,-0.22078998526089424,5.5228756496117634e-05,,0.09320680508706874,,0.01734694633981236,0.18233016943531588,0.07574112948510359,-0.05951800369225944,5.936427306562775e-05,,9.414282950038833e-11,,9.690369461537639e-10,,0.09326203384356486,-0.09180405680624357,-3.9700838527778615e-07,6.345133130025715e-08,-5.6534261716478795e-09,2.89662508645705e-07,-2.438639619128935e-07,1.0612125345144108e-09,9.292550895434459e-10,1.5288287302794856e-09,-1.4533499039040893e-10,3.9700838527778615e-07,0,True,converged
cheq_0038,Jakobsen,20.0,0.3,0.99,101325.0,phase2_epcsaft_activity_speciation,0.015035628161216785,direct_positive,0.0006006022517964698,direct_positive,0.08364003657529437,direct_positive,0.02759883900937534,direct_positive,0.06640630818813101,direct_positive,0.0016993763294682839,direct_positive,0.013763863281148538,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08424063882709083,aggregate_direct_positive,0.015693182969014816,0.0185894614270467,5.258465862189979e-05,-1.0577278972993478,0.09374303597861042,0.04952480049007912,0.016689049672720124,-0.21845920585495893,0.07694119740563604,0.06394960416330135,5.639449161297941e-05,-1.4790528787746402,9.640070975871357e-11,,9.23443826046423e-10,,0.09379562063723232,0.04666090983227923,8.556751360799808e-07,6.848782696522449e-07,9.346147038513664e-07,-5.436347350062931e-07,1.9750076063473898e-07,4.043629528438508e-09,3.223581873657011e-09,1.8966968995393074e-08,-8.320617707364718e-10,9.346147038513664e-07,0,True,converged
cheq_0039,Jakobsen,40.0,0.3,0.11,101325.0,phase2_epcsaft_activity_speciation,0.002225949956632227,balance_inferred,0.09871454656880957,direct_positive,0.0065009240057904176,direct_positive,0.01028058742126672,direct_positive,9.917752069152129e-05,direct_positive,9.917760739485222e-05,direct_positive,0.0040771961509575285,balance_inferred,1e-12,balance_inferred,0.10521547057459998,aggregate_direct_positive,5.829334090088092e-10,,0.08753891624225539,-0.052179989374605384,0.012647241307450754,0.28902071563734477,0.012060012424783228,0.0693298247654599,2.1427042406075687e-05,-0.6654510181750655,0.0002656386936950125,0.42787770891895693,2.875909600945242e-13,,3.452454655576704e-05,,0.10018615754970614,-0.02127188151855466,-2.8956454656281494e-07,-2.552236146868836e-07,-5.924368515763945e-07,8.463614165066247e-08,1.1280485878728541e-07,1.698521965437516e-10,1.1254268211802199e-09,1.3247787311598813e-09,-9.225763822193938e-11,5.924368515763945e-07,0,True,converged
cheq_0040,Bottinger,40.0,0.3,0.125,101325.0,phase2_epcsaft_activity_speciation,0.0025550822085680476,balance_inferred,0.10999943245785293,balance_inferred,0.011707182435626667,balance_inferred,0.014373846939443373,direct_positive,1.000000000043384e-12,direct_zero,8.1543892041035e-05,balance_inferred,0.0028297522888987765,balance_inferred,1.0000000000000002e-12,balance_inferred,0.1217066148934796,aggregate_direct_positive,8.189007659001363e-10,,0.08418130230457302,,0.014332221124383262,,0.013732646607676459,-0.019818771760070023,2.5691708880373846e-05,,0.0002724320105088181,,3.210643902749568e-13,,2.9019820802493272e-05,,0.09851352342895628,-0.09181833097351433,3.8230678178763355e-07,2.8603276547300993e-07,6.386073891917476e-10,3.124974234935962e-08,5.683487849239555e-07,2.514738590975174e-11,1.0580578219121506e-09,2.586075797950116e-11,-1.0193700893935639e-09,5.683487849239555e-07,0,True,converged
cheq_0041,Bottinger,40.0,0.3,0.205,101325.0,phase2_epcsaft_activity_speciation,0.004180290464709398,balance_inferred,0.09520009996399048,balance_inferred,0.019429177697388972,balance_inferred,0.024058431325004355,direct_positive,1.0000000000000056e-12,direct_zero,0.00019295181180017216,balance_inferred,0.005015157252215727,balance_inferred,1e-12,balance_inferred,0.11462927766137945,aggregate_direct_positive,3.87909198037149e-09,,0.06627079676822922,,0.023310473515512242,,0.022664898713373505,-0.02591352415768582,5.8340435743248416e-05,,0.00028722159678176457,,5.091211157167611e-13,,1.2792454122412425e-05,,0.08958127028374147,-0.10707833915008756,6.048053879936788e-07,4.859880000651629e-07,3.853143120124969e-07,-1.8249135536052563e-08,6.394255187558429e-07,3.925071379029532e-11,2.8405860996727483e-10,3.8922087775006275e-11,-1.2519728629429205e-09,6.394255187558429e-07,0,True,converged
cheq_0042,Jakobsen,40.0,0.3,0.21,101325.0,phase2_epcsaft_activity_speciation,0.0003799120341106979,balance_inferred,0.07368093430852977,direct_positive,0.016109210928740285,direct_positive,0.017480233860899586,direct_positive,0.0019918733130064414,direct_positive,0.002685184078161159,direct_positive,0.00873326440148806,balance_inferred,9.999999999999998e-13,balance_inferred,0.08979014523727005,aggregate_direct_positive,4.2449584769712604e-09,,0.06515175210132292,-0.05342902475761531,0.023871319441332327,0.17080215640226287,0.023223094734103188,0.12337285521441858,6.115524014347807e-05,-1.5128280371051535,0.0002874408012648791,-0.9704256485350671,5.223481362764379e-13,,1.2188059236930603e-05,,0.08902307154265524,-0.0037260994719316835,2.68386280311006e-07,1.5767440686431655e-07,-4.3426357621001443e-07,-2.9874319906753044e-08,9.375976404157882e-07,-1.3637832876889355e-10,-1.1255812393251574e-09,1.2211374800230601e-08,-1.8968742889257176e-10,9.375976404157882e-07,0,True,converged
cheq_0043,Bottinger,40.0,0.3,0.236,101325.0,phase2_epcsaft_activity_speciation,0.004852979561288884,balance_inferred,0.08691896274111587,balance_inferred,0.02227502622362797,balance_inferred,0.027066000007278965,direct_positive,1.0000000000000002e-12,direct_zero,0.00023899348368169973,balance_inferred,0.005268960752014396,balance_inferred,1.0000000000000002e-12,balance_inferred,0.10919398896474383,aggregate_direct_positive,6.760007399336343e-09,,0.0593344645649876,,0.026787427804563113,,0.026124276098265543,-0.015379812579881866,7.795655615773418e-05,,0.0002878563533198016,,5.96465450249909e-13,,9.482915900305393e-06,,0.08612189236955071,-0.1030851674131646,6.842083237756924e-07,6.315911704746213e-07,4.760646277190972e-07,-8.7401250681296e-09,8.721768161024102e-07,2.208158655925274e-11,5.4986987185756675e-11,2.1937562877383243e-11,-4.5962802028719945e-10,8.721768161024102e-07,0,True,converged
cheq_0044,Jakobsen,40.0,0.3,0.25,101325.0,phase2_epcsaft_activity_speciation,0.00017481889242827207,balance_inferred,0.05731027727907954,direct_positive,0.022014477523301216,direct_positive,0.025177695790154934,direct_positive,0.0003927694873999194,direct_positive,0.0003927694764734317,direct_positive,0.004341526707200504,balance_inferred,9.999999999999998e-13,balance_inferred,0.07932475480238076,aggregate_direct_positive,8.683480259431785e-09,,0.05620362467961822,-0.008468184713283295,0.0283575055322969,0.10995964281445507,0.027685036100449305,0.04122911228368545,8.88038561387634e-05,-0.6457059173231293,0.00028769298822727,-0.13520845262818817,6.410662589947603e-13,,8.279694083977816e-06,,0.08456113021191512,0.02776204060909198,3.775222996438288e-07,2.9622789909922176e-07,7.901314802438719e-08,-5.568524663601693e-08,6.609688796288538e-07,-2.2381358918965866e-10,-1.090590867613983e-09,7.769979215588307e-09,-9.16176873136474e-11,6.609688796288538e-07,0,True,converged
cheq_0045,Bottinger,40.0,0.3,0.28,101325.0,phase2_epcsaft_activity_speciation,0.0057576367908817455,balance_inferred,0.07906696570059495,balance_inferred,0.026524487033786605,balance_inferred,0.0326617835376153,direct_positive,1.0000000000495472e-12,direct_zero,0.0002922323333628755,balance_inferred,0.006721761171554442,balance_inferred,9.999999999999998e-13,balance_inferred,0.10559145273438156,aggregate_direct_positive,1.4959680818548662e-08,,0.049499944240932355,,0.03172180107317841,,0.031024422259452813,-0.02233619348087625,0.00011775894059593974,,0.0002867308299731846,,7.52359056497187e-13,,6.159578251197967e-06,,0.08122174531411076,-0.11395644748537762,6.858530632314341e-07,4.983926764623448e-07,1.7588993372896766e-07,-7.137787072508672e-08,9.151330928602874e-07,9.280318180593383e-11,9.215693486108734e-11,9.219958130302075e-11,-1.3227431783532811e-09,9.151330928602874e-07,0,True,converged
cheq_0046,Jakobsen,40.0,0.3,0.29,101325.0,phase2_epcsaft_activity_speciation,0.0026583119891914033,balance_inferred,0.0571397063129016,direct_positive,0.022634082570096328,direct_positive,0.027876633094529105,direct_positive,0.00029633512666838265,direct_positive,0.0003963361536162796,direct_positive,0.0063315579583337195,balance_inferred,1e-12,balance_inferred,0.07977378888299792,aggregate_direct_positive,1.800622840366485e-08,,0.047267473140126616,-0.08237561777760417,0.032843208680226395,0.1616826838727846,0.032135484261410156,0.06174452979892508,0.00012961506332298206,-0.35912765811989883,0.00028627088403678457,-0.14128651114047824,7.956785837199064e-13,,5.56768553964237e-06,,0.08011068182035301,0.0018302085196453225,3.016924985388414e-07,2.1609590916682464e-07,-6.167741872786792e-09,-7.11598797664692e-08,5.418668038714713e-07,-2.2856438963714254e-11,-2.5009180837365363e-10,7.3069971184835936e-09,-9.425611112874035e-11,5.418668038714713e-07,0,True,converged
cheq_0047,Bottinger,40.0,0.3,0.343,101325.0,phase2_epcsaft_activity_speciation,0.007148041102669155,balance_inferred,0.0657023781369644,balance_inferred,0.03203574530001824,balance_inferred,0.039578391473694255,direct_positive,1.0000000000000002e-12,direct_zero,0.0003735957682605832,balance_inferred,0.008289837711197188,balance_inferred,1.0000000000000002e-12,balance_inferred,0.09773812343698264,aggregate_direct_positive,5.128058549324497e-08,,0.03546451735167501,,0.03878671662466887,,0.03799493124269536,-0.017732476909209004,0.0002222645205871479,,0.0002831876446449207,,1.1112312706745716e-12,,3.1456078053606288e-06,,0.07425123397634388,-0.1193603207974488,-5.175293562587058e-07,-4.880617012759103e-07,-6.097639939639521e-07,1.4692807503990934e-07,-3.390308442874357e-07,6.882546824127367e-10,1.954967118744655e-09,5.3877347028219447e-11,-3.331496826870537e-11,6.097639939639521e-07,0,True,converged
cheq_0048,Bottinger,40.0,0.3,0.354,101325.0,phase2_epcsaft_activity_speciation,0.007386561657247158,balance_inferred,0.06373376991375783,balance_inferred,0.03300642662801083,balance_inferred,0.040980033210209106,direct_positive,1.0000000000093094e-12,direct_zero,0.0003868016477253634,balance_inferred,0.008747209878649,balance_inferred,1e-12,balance_inferred,0.09674019654176866,aggregate_direct_positive,6.500757957908786e-08,,0.0330242626419454,,0.040020296677142464,,0.03920160439503705,-0.01926846436300791,0.0002510170036699897,,0.00028245556734910013,,1.2043405657253263e-12,,2.7641800153223297e-06,,0.07304455931908786,-0.12201909207901213,-5.535115832344673e-07,-4.812402139009464e-07,-6.739832372204546e-07,1.9008687424104664e-07,-3.459749819967328e-07,7.241206453900695e-10,1.994364298707474e-09,7.625811093703305e-11,-3.373336166810951e-11,6.739832372204546e-07,0,True,converged
cheq_0049,Jakobsen,40.0,0.3,0.4,101325.0,phase2_epcsaft_activity_speciation,0.0031618027204609023,balance_inferred,0.038014477406228965,direct_positive,0.047956021752892854,direct_positive,0.04842277094612232,direct_positive,0.0011970601874816927,direct_positive,0.0009970601381716494,direct_positive,0.003657929657054457,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08597049915912182,aggregate_direct_positive,1.993287041931218e-07,,0.02289275494489635,-0.22025096511645748,0.045178782458758095,-0.025908625756540207,0.04417461097081267,-0.03987690437004152,0.0004446312402385975,-0.4301160136237833,0.0002790178320859896,-0.5530893937779032,1.8063847530482954e-12,,1.5046213166687448e-06,,0.06807153740365444,-0.10138388902493659,-4.958005899169393e-07,-4.722156354830531e-07,-6.071148348496536e-07,1.7435540922150494e-07,-2.899799582678497e-07,7.37510795489893e-10,1.791009660023768e-09,7.846905347719257e-10,-3.442960571268481e-11,6.071148348496536e-07,0,True,converged
cheq_0050,Bottinger,40.0,0.3,0.46,101325.0,phase2_epcsaft_activity_speciation,0.010090557722605663,balance_inferred,0.04224552031785656,balance_inferred,0.038657484796127455,balance_inferred,0.049251922176246236,direct_positive,1.5076059220273563e-07,direct_zero,0.0005271893758709735,balance_inferred,0.011648966892452936,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08090300511398402,aggregate_direct_positive,1.616183889717276e-06,,0.010258262035360835,,0.051903287381450204,,0.05008443967500326,0.007279634856982744,0.0012758415912313855,,0.00027125756130341424,,4.259892560850768e-12,,4.910413699152627e-07,,0.06216154941681104,-0.114442822630816,-4.5384378388746427e-07,-4.268162854259572e-07,-5.451432549818946e-07,1.9069621526313085e-07,-2.154512017682464e-07,7.35403189733308e-10,1.5383549573089184e-09,9.568565939588325e-10,-4.231643318808388e-11,5.451432549818946e-07,0,True,converged
cheq_0051,Bottinger,40.0,0.3,0.466,101325.0,phase2_epcsaft_activity_speciation,0.009811409935380929,balance_inferred,0.045596672092412874,balance_inferred,0.042671184689163526,balance_inferred,0.05019639745609597,direct_positive,0.003999945815496924,direct_positive,0.0005166886792763193,balance_inferred,0.012558535940982014,balance_inferred,9.999999999999998e-13,balance_inferred,0.08826785678157639,aggregate_direct_positive,2.1480583944653377e-06,,0.009106771436214795,,0.052574664811862654,,0.05056449376910061,0.003173114226410121,0.0014701744813694626,-0.43468522809064697,0.00026978711627539357,,4.825235298521957e-12,,4.2238775617989564e-07,,0.06168143624807745,-0.1556481039986885,-7.11301517242191e-07,-6.639869702951273e-07,-8.072994042152004e-07,2.964594623122707e-07,-3.7598990232368124e-07,1.0376019071722808e-09,2.1508856917762387e-09,5.066742581050221e-10,-5.140066600607167e-11,8.072994042152004e-07,0,True,converged
cheq_0052,Bottinger,40.0,0.3,0.487,101325.0,phase2_epcsaft_activity_speciation,0.0102761901594432,balance_inferred,0.04236830832681315,balance_inferred,0.04434876349521119,balance_inferred,0.05109979369307248,direct_positive,0.005199989777537232,direct_positive,0.0005408386934107652,balance_inferred,0.013032697362220048,balance_inferred,1e-12,balance_inferred,0.08671707182202434,aggregate_direct_positive,6.788100252596211e-06,,0.00552843012658809,,0.0549187954698069,,0.051798183563569605,0.005895383613661805,0.002596703460974317,-0.3015801330872403,0.0002618391764815205,,8.089553224264482e-12,,2.301617400668227e-07,,0.06044722559639499,-0.15672823217828707,-7.14101540566503e-07,-6.729078414480227e-07,-8.270410880584222e-07,3.169880793407742e-07,-3.661048495473551e-07,1.075550107310086e-09,2.1299122188178643e-09,6.334754942827203e-10,-5.817113110883963e-11,8.270410880584222e-07,0,True,converged
cheq_0053,Bottinger,40.0,0.3,0.508,101325.0,phase2_epcsaft_activity_speciation,0.010644991432994055,balance_inferred,0.03985807219106833,balance_inferred,0.046885912396256224,balance_inferred,0.048293131371159426,direct_positive,0.009099491199282193,direct_positive,0.0005615160010819093,balance_inferred,0.011629742176349217,balance_inferred,9.999999999999998e-13,balance_inferred,0.08674398458732455,aggregate_direct_positive,2.451558309442776e-05,,0.0030981831385190756,,0.05724241993614388,,0.051902816057417187,0.031305555353721044,0.004845163359003189,-0.27370868503735835,0.00024716193739229543,,1.4598307204902643e-11,,1.1670557833608588e-07,,0.060340603074662956,-0.15762972117944987,-6.266254910514135e-07,-6.000107291015411e-07,-8.123709420715386e-07,2.940966954412261e-07,-3.1980297166001037e-07,1.01190301970977e-09,1.9587657607011977e-09,8.821702257577613e-10,-4.355849093899423e-11,8.123709420715386e-07,0,True,converged
cheq_0054,Jakobsen,40.0,0.3,0.6,101325.0,phase2_epcsaft_activity_speciation,0.0036421429635567293,balance_inferred,0.0028026163797130986,direct_positive,0.062245305674142624,direct_positive,0.04885588278330977,direct_positive,0.014972803014411035,direct_positive,0.0008977612992929972,direct_positive,0.003378902722164172,balance_inferred,1e-12,balance_inferred,0.06504792205385572,aggregate_direct_positive,0.0006788532453026483,,0.0006924862688441424,-0.6071524895919153,0.06678343722563825,0.030562163650319416,0.044694049379094825,-0.03866716053755925,0.021768793914171077,0.16253125695835244,0.00016028792303967888,-0.748260078408184,6.436309926930033e-11,,1.853098749558472e-08,,0.06747592349448239,0.01591540949885298,6.948374533521928e-07,2.6712070066992055e-07,-1.2520580483510457e-07,-3.890839535003465e-07,9.483998297810103e-07,5.987500870108242e-09,8.826836789266324e-09,5.0009408170126335e-08,-3.565752788353397e-10,9.483998297810103e-07,0,True,converged
cheq_0055,Bottinger,40.0,0.3,0.663,101325.0,phase2_epcsaft_activity_speciation,0.012168462871560069,balance_inferred,0.019326355754083126,balance_inferred,0.08199267273571809,balance_inferred,0.03466340755519881,direct_positive,0.04263469918408379,direct_positive,0.0006971862962740332,balance_inferred,1e-12,balance_inferred,0.0033001934038874164,balance_inferred,0.1013190284898012,aggregate_direct_positive,0.001955326770169591,,0.00043712995037008235,,0.07243745465383626,,0.039152107566721404,0.052883891786350216,0.033047187902583805,-0.11062869329420164,0.00011907475242393471,,9.854198081333645e-11,,9.815840779067823e-09,,0.07287458460420634,-0.1431149246193806,-4.3340674338310237e-07,-4.390125027953218e-07,-5.441695236640953e-07,2.4498666384431544e-07,-2.1098373181871466e-07,7.91353510498638e-10,1.0774490466491926e-09,7.837174242908418e-10,-3.507876893942288e-11,5.441695236640953e-07,0,True,converged
cheq_0056,Bottinger,40.0,0.3,0.683,101325.0,phase2_epcsaft_activity_speciation,0.013258511046800812,balance_inferred,0.01544363383857772,balance_inferred,0.07583838314236692,balance_inferred,0.03228256610374288,direct_positive,0.03812315601249881,direct_positive,0.0007341613829992896,balance_inferred,1e-12,balance_inferred,0.003964338260126654,balance_inferred,0.09128201698094464,aggregate_direct_positive,0.0025253059835253664,,0.00039102749113135256,,0.0740542264709203,,0.03751746114605765,0.06526539245884214,0.0363187779718705,-0.02105761910906302,0.0001089896057444368,,1.0866242886835178e-10,,8.382037905218462e-09,,0.07444525396205165,-0.08854821194638682,-6.289991958396968e-07,-6.809503645399673e-07,-8.64881609885515e-07,3.8070231767051155e-07,-3.078790591359848e-07,2.0049789051235223e-09,2.5424220506664597e-09,4.746714132863872e-09,-1.2279229170558585e-10,8.64881609885515e-07,0,True,converged
