role,temperature_C,species,CO2_loading,mole_fraction
curve,80.0,MEACOO-,0.1508125,0.0167356830377337
curve,80.0,MEACOO-,0.15580625,0.0172893887502803
curve,80.0,MEACOO-,0.1608,0.0178428719390709
curve,80.0,MEACOO-,0.16579375,0.0183961185173954
curve,80.0,MEACOO-,0.1707875,0.0189491134668512
curve,80.0,MEACOO-,0.17578125,0.0195018396764894
curve,80.0,MEACOO-,0.180775,0.0200542842902113
curve,80.0,MEACOO-,0.18576875,0.0206064279476192
curve,80.0,MEACOO-,0.1907625,0.0211582545466399
curve,80.0,MEACOO-,0.19575625,0.0217097433210451
curve,80.0,MEACOO-,0.2007499999999999,0.0222608771176496
curve,80.0,MEACOO-,0.20574375,0.0228116329397615
curve,80.0,MEACOO-,0.2107375,0.0233619890995637
curve,80.0,MEACOO-,0.2157312499999999,0.0239119219789558
curve,80.0,MEACOO-,0.220725,0.0244614059224074
curve,80.0,MEACOO-,0.22571875,0.0250104151789651
curve,80.0,MEACOO-,0.2307125,0.0255589173622059
curve,80.0,MEACOO-,0.23570625,0.0261068846714063
curve,80.0,MEACOO-,0.2407,0.0266542832087939
curve,80.0,MEACOO-,0.24569375,0.0272010745527823
curve,80.0,MEACOO-,0.2506875,0.0277472244436609
curve,80.0,MEACOO-,0.2556812499999999,0.0282926916384097
curve,80.0,MEACOO-,0.260675,0.0288374281915383
curve,80.0,MEACOO-,0.26566875,0.0293813868731411
curve,80.0,MEACOO-,0.2706625,0.0299245171018253
curve,80.0,MEACOO-,0.27565625,0.0304667623285194
curve,80.0,MEACOO-,0.28065,0.0310080609312534
curve,80.0,MEACOO-,0.28564375,0.0315483448829296
curve,80.0,MEACOO-,0.2906375,0.0320875466957399
curve,80.0,MEACOO-,0.29563125,0.0326255842713842
curve,80.0,MEACOO-,0.300625,0.0331623724092857
curve,80.0,MEACOO-,0.30561875,0.0336978158335085
curve,80.0,MEACOO-,0.3106125,0.0342318156551431
curve,80.0,MEACOO-,0.31560625,0.0347642573216792
curve,80.0,MEACOO-,0.3206,0.035295018888977
curve,80.0,MEACOO-,0.32559375,0.0358239610321937
curve,80.0,MEACOO-,0.3305875,0.0363509356886114
curve,80.0,MEACOO-,0.33558125,0.0368757780627161
curve,80.0,MEACOO-,0.340575,0.0373983029064817
curve,80.0,MEACOO-,0.34556875,0.0379183097538267
curve,80.0,MEACOO-,0.3505625,0.0384355716408666
curve,80.0,MEACOO-,0.35555625,0.0389498349047202
curve,80.0,MEACOO-,0.36055,0.0394608279454272
curve,80.0,MEACOO-,0.36554375,0.0399682280225709
curve,80.0,MEACOO-,0.3705375,0.0404716905388662
curve,80.0,MEACOO-,0.37553125,0.0409708220066738
curve,80.0,MEACOO-,0.380525,0.0414651812630284
curve,80.0,MEACOO-,0.38551875,0.0419542731277457
curve,80.0,MEACOO-,0.3905125,0.0424375369740804
curve,80.0,MEACOO-,0.39550625,0.0429143420065125
curve,80.0,MEACOO-,0.4004999999999999,0.0433839800871641
curve,80.0,MEACOO-,0.40549375,0.0438456343690712
curve,80.0,MEACOO-,0.4104875,0.0442984056891034
curve,80.0,MEACOO-,0.4154812499999999,0.0447412618303684
curve,80.0,MEACOO-,0.420475,0.045173037550935
curve,80.0,MEACOO-,0.42546875,0.0455924261968688
curve,80.0,MEACOO-,0.4304624999999999,0.0459979576945523
curve,80.0,MEACOO-,0.43545625,0.0463879894928611
curve,80.0,MEACOO-,0.44045,0.0467606947881139
curve,80.0,MEACOO-,0.4454437499999999,0.0471140825804267
curve,80.0,MEACOO-,0.4504375,0.0474459738141386
curve,80.0,MEACOO-,0.45543125,0.047754039745905
curve,80.0,MEACOO-,0.460425,0.0480358587247906
curve,80.0,MEACOO-,0.46541875,0.0482889579822096
curve,80.0,MEACOO-,0.4704125,0.0485109447738069
curve,80.0,MEACOO-,0.47540625,0.0486995577473445
curve,80.0,MEACOO-,0.4804,0.0488528744866241
curve,80.0,MEACOO-,0.48539375,0.0489693902373392
curve,80.0,MEACOO-,0.4903875,0.0490481881456024
curve,80.0,MEACOO-,0.49538125,0.0490890298856768
curve,80.0,MEACOO-,0.500375,0.0490924053255438
curve,80.0,MEACOO-,0.50536875,0.0490594740060746
curve,80.0,MEACOO-,0.5103624999999999,0.0489920717531972
curve,80.0,MEACOO-,0.51535625,0.0488925547491165
curve,80.0,MEACOO-,0.52035,0.0487636320147132
curve,80.0,MEACOO-,0.52534375,0.0486082476855344
curve,80.0,MEACOO-,0.5303375,0.048429427370412
curve,80.0,MEACOO-,0.53533125,0.0482301347477154
curve,80.0,MEACOO-,0.5403249999999999,0.0480132370268871
curve,80.0,MEACOO-,0.54531875,0.0477813803570717
curve,80.0,MEACOO-,0.5503125,0.0475370007805598
curve,80.0,MEACOO-,0.55530625,0.0472822783659345
curve,80.0,MEACOO-,0.5603,0.047019157698649
curve,80.0,MEACOO-,0.56529375,0.0467493485520726
curve,80.0,MEACOO-,0.5702875,0.0464743304543516
curve,80.0,MEACOO-,0.57528125,0.0461954200526953
curve,80.0,MEACOO-,0.580275,0.0459136889763922
curve,80.0,MEACOO-,0.58526875,0.0456301344145367
curve,80.0,MEACOO-,0.5902625,0.045345558971484
curve,80.0,MEACOO-,0.59525625,0.0450606309275943
curve,80.0,MEACOO-,0.60025,0.0447759644539384
curve,80.0,MEACOO-,0.60524375,0.044492070818816
curve,80.0,MEACOO-,0.6102375,0.0442093358574419
curve,80.0,MEACOO-,0.61523125,0.0439281272872764
curve,80.0,MEACOO-,0.620225,0.0436487438466392
curve,80.0,MEACOO-,0.62521875,0.0433714048808814
curve,80.0,MEACOO-,0.6302125,0.0430963395659489
curve,80.0,MEACOO-,0.63520625,0.0428237069956066
curve,80.0,MEACOO-,0.6402,0.0425536074679594
curve,80.0,MEACOO-,0.64519375,0.0422861848939949
curve,80.0,MEACOO-,0.6501875,0.042021488694579
curve,80.0,MEACOO-,0.6551812499999999,0.0417596265679139
curve,80.0,MEACOO-,0.660175,0.0415005838459143
curve,80.0,MEACOO-,0.66516875,0.0412444242258387
curve,80.0,MEACOO-,0.6701625,0.0409911662142558
curve,80.0,MEACOO-,0.67515625,0.0407408165680782
curve,80.0,MEACOO-,0.68015,0.0404933570786768
curve,80.0,MEACOO-,0.6851437499999999,0.0402488062965164
curve,80.0,MEACOO-,0.6901375,0.0400070998834625
curve,80.0,MEACOO-,0.69513125,0.0397682944857432
curve,80.0,MEACOO-,0.700125,0.0395322809229873
curve,80.0,MEACOO-,0.70511875,0.0392990995346685
curve,80.0,MEACOO-,0.7101125,0.0390686876826734
curve,80.0,MEACOO-,0.7151062499999999,0.0388409969638143
curve,80.0,MEACOO-,0.7201,0.0386160013408259
curve,80.0,MEACOO-,0.72509375,0.0383936931358525
curve,80.0,MEACOO-,0.7300875,0.0381739692644013
curve,80.0,MEACOO-,0.73508125,0.0379568465615276
curve,80.0,MEACOO-,0.740075,0.0377422623479012
curve,80.0,MEACOO-,0.74506875,0.0375301647158511
curve,80.0,MEACOO-,0.7500625,0.0373205303657437
curve,80.0,MEACOO-,0.75505625,0.0371133493245305
curve,80.0,MEACOO-,0.76005,0.0369084746729569
curve,80.0,MEACOO-,0.76504375,0.0367059653646814
curve,80.0,MEACOO-,0.7700375,0.0365057113714223
curve,80.0,MEACOO-,0.77503125,0.0363077624438693
curve,80.0,MEACOO-,0.780025,0.0361119641560481
curve,80.0,MEACOO-,0.78501875,0.035918343015621
curve,80.0,MEACOO-,0.7900125,0.035726835953812
curve,80.0,MEACOO-,0.79500625,0.0355374409936446
curve,80.0,MEACOO-,0.8,0.0353500988233341
reference_point,80.0,MEACOO-,0.064,0.0067927143415981
reference_point,80.0,MEACOO-,0.141,0.0139959330730149
reference_point,80.0,MEACOO-,0.245,0.0224171553717355
reference_point,80.0,MEACOO-,0.336,0.0337224982135779
reference_point,80.0,MEACOO-,0.398,0.0336231863677863
reference_point,80.0,MEACOO-,0.51,0.0501988438077474
curve,80.0,HCO3-,0.001,5.130952344877967e-07
curve,80.0,HCO3-,0.00599375,3.167046902454109e-06
curve,80.0,HCO3-,0.0109875,5.9290138419977405e-06
curve,80.0,HCO3-,0.01598125,8.775729980339137e-06
curve,80.0,HCO3-,0.020975,1.1702376616928811e-05
curve,80.0,HCO3-,0.02596875,1.4709275946759193e-05
curve,80.0,HCO3-,0.0309625,1.7798090905169078e-05
curve,80.0,HCO3-,0.03595625,2.097140083692289e-05
curve,80.0,HCO3-,0.04095,2.4231930463059945e-05
curve,80.0,HCO3-,0.04594375,2.758315480482445e-05
curve,80.0,HCO3-,0.0509375,3.102827321604008e-05
curve,80.0,HCO3-,0.05593125,3.457098614120485e-05
curve,80.0,HCO3-,0.060925,3.821525674262455e-05
curve,80.0,HCO3-,0.06591875,4.196509521068502e-05
curve,80.0,HCO3-,0.0709125,4.5824836368952895e-05
curve,80.0,HCO3-,0.07590625,4.979929140830997e-05
curve,80.0,HCO3-,0.0809,5.38929662166869e-05
curve,80.0,HCO3-,0.08589375,5.811122654329549e-05
curve,80.0,HCO3-,0.0908875,6.245874986685236e-05
curve,80.0,HCO3-,0.09588125,6.694168984199414e-05
curve,80.0,HCO3-,0.1008749999999999,7.15664957772851e-05
curve,80.0,HCO3-,0.10586875,7.633801907925978e-05
curve,80.0,HCO3-,0.1108625,8.12637944948363e-05
curve,80.0,HCO3-,0.11585625,8.635100323366959e-05
curve,80.0,HCO3-,0.12085,9.160585730184494e-05
curve,80.0,HCO3-,0.12584375,9.703700788898398e-05
curve,80.0,HCO3-,0.1308375,0.0001026524352961
curve,80.0,HCO3-,0.13583125,0.0001084607565443
curve,80.0,HCO3-,0.140825,0.0001144702725511
curve,80.0,HCO3-,0.14581875,0.000120691768391
curve,80.0,HCO3-,0.1508125,0.0001271352639124
curve,80.0,HCO3-,0.15580625,0.000133811468845
curve,80.0,HCO3-,0.1608,0.0001407312597866
curve,80.0,HCO3-,0.16579375,0.0001479067322125
curve,80.0,HCO3-,0.1707875,0.000155351393081
curve,80.0,HCO3-,0.17578125,0.0001630791055293
curve,80.0,HCO3-,0.180775,0.0001711041540346
curve,80.0,HCO3-,0.18576875,0.0001794423897369
curve,80.0,HCO3-,0.1907625,0.0001881094357259
curve,80.0,HCO3-,0.19575625,0.0001971235339824
curve,80.0,HCO3-,0.2007499999999999,0.000206503489926
curve,80.0,HCO3-,0.20574375,0.0002162687483296
curve,80.0,HCO3-,0.2107375,0.0002264414280574
curve,80.0,HCO3-,0.2157312499999999,0.0002370436570598
curve,80.0,HCO3-,0.220725,0.0002481009733456
curve,80.0,HCO3-,0.22571875,0.0002596372635821
curve,80.0,HCO3-,0.2307125,0.0002716839437247
curve,80.0,HCO3-,0.23570625,0.00028426826583
curve,80.0,HCO3-,0.2407,0.0002974254751296
curve,80.0,HCO3-,0.24569375,0.0003111885071017
curve,80.0,HCO3-,0.2506875,0.0003255950535056
curve,80.0,HCO3-,0.2556812499999999,0.0003406844353945
curve,80.0,HCO3-,0.260675,0.000356502012035
curve,80.0,HCO3-,0.26566875,0.0003730961328101
curve,80.0,HCO3-,0.2706625,0.0003905158040713
curve,80.0,HCO3-,0.27565625,0.0004088166410675
curve,80.0,HCO3-,0.28065,0.0004280592337202
curve,80.0,HCO3-,0.28564375,0.0004483104524604
curve,80.0,HCO3-,0.2906375,0.000469637399902
curve,80.0,HCO3-,0.29563125,0.0004921204702025
curve,80.0,HCO3-,0.300625,0.0005158425884326
curve,80.0,HCO3-,0.30561875,0.0005408986903283
curve,80.0,HCO3-,0.3106125,0.0005673859779074
curve,80.0,HCO3-,0.31560625,0.0005954166094901
curve,80.0,HCO3-,0.3206,0.0006251108103255
curve,80.0,HCO3-,0.32559375,0.0006566050096168
curve,80.0,HCO3-,0.3305875,0.0006900449233935
curve,80.0,HCO3-,0.33558125,0.0007255912393595
curve,80.0,HCO3-,0.340575,0.000763426541975
curve,80.0,HCO3-,0.34556875,0.0008037465585204
curve,80.0,HCO3-,0.3505625,0.0008467744262368
curve,80.0,HCO3-,0.35555625,0.0008927572056428
curve,80.0,HCO3-,0.36055,0.0009419587679851
curve,80.0,HCO3-,0.36554375,0.0009946968483115
curve,80.0,HCO3-,0.3705375,0.0010513044980251
curve,80.0,HCO3-,0.37553125,0.0011121650220893
curve,80.0,HCO3-,0.380525,0.0011777063586764
curve,80.0,HCO3-,0.38551875,0.0012484092190083
curve,80.0,HCO3-,0.3905125,0.0013248131113134
curve,80.0,HCO3-,0.39550625,0.0014075298546493
curve,80.0,HCO3-,0.4004999999999999,0.0014972398110522
curve,80.0,HCO3-,0.40549375,0.0015947263120436
curve,80.0,HCO3-,0.4104875,0.0017008503616409
curve,80.0,HCO3-,0.4154812499999999,0.0018165958925494
curve,80.0,HCO3-,0.420475,0.0019430700639438
curve,80.0,HCO3-,0.42546875,0.0020815092728241
curve,80.0,HCO3-,0.4304624999999999,0.0022332946136803
curve,80.0,HCO3-,0.43545625,0.0023999648390777
curve,80.0,HCO3-,0.44045,0.0025832140270464
curve,80.0,HCO3-,0.4454437499999999,0.0027848764161431
curve,80.0,HCO3-,0.4504375,0.003006937101338
curve,80.0,HCO3-,0.45543125,0.0032514902102651
curve,80.0,HCO3-,0.460425,0.0035206778734512
curve,80.0,HCO3-,0.46541875,0.003816639517311
curve,80.0,HCO3-,0.4704125,0.0041413757167907
curve,80.0,HCO3-,0.47540625,0.0044966971436709
curve,80.0,HCO3-,0.4804,0.0048840170750678
curve,80.0,HCO3-,0.48539375,0.0053042778182227
curve,80.0,HCO3-,0.4903875,0.0057577916168182
curve,80.0,HCO3-,0.49538125,0.0062441613785699
curve,80.0,HCO3-,0.500375,0.0067622641066044
curve,80.0,HCO3-,0.50536875,0.0073103136444693
curve,80.0,HCO3-,0.5103624999999999,0.0078858874944906
curve,80.0,HCO3-,0.51535625,0.0084860911178794
curve,80.0,HCO3-,0.52035,0.0091077524031363
curve,80.0,HCO3-,0.52534375,0.0097475296691899
curve,80.0,HCO3-,0.5303375,0.0104020893225424
curve,80.0,HCO3-,0.53533125,0.0110682259957091
curve,80.0,HCO3-,0.5403249999999999,0.0117429126334519
curve,80.0,HCO3-,0.54531875,0.0124233994254553
curve,80.0,HCO3-,0.5503125,0.0131072149617563
curve,80.0,HCO3-,0.55530625,0.0137921885450616
curve,80.0,HCO3-,0.5603,0.0144764237648871
curve,80.0,HCO3-,0.56529375,0.0151582941226304
curve,80.0,HCO3-,0.5702875,0.0158364469841377
curve,80.0,HCO3-,0.57528125,0.0165096860751833
curve,80.0,HCO3-,0.580275,0.0171771128557966
curve,80.0,HCO3-,0.58526875,0.0178378866364738
curve,80.0,HCO3-,0.5902625,0.0184913832854599
curve,80.0,HCO3-,0.59525625,0.0191371417970256
curve,80.0,HCO3-,0.60025,0.0197747185998206
curve,80.0,HCO3-,0.60524375,0.0204037823115694
curve,80.0,HCO3-,0.6102375,0.021024181378764
curve,80.0,HCO3-,0.61523125,0.0216357153368306
curve,80.0,HCO3-,0.620225,0.0222382822933908
curve,80.0,HCO3-,0.62521875,0.0228318734298452
curve,80.0,HCO3-,0.6302125,0.023416425666255
curve,80.0,HCO3-,0.63520625,0.023991970625348
curve,80.0,HCO3-,0.6402,0.0245586121029551
curve,80.0,HCO3-,0.64519375,0.0251163510955519
curve,80.0,HCO3-,0.6501875,0.0256653499696645
curve,80.0,HCO3-,0.6551812499999999,0.0262056128455162
curve,80.0,HCO3-,0.660175,0.0267373815569588
curve,80.0,HCO3-,0.66516875,0.0272607243257149
curve,80.0,HCO3-,0.6701625,0.027775771818269
curve,80.0,HCO3-,0.67515625,0.0282826728717627
curve,80.0,HCO3-,0.68015,0.0287816054060126
curve,80.0,HCO3-,0.6851437499999999,0.02927266094289
curve,80.0,HCO3-,0.6901375,0.0297560982659517
curve,80.0,HCO3-,0.69513125,0.0302319106484579
curve,80.0,HCO3-,0.700125,0.0307004216887013
curve,80.0,HCO3-,0.70511875,0.0311616441440577
curve,80.0,HCO3-,0.7101125,0.0316157916146775
curve,80.0,HCO3-,0.7151062499999999,0.0320630469288007
curve,80.0,HCO3-,0.7201,0.0325035272068897
curve,80.0,HCO3-,0.72509375,0.0329373281803229
curve,80.0,HCO3-,0.7300875,0.0333647197244196
curve,80.0,HCO3-,0.73508125,0.0337857222137643
curve,80.0,HCO3-,0.740075,0.0342005245982792
curve,80.0,HCO3-,0.74506875,0.0346092807484671
curve,80.0,HCO3-,0.7500625,0.0350120893810229
curve,80.0,HCO3-,0.75505625,0.0354090075874394
curve,80.0,HCO3-,0.76005,0.0358003886671444
curve,80.0,HCO3-,0.76504375,0.0361861448945651
curve,80.0,HCO3-,0.7700375,0.0365665381400963
curve,80.0,HCO3-,0.77503125,0.0369414983742616
curve,80.0,HCO3-,0.780025,0.0373113800662427
curve,80.0,HCO3-,0.78501875,0.0376761559052253
curve,80.0,HCO3-,0.7900125,0.0380359850516988
curve,80.0,HCO3-,0.79500625,0.0383908955904746
curve,80.0,HCO3-,0.8,0.0387410357739607
reference_point,80.0,HCO3-,0.398,0.0046007148145313
reference_point,80.0,HCO3-,0.51,0.0165775233380478
curve,80.0,CO3^2-,0.001,5.428879281328692e-06
curve,80.0,CO3^2-,0.00599375,2.1720272701222835e-05
curve,80.0,CO3^2-,0.0109875,2.98131593574132e-05
curve,80.0,CO3^2-,0.01598125,3.509322450896571e-05
curve,80.0,CO3^2-,0.020975,3.908408320311824e-05
curve,80.0,CO3^2-,0.02596875,4.232364639843078e-05
curve,80.0,CO3^2-,0.0309625,4.505439701217176e-05
curve,80.0,CO3^2-,0.03595625,4.740682503330039e-05
curve,80.0,CO3^2-,0.04095,4.946215229170392e-05
curve,80.0,CO3^2-,0.04594375,5.127534965953277e-05
curve,80.0,CO3^2-,0.0509375,5.2883755161850826e-05
curve,80.0,CO3^2-,0.05593125,5.4319302408158986e-05
curve,80.0,CO3^2-,0.060925,5.560221385848631e-05
curve,80.0,CO3^2-,0.06591875,5.6753402043977154e-05
curve,80.0,CO3^2-,0.0709125,5.778743585542939e-05
curve,80.0,CO3^2-,0.07590625,5.871744673673688e-05
curve,80.0,CO3^2-,0.0809,5.95550044491576e-05
curve,80.0,CO3^2-,0.08589375,6.030812136038381e-05
curve,80.0,CO3^2-,0.0908875,6.098641345868432e-05
curve,80.0,CO3^2-,0.09588125,6.159644242805888e-05
curve,80.0,CO3^2-,0.1008749999999999,6.214483205712434e-05
curve,80.0,CO3^2-,0.10586875,6.263623908303415e-05
curve,80.0,CO3^2-,0.1108625,6.30767293245541e-05
curve,80.0,CO3^2-,0.11585625,6.347059491898383e-05
curve,80.0,CO3^2-,0.12085,6.382180083743769e-05
curve,80.0,CO3^2-,0.12584375,6.41337120538579e-05
curve,80.0,CO3^2-,0.1308375,6.441061236698343e-05
curve,80.0,CO3^2-,0.13583125,6.465416233454839e-05
curve,80.0,CO3^2-,0.140825,6.486755374368845e-05
curve,80.0,CO3^2-,0.14581875,6.505330157108129e-05
curve,80.0,CO3^2-,0.1508125,6.521310997844779e-05
curve,80.0,CO3^2-,0.15580625,6.53507790164138e-05
curve,80.0,CO3^2-,0.1608,6.546653254548895e-05
curve,80.0,CO3^2-,0.16579375,6.556228857533705e-05
curve,80.0,CO3^2-,0.1707875,6.563947955965676e-05
curve,80.0,CO3^2-,0.17578125,6.570126396233861e-05
curve,80.0,CO3^2-,0.180775,6.574612205422772e-05
curve,80.0,CO3^2-,0.18576875,6.577745446462758e-05
curve,80.0,CO3^2-,0.1907625,6.579562601829065e-05
curve,80.0,CO3^2-,0.19575625,6.58030338043597e-05
curve,80.0,CO3^2-,0.2007499999999999,6.579788992793087e-05
curve,80.0,CO3^2-,0.20574375,6.578358782638467e-05
curve,80.0,CO3^2-,0.2107375,6.575953173929331e-05
curve,80.0,CO3^2-,0.2157312499999999,6.572702155738996e-05
curve,80.0,CO3^2-,0.220725,6.568597101795805e-05
curve,80.0,CO3^2-,0.22571875,6.563801331380646e-05
curve,80.0,CO3^2-,0.2307125,6.558386488050415e-05
curve,80.0,CO3^2-,0.23570625,6.55237943764135e-05
curve,80.0,CO3^2-,0.2407,6.545640229368035e-05
curve,80.0,CO3^2-,0.24569375,6.538630153723461e-05
curve,80.0,CO3^2-,0.2506875,6.53099395946286e-05
curve,80.0,CO3^2-,0.2556812499999999,6.522880041885677e-05
curve,80.0,CO3^2-,0.260675,6.514498347931159e-05
curve,80.0,CO3^2-,0.26566875,6.505683002763932e-05
curve,80.0,CO3^2-,0.2706625,6.496530551468659e-05
curve,80.0,CO3^2-,0.27565625,6.487066057548116e-05
curve,80.0,CO3^2-,0.28065,6.47731537592332e-05
curve,80.0,CO3^2-,0.28564375,6.467306883765553e-05
curve,80.0,CO3^2-,0.2906375,6.456982718794487e-05
curve,80.0,CO3^2-,0.29563125,6.446399746457026e-05
curve,80.0,CO3^2-,0.300625,6.435660681636601e-05
curve,80.0,CO3^2-,0.30561875,6.424656076958278e-05
curve,80.0,CO3^2-,0.3106125,6.413390296826403e-05
curve,80.0,CO3^2-,0.31560625,6.401916587831823e-05
curve,80.0,CO3^2-,0.3206,6.390193942329786e-05
curve,80.0,CO3^2-,0.32559375,6.37826451465184e-05
curve,80.0,CO3^2-,0.3305875,6.366081604029687e-05
curve,80.0,CO3^2-,0.33558125,6.353728332641617e-05
curve,80.0,CO3^2-,0.340575,6.341095159596887e-05
curve,80.0,CO3^2-,0.34556875,6.328217729397701e-05
curve,80.0,CO3^2-,0.3505625,6.314972128120202e-05
curve,80.0,CO3^2-,0.35555625,6.301421364283068e-05
curve,80.0,CO3^2-,0.36055,6.28763908167331e-05
curve,80.0,CO3^2-,0.36554375,6.273313708875208e-05
curve,80.0,CO3^2-,0.3705375,6.258634717418877e-05
curve,80.0,CO3^2-,0.37553125,6.243480141937602e-05
curve,80.0,CO3^2-,0.380525,6.22782424372667e-05
curve,80.0,CO3^2-,0.38551875,6.211504081965363e-05
curve,80.0,CO3^2-,0.3905125,6.19470350323828e-05
curve,80.0,CO3^2-,0.39550625,6.177028676996948e-05
curve,80.0,CO3^2-,0.4004999999999999,6.158484693897181e-05
curve,80.0,CO3^2-,0.40549375,6.139082550686204e-05
curve,80.0,CO3^2-,0.4104875,6.11859136104908e-05
curve,80.0,CO3^2-,0.4154812499999999,6.096944042199081e-05
curve,80.0,CO3^2-,0.420475,6.073978616897222e-05
curve,80.0,CO3^2-,0.42546875,6.049446193728281e-05
curve,80.0,CO3^2-,0.4304624999999999,6.023353711581385e-05
curve,80.0,CO3^2-,0.43545625,5.9952661921674025e-05
curve,80.0,CO3^2-,0.44045,5.965210237534894e-05
curve,80.0,CO3^2-,0.4454437499999999,5.932743110287802e-05
curve,80.0,CO3^2-,0.4504375,5.897720832340947e-05
curve,80.0,CO3^2-,0.45543125,5.859908434016603e-05
curve,80.0,CO3^2-,0.460425,5.818997517151202e-05
curve,80.0,CO3^2-,0.46541875,5.774724560965085e-05
curve,80.0,CO3^2-,0.4704125,5.726980365149081e-05
curve,80.0,CO3^2-,0.47540625,5.675596944511763e-05
curve,80.0,CO3^2-,0.4804,5.62042134012814e-05
curve,80.0,CO3^2-,0.48539375,5.561445928556452e-05
curve,80.0,CO3^2-,0.4903875,5.498695493559273e-05
curve,80.0,CO3^2-,0.49538125,5.432565351853273e-05
curve,80.0,CO3^2-,0.500375,5.363033069942265e-05
curve,80.0,CO3^2-,0.50536875,5.290680901928264e-05
curve,80.0,CO3^2-,0.5103624999999999,5.2158171748202375e-05
curve,80.0,CO3^2-,0.51535625,5.139065998117473e-05
curve,80.0,CO3^2-,0.52035,5.060758141852797e-05
curve,80.0,CO3^2-,0.52534375,4.98153306010802e-05
curve,80.0,CO3^2-,0.5303375,4.901739671207368e-05
curve,80.0,CO3^2-,0.53533125,4.821912657796916e-05
curve,80.0,CO3^2-,0.5403249999999999,4.742336660555641e-05
curve,80.0,CO3^2-,0.54531875,4.663429298421487e-05
curve,80.0,CO3^2-,0.5503125,4.5854451717909536e-05
curve,80.0,CO3^2-,0.55530625,4.508545659572499e-05
curve,80.0,CO3^2-,0.5603,4.433003690734954e-05
curve,80.0,CO3^2-,0.56529375,4.358967347296037e-05
curve,80.0,CO3^2-,0.5702875,4.286482229935913e-05
curve,80.0,CO3^2-,0.57528125,4.2156384496327234e-05
curve,80.0,CO3^2-,0.580275,4.146533742441272e-05
curve,80.0,CO3^2-,0.58526875,4.079155606975916e-05
curve,80.0,CO3^2-,0.5902625,4.013507078369172e-05
curve,80.0,CO3^2-,0.59525625,3.9495801099605015e-05
curve,80.0,CO3^2-,0.60025,3.887381391696305e-05
curve,80.0,CO3^2-,0.60524375,3.826937829924487e-05
curve,80.0,CO3^2-,0.6102375,3.768139771265844e-05
curve,80.0,CO3^2-,0.61523125,3.7109887774369846e-05
curve,80.0,CO3^2-,0.620225,3.655480533255697e-05
curve,80.0,CO3^2-,0.62521875,3.601506577329234e-05
curve,80.0,CO3^2-,0.6302125,3.549042317527755e-05
curve,80.0,CO3^2-,0.63520625,3.498060779434036e-05
curve,80.0,CO3^2-,0.6402,3.4485051706952304e-05
curve,80.0,CO3^2-,0.64519375,3.4003610721526064e-05
curve,80.0,CO3^2-,0.6501875,3.3534739041090384e-05
curve,80.0,CO3^2-,0.6551812499999999,3.307943861583563e-05
curve,80.0,CO3^2-,0.660175,3.2636560775912906e-05
curve,80.0,CO3^2-,0.66516875,3.220551771222307e-05
curve,80.0,CO3^2-,0.6701625,3.1786084394928244e-05
curve,80.0,CO3^2-,0.67515625,3.1377644244762086e-05
curve,80.0,CO3^2-,0.68015,3.098038929314002e-05
curve,80.0,CO3^2-,0.6851437499999999,3.059363151814196e-05
curve,80.0,CO3^2-,0.6901375,3.0216456212382484e-05
curve,80.0,CO3^2-,0.69513125,2.9849451811543655e-05
curve,80.0,CO3^2-,0.700125,2.9491305423807277e-05
curve,80.0,CO3^2-,0.70511875,2.914260474790116e-05
curve,80.0,CO3^2-,0.7101125,2.8802448541519454e-05
curve,80.0,CO3^2-,0.7151062499999999,2.8470390554144425e-05
curve,80.0,CO3^2-,0.7201,2.8146849483832447e-05
curve,80.0,CO3^2-,0.72509375,2.7830871005123295e-05
curve,80.0,CO3^2-,0.7300875,2.752235313865584e-05
curve,80.0,CO3^2-,0.73508125,2.7221495349451215e-05
curve,80.0,CO3^2-,0.740075,2.69270518698322e-05
curve,80.0,CO3^2-,0.74506875,2.663964036656577e-05
curve,80.0,CO3^2-,0.7500625,2.635887892405757e-05
curve,80.0,CO3^2-,0.75505625,2.6084795200276923e-05
curve,80.0,CO3^2-,0.76005,2.5816272076794733e-05
curve,80.0,CO3^2-,0.76504375,2.5553904510795528e-05
curve,80.0,CO3^2-,0.7700375,2.529691817327802e-05
curve,80.0,CO3^2-,0.77503125,2.504619503779402e-05
curve,80.0,CO3^2-,0.780025,2.48002411726448e-05
curve,80.0,CO3^2-,0.78501875,2.4559476367279936e-05
curve,80.0,CO3^2-,0.7900125,2.432374721259573e-05
curve,80.0,CO3^2-,0.79500625,2.4092953495105885e-05
curve,80.0,CO3^2-,0.8,2.386697225135527e-05
curve,80.0,H3O+,0.001,2.0685882733675533e-13
curve,80.0,H3O+,0.00599375,3.6694231120545863e-13
curve,80.0,H3O+,0.0109875,5.5561969690494e-13
curve,80.0,H3O+,0.01598125,7.539413259565728e-13
curve,80.0,H3O+,0.020975,9.547953564437025e-13
curve,80.0,H3O+,0.02596875,1.155499951521372e-12
curve,80.0,H3O+,0.0309625,1.3549485425783964e-12
curve,80.0,H3O+,0.03595625,1.5526832184060129e-12
curve,80.0,H3O+,0.04095,1.7485099116705292e-12
curve,80.0,H3O+,0.04594375,1.942399480081509e-12
curve,80.0,H3O+,0.0509375,2.1344026823603765e-12
curve,80.0,H3O+,0.05593125,2.324609701496924e-12
curve,80.0,H3O+,0.060925,2.513120070911268e-12
