temperature_C,CO2_loading,legacy_pcsaft_CO2_pressure_kPa,legacy_pcsaft_total_pressure_Pa,legacy_pcsaft_y_CO2,epcsaft_success,epcsaft_message,epcsaft_CO2_pressure_kPa,epcsaft_total_pressure_Pa,epcsaft_y_CO2,epcsaft_y_MEA,epcsaft_y_H2O,epcsaft_bubble_residual,epcsaft_max_fugacity_residual,epcsaft_iterations,epcsaft_method,epcsaft_equilibrium_split_detected,epcsaft_equilibrium_message,epcsaft_liquid_fugacity_pressure_kPa,x6_CO2,x6_MEA,x6_H2O,x6_MEAH+,x6_MEACOO-,x6_HCO3-,x_apparent_CO2,x_apparent_MEA,x_apparent_H2O
40,0.38,0.07779915987394606,7035.8379477880335,0.011057554260243446,True,solved,0.07779915994779293,7035.837949140644,0.011057554268613493,1.0854507502107398e-06,0.9889413602806364,3.842095248618449e-07,3.8420945089670533e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0781005164220764,7.475716480802022e-09,0.02756551545340562,0.8871323633050209,0.0426510568829285,0.04202307071390745,0.0006279861690210554,8.172880459557988e-09,0.030136196735836167,0.9698637950912834
40,0.39770000000000005,0.11445262139956011,7135.331447245937,0.016040266979291624,True,solved,0.11445262144588948,7135.33144462364,0.016040266991679514,7.852317113484013e-07,0.9839589477766092,3.5629983852203395e-07,3.5629977546136615e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.11489652329975719,1.103735786589693e-08,0.0237259170857706,0.8869986821885723,0.04463769484414958,0.04387603072056404,0.0007616641235855358,1.2119314379919228e-08,0.026051692045140046,0.9739482958355455
40,0.4154,0.17448182534258294,7254.296358329441,0.02405220530344635,True,solved,0.17448182546994742,7254.296357879353,0.024052205322495763,5.508702497417987e-07,0.9759472438072544,3.1046859927386095e-07,3.104685522004047e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.1751573618797723,1.6911188437291948e-08,0.019932874510593578,0.8868184478344014,0.046624330371908315,0.045682437108705724,0.0009418932632025891,1.8650304339406164e-08,0.02198273512002166,0.978017246229674
40,0.43310000000000004,0.286262673949856,7420.400156242922,0.03857779471758242,True,solved,0.2862626740874829,7420.400153895611,0.03857779474833292,3.7119864152238844e-07,0.9614218340530255,2.347266838675921e-07,2.3472665766632872e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.2873621516579032,2.7923081091635413e-08,0.016222143422791355,0.8865559076811917,0.048610960486467986,0.04740653684597733,0.001204423640490662,3.093017181113711e-08,0.017969137487558594,0.9820308315822696
40,0.45080000000000003,0.5091638866683433,7692.3224155968,0.06619117857514302,True,solved,0.5091638867157052,7692.32241020588,0.06619117862768804,2.3649086580242656e-07,0.9338085848814462,1.1889143092247423e-07,1.1889142648158213e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.5110795614883772,5.0041310024490704e-08,0.012646226735583833,0.8861585654488997,0.050597578887103256,0.04899583265000747,0.0016017462370957966,5.567538988838642e-08,0.01407004740235579,0.9859298969222543
40,0.4685,1.0022170378452828,8228.265834589916,0.1218017329523034,True,solved,1.0022170403359005,8228.265871312567,0.12180173271139422,1.38709230237636e-07,0.8781981285793755,8.748290758475719e-09,8.748292756877163e-09,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,1.0058070075014667,9.930290013249646e-08,0.009309197214011172,0.8855223662293018,0.05258416862689351,0.050346266902686565,0.002237901724206942,1.1097383370156871e-07,0.010403294386612907,0.9895965946395534
40,0.4862,2.1851929027290287,9447.180589092732,0.23130635453840576,True,solved,2.18519290860749,9447.180587408711,0.2313063552018827,7.187003881347095e-08,0.7686935729280786,5.022056104309058e-09,5.022056104309058e-09,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,2.192178462171261,2.1816195679427194e-07,0.006391935583990093,0.8844664766803524,0.054570684786850295,0.0512769990320526,0.0032936857547976937,2.448895361656604e-07,0.007175027962552693,0.9928247271479111
40,0.5039,5.38614903296189,12676.243031954595,0.42490105462512423,True,solved,5.386149035330359,12676.243020321415,0.4249010552019055,3.1525831472411453e-08,0.5750989132722629,2.8717455080595755e-08,2.8717455080595755e-08,37,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,5.399278260742803,5.403983109142247e-07,0.0041957267542331545,0.8826897617494416,0.05655698554900718,0.05148687093195906,0.005070114617048119,6.093210325832599e-07,0.004730852237494031,0.9952685384414733
40,0.5216000000000001,12.82043235802077,20131.327350176707,0.6368398931185348,True,solved,12.82043236234268,20131.32733350988,0.6368398938604636,1.2191894730492603e-08,0.36316009394764176,1.9817423257961764e-08,1.9817424146140183e-08,37,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,12.838017716729446,1.2882075462567616e-06,0.0027634434276013176,0.8801495994338737,0.058542834465489406,0.0509332214082664,0.007609613057223007,1.4590402499153192e-06,0.00312991117071956,0.9968686297890306
40,0.5393,27.0099323359071,34336.34450848623,0.7866280677965469,True,solved,27.00993234651421,34336.34450744788,0.7866280681292528,4.729410565831426e-09,0.21337192714133668,5.752191412078389e-08,5.7521912566471656e-08,36,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,27.01246574768541,2.710283095962596e-06,0.001901645846091095,0.8770397131785556,0.060527965346128663,0.049809728495884054,0.010718236850244608,3.083567192275634e-06,0.0021635572870852106,0.9978333591457226
