temperature_C,CO2_loading,effective_CO2_loading,solver_returned,solver_success,rejection_reason,message,charge_residual,max_abs_reaction_residual,state_failure_count
80.0,0.3106125,0.3106125,True,True,,converged,-5.23655858089458e-12,7.267168911084809e-08,0
80.0,0.31560625,0.31560625,True,True,,converged,-5.346670689704064e-12,7.34044860450922e-08,0
80.0,0.3206,0.3206,True,True,,converged,-5.4681650459937e-12,7.359999187883659e-08,0
80.0,0.32559375,0.32559375,True,True,,converged,-5.602404024755632e-12,7.406779900520633e-08,0
80.0,0.3305875,0.3305875,True,True,,converged,-5.750424463350486e-12,7.54669855496104e-08,0
80.0,0.33558125,0.33558125,True,True,,converged,-5.913814071463054e-12,7.468844387403806e-08,0
80.0,0.340575,0.340575,True,True,,converged,-6.093964896073141e-12,7.509387245363541e-08,0
80.0,0.34556875,0.34556875,True,True,,converged,-6.2926280628144705e-12,7.568783644273935e-08,0
80.0,0.3505625,0.3505625,True,True,,converged,-6.511587304489349e-12,7.663638612598334e-08,0
80.0,0.35555625,0.35555625,True,True,,converged,-6.7530585026982315e-12,7.656971234837329e-08,0
80.0,0.36055,0.36055,True,True,,converged,-7.019311377726251e-12,7.666217882729143e-08,0
80.0,0.36554375,0.36554375,True,True,,converged,-7.312722344669675e-12,7.664239021210051e-08,0
80.0,0.3705375,0.3705375,True,True,,converged,-7.636290722630776e-12,7.73982655744021e-08,0
80.0,0.37553125,0.37553125,True,True,,converged,-7.993057182648552e-12,7.743747332256135e-08,0
80.0,0.380525,0.380525,True,True,,converged,-8.38639761370956e-12,7.920977651565408e-08,0
80.0,0.38551875,0.38551875,True,True,,converged,-8.819905200726819e-12,7.859701156576193e-08,0
80.0,0.3905125,0.3905125,True,True,,converged,-9.298028032614266e-12,7.945776303586172e-08,0
80.0,0.39550625,0.39550625,True,True,,converged,-9.82470564425711e-12,8.101643089730715e-08,0
80.0,0.40049999999999997,0.40049999999999997,True,True,,converged,-1.0404598217172356e-11,7.97334926971871e-08,0
80.0,0.40549375,0.40549375,True,True,,converged,-1.5529538242325431e-12,1.3162424039592224e-08,0
80.0,0.4104875,0.4104875,True,True,,converged,-1.1745191929237027e-11,8.048572652796793e-08,0
80.0,0.41548124999999997,0.41548124999999997,True,True,,converged,-6.257970166695289e-12,4.915298745800101e-08,0
80.0,0.420475,0.420475,True,True,,converged,-1.336061403035365e-11,8.222757230669231e-08,0
80.0,0.42546875,0.42546875,True,True,,converged,-1.4283660426119864e-11,8.292563435929878e-08,0
80.0,0.43046249999999997,0.43046249999999997,True,True,,converged,-1.528912801831628e-11,8.359224246135e-08,0
80.0,0.43545625,0.43545625,True,True,,converged,-1.6378917124089513e-11,8.331424261598386e-08,0
80.0,0.44045,0.44045,True,True,,converged,-1.755345943542226e-11,8.47202716869333e-08,0
80.0,0.44544374999999997,0.44544374999999997,True,True,,converged,-1.8808746736715692e-11,8.526454209345502e-08,0
80.0,0.4504375,0.4504375,True,True,,converged,-2.013706616639244e-11,8.608992629888235e-08,0
80.0,0.45543125,0.45543125,True,True,,converged,-2.152463176385708e-11,8.677777252330543e-08,0
80.0,0.460425,0.460425,True,True,,converged,-2.294979282244148e-11,8.699621290020332e-08,0
80.0,0.46541875,0.46541875,True,True,,converged,-2.4382860842003063e-11,8.687536023899156e-08,0
80.0,0.4704125,0.4704125,True,True,,converged,-2.5784691318632493e-11,9.012800816776689e-08,0
80.0,0.47540625,0.47540625,True,True,,converged,-2.710937592368005e-11,8.864412137654654e-08,0
80.0,0.4804,0.4804,True,True,,converged,-1.4152853797125532e-11,6.26183265239888e-08,0
80.0,0.48539375,0.48539375,True,True,,converged,-2.932451226317659e-11,9.121416155721818e-08,0
80.0,0.4903875,0.4903875,True,True,,converged,-3.012532689601867e-11,9.116107690942954e-08,0
80.0,0.49538125,0.49538125,True,True,,converged,-3.068537173904785e-11,9.290646119097801e-08,0
80.0,0.500375,0.500375,True,True,,converged,-3.100496439616155e-11,9.349529506152976e-08,0
80.0,0.50536875,0.50536875,True,True,,converged,-3.111160655347861e-11,9.493047059550008e-08,0
80.0,0.5103624999999999,0.5103624999999999,True,True,,converged,-3.1053052000321194e-11,9.487395402629772e-08,0
80.0,0.51535625,0.51535625,True,True,,converged,-3.0889970754831007e-11,9.802938905068004e-08,0
80.0,0.52035,0.52035,True,True,,converged,-3.0685750592877066e-11,9.971082981508061e-08,0
80.0,0.52534375,0.52534375,True,True,,converged,-1.524882025368641e-11,5.526278812340024e-08,0
80.0,0.5303375,0.5303375,True,True,,converged,-1.5185682230471444e-11,5.193724561536328e-08,0
80.0,0.53533125,0.53533125,True,True,,converged,-1.5170108956533096e-11,5.352482546072679e-08,0
80.0,0.5403249999999999,0.5403249999999999,True,True,,converged,-1.5212300436543225e-11,5.336046271509076e-08,0
80.0,0.54531875,0.54531875,True,True,,converged,-1.5317879007543295e-11,5.84961590277544e-08,0
80.0,0.5503125,0.5503125,True,True,,converged,-1.548841372674527e-11,5.732590580009855e-08,0
80.0,0.55530625,0.55530625,True,True,,converged,-1.5723033009898985e-11,5.7604939485145223e-08,0
80.0,0.5603,0.5603,True,True,,converged,-1.6018963284663108e-11,5.9313290279305875e-08,0
80.0,0.56529375,0.56529375,True,True,,converged,-1.6372508569756155e-11,6.09444228416578e-08,0
80.0,0.5702875,0.5702875,True,True,,converged,-1.6779526301504868e-11,6.221297610409238e-08,0
80.0,0.57528125,0.57528125,True,True,,converged,-1.723530213219698e-11,6.33001278060874e-08,0
80.0,0.580275,0.580275,True,True,,converged,-1.773587081665845e-11,6.806356367405897e-08,0
80.0,0.58526875,0.58526875,True,True,,converged,-1.8276569596347323e-11,6.85815138012913e-08,0
80.0,0.5902625,0.5902625,True,True,,converged,-1.8853446420460743e-11,6.873587921063518e-08,0
80.0,0.59525625,0.59525625,True,True,,converged,-1.9463114867832434e-11,7.841952154308274e-08,0
80.0,0.60025,0.60025,True,True,,converged,-2.0101789978070485e-11,7.880541730287405e-08,0
80.0,0.60524375,0.60524375,True,True,,converged,-2.0766135812371567e-11,7.154341119530727e-08,0
80.0,0.6102375,0.6102375,True,True,,converged,-2.1453699951545108e-11,8.605443468923113e-08,0
80.0,0.61523125,0.61523125,True,True,,converged,-2.2161651940183107e-11,8.622213698572523e-08,0
80.0,0.620225,0.620225,True,True,,converged,-2.288745977179986e-11,8.108215610036495e-08,0
80.0,0.62521875,0.62521875,True,True,,converged,-2.362936208080167e-11,8.89417250959923e-08,0
80.0,0.6302125,0.6302125,True,True,,converged,-2.4384953296788094e-11,8.82190320794507e-08,0
80.0,0.63520625,0.63520625,True,True,,converged,-2.515255540490074e-11,9.106630471933386e-08,0
80.0,0.6402,0.6402,True,True,,converged,-2.593094928826074e-11,9.800267264381546e-08,0
80.0,0.64519375,0.64519375,True,True,,converged,-2.6718217356347324e-11,9.602975836742189e-08,0
80.0,0.6501875,0.6501875,True,True,,converged,-1.3756741841087857e-11,5.523632040649318e-08,0
80.0,0.6551812499999999,0.6551812499999999,True,True,,converged,-1.4157414981345882e-11,5.307132866505526e-08,0
80.0,0.660175,0.660175,True,True,,converged,-2.912213851924746e-11,9.257394495421067e-08,0
80.0,0.66516875,0.66516875,True,True,,converged,-1.4966939859998872e-11,5.067850494810955e-08,0
80.0,0.6701625,0.6701625,True,True,,converged,-1.5374665038813504e-11,6.394898832695617e-08,0
80.0,0.67515625,0.67515625,True,True,,converged,-1.578379326490571e-11,5.213310672047555e-08,0
80.0,0.68015,0.68015,True,True,,converged,-1.6194141574814532e-11,5.6266483028366565e-08,0
80.0,0.6851437499999999,0.6851437499999999,True,True,,converged,-1.6605104186570457e-11,5.838340300101663e-08,0
80.0,0.6901375,0.6901375,True,True,,converged,-1.701690710600409e-11,7.608337426745493e-08,0
80.0,0.69513125,0.69513125,True,True,,converged,-1.742859663036436e-11,8.003407003798202e-08,0
80.0,0.700125,0.700125,True,True,,converged,-1.7840644823642913e-11,7.490308107094279e-08,0
80.0,0.70511875,0.70511875,True,True,,converged,-1.8252281393783034e-11,6.925333195795247e-08,0
80.0,0.7101125,0.7101125,True,True,,converged,-1.8663613032876088e-11,6.767329452372906e-08,0
80.0,0.7151062499999999,0.7151062499999999,True,True,,converged,-1.3115846956411655e-12,9.04156323144889e-08,0
80.0,0.7201,0.7201,True,True,,converged,-1.948481548468944e-11,9.695835601064573e-08,0
80.0,0.72509375,0.72509375,True,True,,converged,-1.9894095215693717e-11,7.095651355371047e-08,0
80.0,0.7300875,0.7300875,True,True,,converged,-2.0302839467794742e-11,8.044196775358614e-08,0
80.0,0.73508125,0.73508125,True,True,,converged,-1.0355311181794955e-11,6.862468104884556e-08,0
80.0,0.740075,0.740075,True,True,,converged,-2.573155409462277e-12,9.321258431782553e-08,0
80.0,0.74506875,0.74506875,True,True,,converged,-2.152235248257175e-11,8.413407215357438e-08,0
80.0,0.7500625,0.7500625,True,True,,converged,-2.192655005372774e-11,8.623480596270383e-08,0
80.0,0.75505625,0.75505625,True,True,,converged,-2.232908965428911e-11,6.85091485763678e-08,0
80.0,0.76005,0.76005,True,True,,converged,-2.2730884601657213e-11,8.322965427964846e-08,0
80.0,0.76504375,0.76504375,True,True,,converged,-2.313101142624782e-11,7.893174469586484e-08,0
80.0,0.7700375,0.7700375,True,True,,converged,-2.3530093490884173e-11,9.728143623988217e-08,0
80.0,0.77503125,0.77503125,True,True,,converged,-2.3927148886833127e-11,7.874698226828514e-08,0
80.0,0.780025,0.780025,True,True,,converged,-2.4323284560878586e-11,9.064249084644871e-08,0
80.0,0.78501875,0.78501875,True,True,,converged,-2.4717879842051475e-11,9.099333553308497e-08,0
80.0,0.7900125,0.7900125,True,True,,converged,-1.255557801824975e-11,9.234886633180395e-08,0
80.0,0.79500625,0.79500625,True,True,,converged,-1.2751336957539705e-11,7.315565753174269e-08,0
80.0,0.8,0.8,True,True,,converged,-2.5892645653481262e-11,9.67273443563954e-08,0
