row_id,temperature_C,CO2_loading,observed_CO2_pressure_kPa,paper,raw_pred_CO2_pressure_kPa,raw_log10_model_over_data,bubble_total_pressure_kPa,bubble_fugacity_residual_norm,chemical_charge_residual,chemical_max_reaction_residual,penalty_residual_count,diagnostic_success,model_x_CO2,model_x_MEA,model_x_H2O,model_x_MEAH+,model_x_MEACOO-,model_x_HCO3-,model_x_CO3^2-,model_x_H3O+,model_x_OH-,y_CO2,y_H2O,y_MEA,success,message
vle_0052,40.0,0.516,8.5583,Aronu,8.549213369296114,-0.00046134980107378945,14.715172483815389,1.4652042157337064e-07,-1.1409953345707401e-10,5.727247742726149e-08,0,True,3.601880835109862e-05,0.011138652980225299,0.8721431998208816,0.058800860038072215,0.04230261406171597,0.01465871290204918,0.0009195918437841096,1.8738954890925214e-11,3.4952618152141707e-07,0.5809794875798461,0.41893675342230535,8.375899784866335e-05,True,converged
vle_0053,40.0,0.518,3.03,Hilliard,8.89386586964203,0.4676479469688775,15.058162412954033,3.169151803206205e-07,-1.1252197162414042e-10,5.4327076171034605e-08,0,True,3.7522022103183003e-05,0.010975181696292666,0.8718658180410999,0.059017323528811436,0.04224945310788152,0.014941190351599161,0.0009131689743992592,1.9110392427947877e-11,3.4225870255158404e-07,0.5906342105854121,0.4092853461931392,8.044322144874685e-05,True,converged
vle_0054,40.0,0.524,11.812,Aronu,9.996392193167566,-0.07248015162422221,16.15574398876661,4.9906213384076636e-08,-1.0786088314819385e-10,4.6581149604207894e-08,0,True,4.235690342203657e-05,0.010503556672248313,0.8710154111033958,0.0596662088447527,0.04207165006803475,0.0158067523024182,0.0008937425232927097,2.0260543128611806e-11,3.2156217497414276e-07,0.6187515845830587,0.3811772175912626,7.11978256787835e-05,True,converged
vle_0055,40.0,0.557,8.09,Jou,18.13308424236987,0.35052315758091773,24.266644026013406,4.19692565145624e-08,-1.583777605326836e-10,8.970924980644668e-08,0,True,7.91490940914564e-05,0.00835863624281969,0.8659030419809588,0.06322192093478807,0.04065672886573138,0.020995620943432887,0.0007846694108384086,2.756289793844024e-11,2.3249977627713198e-07,0.7472431796886098,0.25272077372766444,3.6046583725909264e-05,True,converged
vle_0056,40.0,0.591,28.3,Hilliard,30.891438849908887,0.03805170165455337,37.0012810464919,7.263207315588716e-07,-2.3591801907345806e-11,6.322942169845192e-08,0,True,0.0001400906027683454,0.0067695875464580035,0.860039630897544,0.0668624167088239,0.03859844034628631,0.02691551924607005,0.0006741425633162607,3.687237256980989e-11,1.7205186069372166e-07,0.8348748469301366,0.16510692844160557,1.822462825776388e-05,True,converged
vle_0057,40.0,0.609,36.1,Jou,39.769739406383046,0.042045543348850155,45.86839096583248,2.832797356688843e-07,-4.188942842586567e-11,5.849651607547912e-08,0,True,0.00018440648632715267,0.006110652286090375,0.8567644035469717,0.06877948408686721,0.037335334159327126,0.030207140271695646,0.0006184306230179485,4.257486297369982e-11,1.4849712805634217e-07,0.8670402115480278,0.13294686387697546,1.2924574996650779e-05,True,converged
vle_0058,40.0,0.642,103.0,Jou,60.47252263856521,-0.23127913893109203,66.5534893267664,7.976448235247346e-07,-3.9626776054298355e-11,5.9997513623955e-08,0,True,0.000292651958305718,0.005133364337288289,0.8505538197588091,0.0722717484430926,0.03480820806265954,0.03641675886064141,0.000523333092150257,5.454606745170029e-11,1.154325071272024e-07,0.9086303851275975,0.09136248176623876,7.133106163792958e-06,True,converged
vle_0059,60.0,0.053,0.0045,Aronu,0.001091231034044136,-0.6152958051776896,17.459859300050017,5.497927961783944e-07,-7.1855406349953695e-12,7.689730097126812e-08,0,True,5.029331080571695e-09,0.10037792072924977,0.8872034495065435,0.006417781178611056,0.005450466833812719,8.163751531301838e-05,0.0004169376312617408,8.435664862146319e-13,5.180157503369169e-05,6.249941739456115e-05,0.9967404523371242,0.003197048245481303,True,converged
vle_0060,60.0,0.0564,0.00428,Jou,0.0012655602704443973,-0.5291609363911725,17.460736484226707,5.337115061010422e-08,-6.7505850220731314e-12,8.184468214267326e-08,0,True,5.8185853572304544e-09,0.09962480373941614,0.8871918970479951,0.006804177378484148,0.005817187530701438,8.842925300134565e-05,0.00042506137156227163,9.020642828954564e-13,4.8437859352206525e-05,7.248034878641293e-05,0.9967577226720371,0.003169796979176457,True,converged
vle_0061,60.0,0.105,0.0154,Aronu,0.006550092469024335,-0.3712732897754358,17.463045074227495,3.23301607707549e-09,-2.1425880951644253e-10,7.818908542844838e-08,0,True,2.9065093069398864e-08,0.088861930273993,0.8870334172189751,0.012296201444635762,0.011088034265372788,0.0002100044321446134,0.00048777966782178814,1.8526250665806402e-12,2.260363011143351e-05,0.000375083064905511,0.9968379775662592,0.0027869393688352757,True,converged
vle_0062,60.0,0.114,0.0194,Hilliard,0.008384605484041423,-0.3643190971127081,17.461706054852275,2.9084818198299445e-07,-2.4106529839594917e-10,7.691583192581675e-08,0,True,3.6956366321101225e-08,0.08687244644657674,0.8870028399313299,0.013308537167126981,0.012065181506349387,0.00023844644268795182,0.0004923979167883794,2.0557257156108535e-12,2.0113630718584618e-05,0.00048017103584855616,0.9968024149270988,0.0027174140370527845,True,converged
vle_0063,60.0,0.119,0.0193,Jou,0.009572303305188826,-0.3045408579210609,17.460782653035707,2.103287890520278e-07,-5.096509834640116e-10,8.295964448734594e-08,0,True,4.2033270381122306e-08,0.08576797179812509,0.8869853391184856,0.01387050617959885,0.012607686688045875,0.00025519903619653503,0.0004943658298828809,2.172789054633393e-12,1.8889314221986035e-05,0.00054821731049522,0.9967728152168418,0.0026789674726629474,True,converged
vle_0064,60.0,0.162,0.0427,Aronu,0.027076394163772634,-0.197837047325264,17.450305464168324,9.721353038116831e-07,-1.4980887062244726e-10,5.107141376470281e-08,0,True,1.1505057895701408e-07,0.07629982805373416,0.8868107644753142,0.018694031427141627,0.0172522968243028,0.0004326948524586103,0.0004987705930914776,3.3240050802572854e-12,1.1498720054228347e-05,0.0015516286645738146,0.9960950833376243,0.0023532879978018506,True,converged
vle_0065,60.0,0.191,0.0589,Hilliard,0.05111044985509852,-0.061605591317148295,17.445853409588754,9.057893812780549e-08,-2.8459318612801066e-10,7.120442546693084e-08,0,True,2.122961822161953e-07,0.06995563991896012,0.8866558587948933,0.021941014209278294,0.020349491271914114,0.0005955704797549636,0.0004937397278468348,4.2799797553871866e-12,8.47329689005204e-06,0.002929661774356462,0.9949321470301168,0.002138191195526906,True,converged
vle_0066,60.0,0.206,0.0579,Jou,0.07010880688654403,0.08309401261281937,17.44723734632579,2.9409768599608643e-07,-2.679459959996773e-10,6.738000735140304e-08,0,True,2.877692747720112e-07,0.06669180816397012,0.8865588216907885,0.023619389054308073,0.021934939698008388,0.0006977807285336533,0.0004896960164837686,4.846353678927684e-12,7.276873786405356e-06,0.00401833284518871,0.993953482497898,0.0020281846569132696,True,converged
vle_0067,60.0,0.244,0.1348,Aronu,0.15257097958717844,0.05378204244369474,17.47662575876299,1.5527664938563834e-07,-8.80067067686479e-11,8.045575228265989e-08,0,True,6.075495317301197e-07,0.05849555125327855,0.886242126909132,0.027869272170520414,0.02588127756484827,0.0010293333792302391,0.0004768301565240731,6.562032348813245e-12,5.001010372776014e-06,0.008730002100701706,0.9895173090410134,0.0017526888582849454,True,converged
vle_0068,60.0,0.291,0.209,Hilliard,0.3914586305940848,0.27253958640289144,17.634357460053156,4.6780524165512816e-07,-2.3590439270249904e-10,6.268245478224799e-08,0,True,1.5020350695634114e-06,0.04856611456597642,0.8856438754737496,0.03312325034681369,0.030556640967501953,0.001647451853528197,0.00045799303095419766,9.460831810954898e-12,3.1717169454909958e-06,0.02219863306507482,0.9763849293242727,0.0014164376106525097,True,converged
vle_0069,60.0,0.303,0.3015,Aronu,0.4979832744258511,0.21792744004551165,17.717667736596923,3.016589851800866e-07,-6.772722335976917e-11,5.849352646691841e-08,0,True,1.8932601701695627e-06,0.04608352898590055,0.885438821904898,0.03446430093381298,0.03169812808882361,0.001857657872035457,0.0004528461094095587,1.0392148370963562e-11,2.822834557480192e-06,0.028106592912183148,0.970562381628498,0.0013310254593189175,True,converged
vle_0070,60.0,0.36,0.6436,Aronu,1.5894855649067112,0.39264055274715454,18.68819634027969,8.081243532132021e-07,-9.350230011472586e-11,6.040388278449882e-08,0,True,5.8057675350576635e-06,0.0347521956245065,0.8840074071077131,0.04083040494592134,0.03666291835593919,0.003313444250014712,0.0004262185218078406,1.646524837068341e-11,1.6054100970393159e-06,0.08505291446884075,0.9140210459757457,0.0009260395554135882,True,converged
vle_0071,60.0,0.386,0.763,Hilliard,2.7348023097499974,0.5544014000682256,19.774558846213015,2.7314379646981024e-08,-1.1603679586447843e-10,6.71869297974581e-08,0,True,9.84323393899263e-06,0.029950779922211058,0.8829912178653826,0.04373017648950643,0.03856410936582651,0.004340448729437525,0.0004121941627199564,2.0555643441377607e-11,1.2302104212581533e-06,0.13829903013354625,0.8609579671636942,0.0007430027027595039,True,converged
vle_0072,60.0,0.389,0.528,Jou,2.9130307291375415,0.7417111434273523,19.945935282712988,2.0812797085767443e-07,-1.1904500052532625e-10,6.848747791110554e-08,0,True,1.0469182800121625e-05,0.02941689236167681,0.8828541214137894,0.04406449031350509,0.03876361284710644,0.004478757580797995,0.0004104637517201343,2.1101065201109425e-11,1.1925275030955476e-06,0.1460463341451953,0.853231528892964,0.0007221369618405593,True,converged
vle_0073,60.0,0.393,1.097,Aronu,3.1693105631984047,0.4607581705536889,20.193090478888152,1.3870117476777466e-07,-1.23188719734537e-10,7.134802437747112e-08,0,True,1.1368624934426641e-05,0.02871229146910698,0.8826641874894711,0.04451013341073942,0.03902246969040729,0.004670290781075386,0.00040811457732263984,2.1855018145511202e-11,1.1439350879318583e-06,0.15695024823030007,0.8423553044870787,0.0006944472826212098,True,converged
vle_0074,60.0,0.428,2.5014,Aronu,6.6534610793149565,0.4248644752251007,23.59826691351047,8.444315788835866e-07,-8.00897930838207e-11,9.0696353538533e-08,0,True,2.3581511008462372e-05,0.02295180696337777,0.8806045539534653,0.04840262018153954,0.04088909580973457,0.006742367633490676,0.00038518293482679895,2.998046540781862e-11,7.909825765947386e-07,0.2819470219444683,0.7175896030698299,0.0004633749857017749,True,converged
vle_0075,60.0,0.438,2.01,Jou,8.22035103645637,0.6116943063410666,25.14324230342204,1.1274367983649114e-07,-4.220719350595177e-11,8.949982088779507e-08,0,True,2.908691634264257e-05,0.02145864616837741,0.8798664994088112,0.0495117509882932,0.0412725074642777,0.00748306329596201,0.0003777345801935901,3.289750563678773e-11,7.111448447822075e-07,0.326940771490619,0.6726558733742711,0.00040335513510993397,True,converged
vle_0076,60.0,0.485,4.86,Hilliard,21.56732580016977,0.6471600296543919,38.393237915423185,5.497373289919949e-08,-1.7731828114728602e-10,8.689474739753678e-08,0,True,7.67143318598215e-05,0.015511157839856262,0.8753573134221518,0.054695878597356085,0.04203052289322459,0.011991036084898918,0.00033694307789401185,5.117843472591197e-11,4.337015800225868e-07,0.5617480309340054,0.43806922430120054,0.0001827447647940751,True,converged
vle_0077,60.0,0.491,13.558,Aronu,24.248885658664317,0.2524961561107258,41.06327070395578,5.593361551703424e-07,-1.7377791234312866e-10,8.416472052630297e-08,0,True,8.644999849274625e-05,0.014883782552164939,0.8746545293442674,0.05535317497426693,0.04199950901078512,0.01269103403063454,0.0003311121350503453,5.412604047971492e-11,4.0790021207354064e-07,0.5905249446271782,0.4093121318475747,0.00016292352524729676,True,converged
vle_0078,60.0,0.504,11.0,Jou,31.058615044775888,0.4507894007538969,47.84887187700349,2.0708714298933728e-07,-1.687144460898764e-10,9.093150943328965e-08,0,True,0.0001114130402577315,0.013624252465070364,0.873036800228204,0.05677282220751959,0.0418365900002657,0.014299653593170517,0.00031811044887580586,6.103268683533109e-11,3.579556035700465e-07,0.6490981673426428,0.3507756345610975,0.0001261980962596861,True,converged
vle_0079,60.0,0.544,25.8,Hilliard,62.454438395057316,0.38394360147050766,79.17953087257524,5.92428589962779e-07,-1.4406366141117735e-10,9.85960868504776e-08,0,True,0.00023045108846119085,0.010524794622007278,0.8673332005834354,0.06109391425432082,0.04060159465107873,0.01993952426924546,0.0002762751292066771,8.691786460361323e-11,2.453153263798861e-07,0.7887699978365134,0.2111737360954507,5.626606803593827e-05,True,converged
vle_0080,60.0,0.561,34.0,Jou,81.5146071812634,0.3797565229834637,98.2174638742233,6.855231589053545e-07,-6.756426775066587e-11,5.311353135084573e-08,0,True,0.00030543763203998663,0.009507259411130606,0.8646376304755848,0.06290403055933724,0.039800595877354156,0.022586445539341585,0.00025838890939679834,1.0008504544043715e-10,2.1149572981418737e-07,0.8299400530810949,0.17001978525274525,4.01616661600336e-05,True,converged
vle_0081,60.0,0.579,82.0,Jou,105.99945781698146,0.11148979148770131,122.68323272279461,2.69906473393533e-07,-4.482652331498291e-11,7.627938103382803e-08,0,True,0.0004043205575355599,0.008584342606950108,0.8616512785792964,0.06479994117503757,0.03881650260322843,0.025503607778927254,0.00023982437248211007,1.1545219784498774e-10,1.8221109038168257e-07,0.8640093308960117,0.13596224192508327,2.8427178904932265e-05,True,converged
vle_0082,60.0,0.668,282.0,Jou,304.03547807242074,0.03267515631592491,320.7096441992791,5.077460576430326e-07,-5.71753757426752e-11,8.278493623947725e-08,0,True,0.0012798022567510157,0.00556298975762259,0.8457880040045714,0.07376442820182763,0.03277509875457616,0.04066992721767251,0.00015965291151517506,2.1376556777057456e-10,9.668169792909059e-08,0.9480085291214455,0.051985038079815686,6.432798738787472e-06,True,converged
vle_0083,80.0,0.017,0.0056,Aronu,0.0005964119753569751,-0.9726416719381225,41.63361597093947,3.704522362618645e-07,-1.6316405935775172e-11,6.270698804655694e-08,0,True,2.4279900055380106e-09,0.10834507764152056,0.887507091693656,0.0021253427387426687,0.0017757488773349251,2.957648481843609e-05,0.00010285725876748146,8.840386946494461e-13,0.00011430287628592372,1.4325250436408754e-05,0.9951249104775035,0.00486076427206016,True,converged
vle_0084,80.0,0.0174,0.00296,Jou,0.0006237911785904797,-0.6762524822161496,41.63416640150993,8.800520294727221e-07,-7.879895371734787e-12,5.685413384526328e-08,0,True,2.538757943393024e-09,0.10825821775532204,0.887507505344612,0.002169061112432086,0.0018188902000901414,3.034281393209075e-05,0.00010384787325774203,9.03070460051084e-13,0.00011213236069272562,1.498267486791466e-05,0.9951287560783976,0.004856261246734664,True,converged
vle_0085,80.0,0.0236,0.00484,Jou,0.0011391790956442082,-0.6282533547421386,41.64319450123832,7.506745625107669e-07,-6.32060159419523e-13,7.401050083899463e-08,0,True,4.61677337461813e-09,0.10690441149023143,0.8875079490780731,0.0028523150997842527,0.002489442089809176,4.25674946702372e-05,0.00011699538769017036,1.2050784039787767e-12,8.631474176331177e-05,2.735570864070798e-05,0.9951865547922211,0.004786089499138172,True,converged
vle_0086,80.0,0.04,0.0219,Aronu,0.0034637692850148292,-0.8008951580484709,41.663569966318015,6.913415455944705e-07,-6.837328412592682e-12,9.07829793561632e-08,0,True,1.3883266581228372e-08,0.10329223372525989,0.8874834507925143,0.004682101462865378,0.004271832480019217,7.809900524029153e-05,0.00013990133775569326,2.058159969257364e-12,5.23673110206706e-05,8.313664162276628e-05,0.9953173140033784,0.004599549354998856,True,converged
vle_0087,80.0,0.075,0.0557,Aronu,0.015413084557421476,-0.55796563418319,41.69277381279493,2.7717425687967534e-07,-1.7585235818787324e-11,7.428267423392754e-08,0,True,6.033892401787311e-08,0.09555467012346322,0.8873927895969673,0.008607933260352722,0.008083559043184778,0.00017145619236251045,0.00016338660605872847,4.132674400221586e-12,2.6144834553925877e-05,0.0003696823969215359,0.9954249334653589,0.004205384137719565,True,converged
vle_0088,80.0,0.0781,0.0465,Jou,0.017124043869382634,-0.43384662112511274,41.69459284231371,2.2895484752538664e-07,-2.0098426591899036e-11,7.336082319397974e-08,0,True,6.689636962152966e-08,0.094869612850211,0.8873833008708449,0.008955786400188452,0.008420762437087476,0.00018104244630666742,0.00016455344674585253,4.3344383139456085e-12,2.4874647911659517e-05,0.00041070178893806876,0.9954184331392957,0.004170865071766319,True,converged
vle_0089,80.0,0.118,0.0992,Jou,0.054899204883021975,-0.25694561763881624,41.71422135914568,8.487860174710704e-07,-3.9996578931591944e-11,9.055394656343196e-08,0,True,2.086845227621737e-07,0.0860703024593709,0.8872388531735755,0.013431542166348147,0.012744301135161108,0.0003280866752197624,0.00017244870517210445,7.2401557789948325e-12,1.4256993389551782e-05,0.0013160788597816062,0.9949513881221579,0.003732533018060579,True,converged
vle_0090,80.0,0.122,0.1406,Aronu,0.060853848164723105,-0.3636972741265583,41.716317083646615,2.3317795516675233e-07,-6.264991992324513e-12,6.613326775095629e-08,0,True,2.3067883250387224e-07,0.08519057240347724,0.8872217524109834,0.01388007845349899,0.013175492768374876,0.0003455936544006643,0.00017271242177526513,7.566589497878883e-12,1.3567201090291905e-05,0.001458754089981224,0.9948520678547085,0.0036891780553102633,True,converged
vle_0091,80.0,0.155,0.2485,Aronu,0.1342257024993578,-0.26749070745366016,41.744950809760034,1.6970034183438898e-07,-5.77845053300859e-13,5.912562173193692e-08,0,True,4.97178051614502e-07,0.07795559940464909,0.8870573892198286,0.01757960760427546,0.016710906389246265,0.000514042976724043,0.00017270103277489007,1.0553459915654174e-11,9.2561838967309e-06,0.0032153757495379685,0.9934494682766402,0.0033351559738218736,True,converged
vle_0092,80.0,0.187,0.278,Jou,0.26982934981974915,-0.012955609027302363,41.81543253771771,6.225229172152069e-07,-1.41728660523884e-11,4.964108057947669e-08,0,True,9.769623397311902e-07,0.07098943568592789,0.886848085271542,0.021165870103566818,0.02009075414165816,0.0007280439311963985,0.00017023816951074425,1.4048464613868032e-11,6.595720209576086e-06,0.006452865208947961,0.9905499873050356,0.002997147486016407,True,converged
vle_0093,80.0,0.216,0.6137,Aronu,0.4905680147131202,-0.09725689471408554,41.95980415199552,2.86981471919745e-07,-1.5427545840052722e-11,5.53111307866061e-08,0,True,1.7396301194686514e-06,0.06473403609190378,0.8866007100287397,0.024415190885455875,0.023096747227571306,0.0009797759986676562,0.00016686757322050292,1.7872154873135302e-11,4.932546449622422e-06,0.011691379991576769,0.9856146777494452,0.0026939422589781006,True,converged
vle_0094,80.0,0.271,1.2538,Aronu,1.4551629120585772,0.06468335176911355,42.73937664766712,1.6837447841533404e-07,-4.5668980295859255e-11,8.958259911651112e-08,0,True,4.962425538067316e-06,0.053095680893178475,0.885907322222311,0.030575529444482108,0.028574402509588783,0.0016801716724089554,0.00015902453215946383,2.7554999300815204e-11,2.9062727783789996e-06,0.03404735927841394,0.9638316105213336,0.0021210302002524443,True,converged
vle_0095,80.0,0.347,3.7522,Aronu,6.409395217621496,0.2325310728615602,47.37786458327149,3.8591900342055396e-07,-5.6118378276088425e-11,6.283044040600316e-08,0,True,2.0816900985758567e-05,0.03789125648774218,0.8840830655290892,0.039075658676805985,0.035276918128642164,0.0035044187423282054,0.00014645642969914212,4.998353648073439e-11,1.4090547238053733e-06,0.13528248421488737,0.8634013709822597,0.0013161448028529662,True,converged
vle_0096,80.0,0.348,2.67,Jou,6.536694773780623,0.3888469450090818,47.500792325271824,2.319451066767897e-07,-5.6072936353531496e-11,7.593372330916281e-08,0,True,2.1218577695750977e-05,0.03770188414494036,0.8840485912008487,0.03918729074092755,0.0353546133163021,0.0035387308847729796,0.00014627556437651112,5.038732191503739e-11,1.395519748761993e-06,0.13761233136953188,0.8610822031009456,0.0013054655295224994,True,converged
vle_0097,80.0,0.398,8.3031,Aronu,17.57486582841911,0.32565174971070215,58.32788284950733,5.563593408197676e-07,-8.680240791962167e-11,6.985754730237659e-08,0,True,5.577436532664611e-05,0.02877766966137524,0.8817971027017198,0.04475288756783572,0.03870935201122758,0.005770035472845712,0.00013632210708757012,7.615963532154535e-11,8.560364220924223e-07,0.30131156780993223,0.6979008511724155,0.0007875810176523559,True,converged
vle_0098,80.0,0.4,7.9387,Aronu,18.285595933932296,0.36235972825694707,59.03065624267455,2.859717049830124e-07,-8.890466522165708e-11,6.968174304233798e-08,0,True,5.799261565017787e-05,0.02844696048807816,0.8816817459183817,0.04497459002616232,0.03881810977761587,0.005883882485679745,0.00013587932225173874,7.746307727638419e-11,8.392887172637e-07,0.3097644020551009,0.6894673469314262,0.000768251013472952,True,converged
vle_0099,80.0,0.46,16.0,Jou,58.71313383083825,0.5646152789364823,99.2500378039196,9.098098925353071e-07,-1.6633089054895616e-10,9.096243402950677e-08,0,True,0.00018508489449969786,0.01976436973012363,0.8770518730511622,0.05155960975902531,0.040901416550940733,0.010416633283297382,0.00012054762891990624,1.3009861264777622e-10,4.649719327061856e-07,0.5915678737254804,0.408128290525411,0.00030383574910865284,True,converged
vle_0100,80.0,0.517,56.0,Jou,158.69856583781873,0.4523849750382771,199.13143839772798,3.4662634318394225e-07,-1.3412941049772066e-10,5.1972953052370485e-08,0,True,0.0005107917560934726,0.014003254163818736,0.8704009305723139,0.05759391129315166,0.0405916708984345,0.01679636613558481,0.00010279964035010847,2.0999007155999852e-10,2.753302628309675e-07,0.7969538467393977,0.20294367375145653,0.00010247950914567037,True,converged
vle_0101,80.0,0.5785,235.0,Jou,378.21612532703347,0.20667217887202075,418.742377030852,9.715851589930935e-08,-3.5410353611376186e-10,5.419877702195208e-08,0,True,0.0012715023744827821,0.010115766992703836,0.861368507571254,0.06366370970373636,0.03832397278461706,0.025173172893328995,8.31973839446567e-05,3.307068538120844e-10,1.6996522540661737e-07,0.9032191296444002,0.09674707908660114,3.3791268998455064e-05,True,converged
vle_0102,80.0,0.64,558.0,Jou,736.8453979564279,0.12074217649576822,777.763489730368,4.7014280291080013e-07,-1.0657994124405416e-09,9.70924283194563e-08,0,True,0.002605899588550552,0.007736670026049946,0.8515022251586645,0.06911064139792104,0.035106358098634785,0.0338720109422269,6.607967223438215e-05,4.818701761142803e-10,1.1463384770866517e-07,0.9473900583992116,0.05259628656327024,1.365503751805816e-05,True,converged
vle_0103,80.0,0.689,958.0,Jou,1122.8326298789561,0.0689495158051853,1164.2988148651255,7.603447258475171e-07,-1.394516044033853e-09,9.720911009480915e-08,0,True,0.004127256097277431,0.0064521735695394645,0.8435831802567083,0.07294613746586187,0.03238459167758097,0.04045168465533689,5.488759122918672e-05,6.199080826628211e-10,8.806655764936449e-08,0.964385272529052,0.03560707815755351,7.649313394364017e-06,True,converged
vle_0104,100.0,0.0117,0.00724,Jou,0.0015490792057202766,-0.6696649420287598,89.62139764616752,9.474151756450055e-07,-3.049893264371953e-12,8.796632045005026e-08,0,True,5.649080133277741e-09,0.10952949715736907,0.8875779140479074,0.0014634139582246604,0.001253257502700508,2.577228205595499e-05,3.424477744386166e-05,1.7919825459219195e-12,0.00011589462342635535,1.728470260903725e-05,0.9934632171253868,0.006519498172004061,True,converged
vle_0105,100.0,0.0566,0.136,Jou,0.040658323906261215,-0.5243894370014369,89.75787891638016,1.2030942456164873e-07,-1.3810281484203952e-12,6.062671076279003e-08,0,True,1.4413440927696028e-07,0.09966500393246874,0.887521017206342,0.006434572765967197,0.006146576304595311,0.00015110099672098845,5.531082410280964e-05,8.77917501359005e-12,2.6273826614256245e-05,0.00045297777083323396,0.9937098808203451,0.005837141408821641,True,converged
vle_0106,100.0,0.188,1.43,Jou,1.411807412090192,-0.005560579822226696,90.8786219207147,3.5838443324109903e-07,-1.8005944144413233e-12,8.06028062072528e-08,0,True,4.6034082688472995e-06,0.07095034022655813,0.8867811670618181,0.02116157198168169,0.02013374035797045,0.0009045841690902335,5.9254745612039435e-05,4.1882535974397667e-11,4.7380071180481165e-06,0.015535088255650443,0.9805585749585979,0.003906336785751847,True,converged
vle_0107,100.0,0.315,16.0,Xu,16.4881341189547,0.013051528798701204,105.18489008875724,3.1097083574849194e-07,-3.419189239668697e-11,8.283116059715212e-08,0,True,4.9679138377320294e-05,0.04467399982137758,0.8846087907840278,0.03535999746836747,0.032206596231470486,0.0030470466880547723,5.2464943576356085e-05,1.1382987853881546e-10,1.424810918449869e-06,0.1567538275225811,0.8412383317999025,0.0020078406775163498,True,converged
vle_0108,100.0,0.315,12.0,Xu,16.488134119071375,0.13799026541007434,105.18489008875724,3.1096618928472264e-07,-3.419189239668697e-11,8.283116059715212e-08,0,True,4.9679138377320294e-05,0.04467399982137758,0.8846087907840278,0.03535999746836747,0.032206596231470486,0.0030470466880547723,5.2464943576356085e-05,1.1382987853881546e-10,1.424810918449869e-06,0.15675382752369033,0.8412383317988086,0.0020078406775010777,True,converged
vle_0109,100.0,0.381,19.0,Jou,56.58816789779068,0.4739720324636793,144.93040963742857,6.800586912492079e-07,-7.14662589256345e-11,5.502988109640228e-08,0,True,0.00016536884313088018,0.03263470230835637,0.8819636043548169,0.04264219905041416,0.03695070639239384,0.005594569319779055,4.8074062346586634e-05,1.9035196160079545e-10,7.754784102998432e-07,0.39045061722627383,0.6085202823876701,0.0010291003860560786,True,converged
vle_0110,100.0,0.388,34.0,Xu,64.40666769539044,0.27745191294828836,152.72347765613824,1.43853187584142e-07,-7.567170713354908e-11,5.323758145436841e-08,0,True,0.00018778886733605298,0.031474860986985646,0.8815772470699299,0.043403829229822936,0.037346400944307426,0.00596158976260438,4.755586525503966e-05,2.0120244687664587e-10,7.270725559890424e-07,0.4217208034013218,0.5773407843698025,0.0009384122288756784,True,converged
vle_0111,100.0,0.422,39.0,Jou,119.47278294485906,0.4862043730431051,207.7161100949402,2.7818487069453113e-08,-2.7004145892126458e-11,6.232577476339429e-08,0,True,0.00034579354045679775,0.02626145820013008,0.8793354032959331,0.04705110109600611,0.03889479614329374,0.00806605656075341,4.4857783945406964e-05,2.635699248396736e-10,5.331159115642498e-07,0.5751734080243077,0.4242609873841245,0.0005656045915678526,True,converged
vle_0112,100.0,0.424,101.0,Xu,123.7984887216272,0.08839396925473553,212.04067659590183,7.885473886082295e-07,-1.1048130279333125e-10,6.269030983219182e-08,0,True,0.0003582335050139152,0.025978389983083994,0.8791834527563682,0.04726230624898899,0.03896526369579835,0.008207140550731552,4.468939369877672e-05,2.677783799396903e-10,5.235985378254984e-07,0.5838431130719184,0.41560933994769644,0.0005475469803851406,True,converged
vle_0113,100.0,0.425,86.0,Xu,126.01420704831807,0.16592105970625895,214.25586794856295,2.6837372324450826e-09,-1.1164393023053169e-10,5.6653476576684625e-08,0,True,0.0003646080812516102,0.02583788191219966,0.8791066256463763,0.047367744240556224,0.03899961827595411,0.008278397884832957,4.460477767928871e-05,2.6990600446830675e-10,5.189112438040255e-07,0.5881482185522717,0.4113130962152061,0.0005386852325221301,True,converged
vle_0114,100.0,0.475,95.0,Xu,292.0906224828314,0.4877940089618855,380.47536350855745,6.116606181549855e-07,-8.774840072703193e-11,4.455050195417698e-08,0,True,0.0008474327263159529,0.01973507038574992,0.8745281044976306,0.052464739522941756,0.039951239343779484,0.012432988865303704,4.0087542182147e-05,3.9712678095460404e-10,3.367189696058743e-07,0.7676991744992758,0.23207402590705387,0.0002267995936704789,True,converged
vle_0115,100.0,0.477,69.0,Jou,301.3804910076703,0.6402660453570295,389.77942239113816,2.839893180617281e-07,-1.7827755935677755e-10,9.022992841778432e-08,0,True,0.0008747452644338033,0.019528948376106768,0.8743160588502219,0.052660072246676896,0.03995896410233065,0.0126209815331769,3.989797790415424e-05,4.030646613920083e-10,3.3124608419406995e-07,0.7732078034259059,0.22657326185722657,0.00021893471686747963,True,converged
vle_0116,100.0,0.481,109.0,Jou,320.6557502934106,0.4686125345499812,409.08539696761557,4.070257908495023e-08,-1.839374240234559e-10,9.377863463555514e-08,0,True,0.0009315159438199133,0.019125250144824673,0.8738858755975036,0.053048437405669176,0.03996792498340919,0.013001157340900793,3.951752143186426e-05,4.15128774620899e-10,3.2064731193269e-07,0.783835728848553,0.2159602257120581,0.0002040454393888416,True,converged
