row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,observed_CO2_pressure_kPa,model_CO2_pressure_kPa,model_total_pressure_kPa,log10_model_over_data,fugacity_residual_norm,charge_residual,max_abs_reaction_residual,state_failure_count,solver_success,message
vle_0143,Jou,120.0,0.3,0.349,46.8,56.521290751062885,229.08415690305858,0.08196621800160746,7.749084440789034e-07,-2.2051198364791223e-12,5.958698068297963e-08,0,True,converged
vle_0144,Mamun,120.0,0.3,0.35,83.61,57.644128775709476,230.20202833331132,-0.16150314372178665,6.18013310749177e-07,-2.2278579705035595e-12,5.3646356690251196e-08,0,True,converged
vle_0145,Mamun,120.0,0.3,0.3594,92.79,69.4402271643445,241.96142646734677,-0.12589004181621566,7.231775823457465e-07,-4.903064495733492e-12,9.624867658430958e-08,0,True,converged
vle_0146,Xu,120.0,0.3,0.37,63.0,85.89573145680347,258.3987338864832,0.13463103287804265,7.062717761741055e-07,-5.449175151768992e-12,9.120711297327944e-08,0,True,converged
vle_0147,Xu,120.0,0.3,0.385,108.0,116.61481385729535,289.1432994973473,0.033329967901959,8.498214851826447e-07,-6.2839479133282555e-12,8.20115566568802e-08,0,True,converged
vle_0148,Xu,120.0,0.3,0.387,62.0,121.5151907492844,294.052314792863,0.29223888346659305,5.417292587850397e-07,-6.399182658232958e-12,8.136126794511256e-08,0,True,converged
vle_0149,Mamun,120.0,0.3,0.3882,137.9,124.55824122868087,297.1011071783058,-0.044191798841792924,7.869899945611714e-07,-6.468613559495995e-12,7.929637035886117e-08,0,True,converged
vle_0150,Jou,120.0,0.3,0.4115,122.0,202.34908202174122,375.11526837115076,0.21974140783392643,9.664907416606638e-07,-4.473620029996549e-12,6.885279191237714e-08,0,True,converged
vle_0151,Mamun,120.0,0.3,0.4182,191.9,232.8835303598659,405.7600084155344,0.08406380136149526,8.771980353206033e-07,-5.041588189547379e-12,8.121253713966325e-08,0,True,converged
vle_0152,Xu,120.0,0.3,0.422,237.0,252.2110029180976,425.16162941160485,0.027015683103960998,2.2171885527555446e-07,-5.3943109321685346e-12,8.781221794151861e-08,0,True,converged
vle_0153,Xu,120.0,0.3,0.423,192.0,257.555595355991,430.52723637461116,0.1275697605968569,8.690981827541577e-07,-5.491121454373535e-12,9.132833156400011e-08,0,True,converged
vle_0154,Jou,120.0,0.3,0.444,222.0,398.75710127377755,572.3303934582555,0.2543554558253946,4.214243347622215e-07,-3.960173936751666e-12,7.105364829840255e-08,0,True,converged
vle_0155,Xu,120.0,0.3,0.467,283.0,632.3362084359968,807.029571511234,0.3491616152968706,9.130253761924223e-07,-5.780969576806472e-12,9.547986223878979e-08,0,True,converged
vle_0156,Jou,120.0,0.3,0.473,422.0,709.5446176772061,884.6307899704411,0.22566725905275348,2.516492605408871e-07,-3.175411902066672e-12,6.748828695890552e-08,0,True,converged
vle_0157,Xu,120.0,0.3,0.492,387.0,1003.3757770926514,1180.0299517455226,0.41375264731765043,6.995024000033823e-07,-4.224249110824602e-12,8.815367635861548e-08,0,True,converged
vle_0158,Xu,120.0,0.3,0.508,512.0,1311.0509185440387,1489.4464316549454,0.4083495981538207,8.044779762350629e-07,-5.29553468037993e-12,7.306092797421115e-08,0,True,converged
vle_0159,Jou,120.0,0.3,0.536,822.0,1979.6363673365006,2162.085363804523,0.3817136059727235,1.1432209134909499e-07,-9.061382045495556e-12,6.538612495887719e-08,0,True,converged
vle_0160,Jou,120.0,0.3,0.639,2804.0,5617.994905464805,5827.656673753106,0.30180333174225793,9.584419338182215e-07,-4.2778659502497554e-11,8.03268100924015e-08,0,True,converged
