row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_success,message,parity_family,observed_CO2_pressure_kPa,model_CO2_pressure_kPa,model_total_pressure_kPa,log10_model_over_data,fugacity_residual_norm
cheq_0055,Bottinger,40.0,0.3,0.663,101325.0,phase2_epcsaft_activity_speciation,0.012168462869967037,balance_inferred,0.019326355753944757,balance_inferred,0.08199267273308977,balance_inferred,0.034663407555071524,direct_positive,0.04263469918392913,direct_positive,0.0006971862962382449,balance_inferred,1e-12,balance_inferred,0.003300193401612639,balance_inferred,0.10131902848703453,aggregate_direct_positive,0.0019553267702105068,,0.0004371299503713685,,0.07243745465379255,,0.039152107566759305,0.05288389178836537,0.033047187902501746,-0.11062869329370463,0.00011907475242415256,,9.85419808129851e-11,,9.815840779109303e-09,,0.07287458460416392,-0.1431149246077743,-4.3340738642427823e-07,-4.390772012641264e-07,-5.441701524944165e-07,2.44987031106092e-07,-2.1098383840012502e-07,7.913535243764258e-10,1.077449088282556e-09,7.837174242908418e-10,-3.5078774996127005e-11,5.441701524944165e-07,0,True,converged,speciation,,,,,
cheq_0056,Bottinger,40.0,0.3,0.683,101325.0,phase2_epcsaft_activity_speciation,0.013258511058000914,balance_inferred,0.015443633844776242,balance_inferred,0.07583838315178366,balance_inferred,0.032282566102059325,direct_positive,0.03812315601281891,direct_positive,0.0007341613822358273,balance_inferred,1e-12,balance_inferred,0.003964338272433768,balance_inferred,0.09128201699655991,aggregate_direct_positive,0.0025253059835093207,,0.00039102749113087746,,0.07405422647093753,,0.03751746114604274,0.06526539248131827,0.03631877797190278,-0.021057619112323536,0.00010898960574436092,,1.0866242886849598e-10,,8.382037905203857e-09,,0.0744452539620684,-0.08854821202058219,-6.289989684660213e-07,-6.80896601323866e-07,-8.648807217070953e-07,3.8070202368345463e-07,-3.07879123084831e-07,2.00497891900131e-09,2.5424220506664597e-09,4.746714132863872e-09,-1.227922928301379e-10,8.648807217070953e-07,0,True,converged,speciation,,,,,
cheq_0057,Bottinger,40.0,0.3,0.762,101325.0,phase2_epcsaft_activity_speciation,0.01461706734620682,balance_inferred,0.005717202662431845,balance_inferred,0.09817210539296467,balance_inferred,0.01879270171114724,direct_positive,0.05929165336320346,direct_positive,0.0007899183929050098,balance_inferred,1e-12,balance_inferred,0.018507913532803955,balance_inferred,0.10388930805539652,aggregate_direct_positive,0.0055498635351667325,,0.0002747001339376549,,0.0795862792865953,,0.03176224063727439,0.22792191129422446,0.047665545947342125,-0.09478898925887988,7.924398451039607e-05,,1.4468498429799057e-10,,5.110343604090236e-09,,0.07986097942053295,-0.11423622159440432,-5.048393028062037e-07,-6.518591675330754e-07,-6.620429289228014e-07,3.045326084638589e-07,-3.284712200013473e-07,2.356663544866855e-09,2.5818512189301757e-09,5.564116500877958e-09,-2.155619352746294e-10,6.620429289228014e-07,0,True,converged,speciation,,,,,
cheq_0058,Jakobsen,40.0,0.3,0.78,101325.0,phase2_epcsaft_activity_speciation,0.006535586709895351,direct_positive,0.00120105440195927,direct_positive,0.07576578616652846,direct_positive,0.03868738089045649,direct_positive,0.044116670392735896,direct_positive,0.0008986307204132807,direct_positive,0.00883552655749048,balance_inferred,1e-12,balance_inferred,0.07696684056848772,aggregate_direct_positive,0.006401484260358429,-0.009003898958177606,0.0002568371384817178,-0.6699048566546266,0.08066426730184811,0.027208059380424546,0.03060652523611846,-0.10175530240201384,0.04990934787462402,0.053579167727924426,7.419525734591253e-05,-1.083205115699436,1.5200095498500408e-10,,4.666878243769807e-09,,0.08092110444032984,0.021758142086290948,5.038999475459605e-07,3.0327563038667904e-07,-4.996048730276925e-08,-1.9404002404854737e-07,1.5322666158112952e-07,6.515756365010894e-09,6.59663849933434e-09,3.087941802260019e-08,-7.759311672655161e-10,5.038999475459605e-07,0,True,converged,speciation,,,,,
cheq_0059,Jakobsen,40.0,0.3,0.99,101325.0,phase2_epcsaft_activity_speciation,0.015629020842478938,direct_positive,0.0014005880740062845,direct_positive,0.08535785478904613,direct_positive,0.031198543902610683,direct_positive,0.06887118012817613,direct_positive,0.0010993907394860796,direct_positive,0.01691065072071284,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08675844286305241,aggregate_direct_positive,0.01962281228964291,0.09882947910310969,0.00013836857024155787,-1.0052729706045733,0.08936037361478415,0.019901484013876626,0.0205448440958585,-0.18143147513867308,0.06873546167012184,-0.0008566708084275918,4.003339724118686e-05,-1.4387296284704771,2.1592619797502288e-10,,2.292711025740191e-09,,0.08949874218502571,0.013505183073154752,-3.518768707522213e-07,-5.526867354888054e-07,-7.415098473018134e-07,2.7697833226980606e-07,-4.4510771957106954e-07,5.767805247303137e-09,4.8665304286377165e-09,1.714435438060491e-08,-9.38625110406021e-10,7.415098473018134e-07,0,True,converged,speciation,,,,,
cheq_0060,Bottinger,60.0,0.3,0.131,101325.0,phase2_epcsaft_activity_speciation,0.00269370226865657,balance_inferred,0.1064468729367439,balance_inferred,0.012239585032328321,balance_inferred,0.014678085117217314,direct_positive,9.999999999999998e-13,direct_zero,9.931960526245458e-05,balance_inferred,0.002637139296413902,balance_inferred,9.999999999999998e-13,balance_inferred,0.11868645796907222,aggregate_direct_positive,8.129038335318571e-09,,0.08287338604629543,,0.01485860870656025,,0.01451417405199628,-0.004877075038112527,5.5556448481581667e-05,,0.00013450941561908867,,1.4242781218166364e-12,,1.9860498479025377e-05,,0.09773199475285568,-0.08436440612313019,4.653348284477943e-07,3.649011084405629e-07,2.2851860492778542e-07,-1.5586657298172213e-08,5.210238391839539e-07,1.1154771550891951e-11,5.989720663901466e-10,1.118583004000584e-11,-1.1059484060157738e-09,5.210238391839539e-07,0,True,converged,speciation,,,,,
cheq_0061,Bottinger,60.0,0.3,0.203,101325.0,phase2_epcsaft_activity_speciation,0.004173551336247283,balance_inferred,0.09299582156365266,balance_inferred,0.01910616900749981,balance_inferred,0.023069288250000868,direct_positive,1e-12,direct_zero,0.00019747505809680112,balance_inferred,0.004358069359694659,balance_inferred,1e-12,balance_inferred,0.11210199057115247,aggregate_direct_positive,3.252296704844346e-08,,0.06677942776314788,,0.02293437991838743,,0.022532357895532634,-0.010227554778265755,0.0001146804717041579,,0.0001389007159388917,,2.1857937714147277e-12,,9.540436407952912e-06,,0.0897138076815353,-0.09675403471181877,-2.5706571094019637e-08,-5.301284033976117e-08,6.162201380277565e-07,-1.2497910262254663e-08,1.5194848401733907e-07,5.134420666408346e-12,5.4200810506443986e-11,5.119793478058909e-12,-3.079327691069716e-10,6.162201380277565e-07,0,True,converged,speciation,,,,,
cheq_0062,Bottinger,60.0,0.3,0.277,101325.0,phase2_epcsaft_activity_speciation,0.0058018358327689154,balance_inferred,0.07513560156860621,balance_inferred,0.02568631787283487,balance_inferred,0.030186922923972386,direct_positive,1.0000000000037956e-12,direct_zero,0.0003009483674306361,balance_inferred,0.005102501786998787,balance_inferred,9.999999999999998e-13,balance_inferred,0.10082191944144109,aggregate_direct_positive,1.2183642573188235e-07,,0.0502846023072988,,0.03123458661803326,,0.030726969189927764,0.00770087907525431,0.0002272431896682126,,0.0001378515973332539,,3.255267505580071e-12,,4.671075640191204e-06,,0.08151918892533207,-0.09229511124261822,-5.716227793328699e-07,-5.334477108931424e-07,-6.90060282693139e-07,1.2339483390633177e-07,-3.9165765031157207e-07,8.149623163811182e-10,2.8880850350132548e-09,2.74025691027191e-10,-2.775130423515195e-11,6.90060282693139e-07,0,True,converged,speciation,,,,,
cheq_0063,Bottinger,60.0,0.3,0.415,101325.0,phase2_epcsaft_activity_speciation,0.008741498150692232,balance_inferred,0.05300868070630085,balance_inferred,0.03806049424281856,balance_inferred,0.04169624203823407,direct_positive,0.004199925734444996,direct_positive,0.00046009054641617166,balance_inferred,0.008755854622692858,balance_inferred,1.0000000000000002e-12,balance_inferred,0.0910691749491194,aggregate_direct_positive,2.4466640416255373e-06,,0.020136607186329113,,0.0467123369851349,,0.04539695187238432,0.036929778586982036,0.0010508283287142767,-0.6017098388329428,0.00013182001040145544,,9.348809672078982e-12,,9.167965422026592e-07,,0.066848944171464,-0.1342768497574433,-4.508591811003271e-07,-4.171521013063284e-07,-5.631860133803457e-07,1.7251316020150398e-07,-2.6493159310803094e-07,7.164362089695508e-10,1.686418144020152e-09,6.245279848826613e-10,-2.289363455953198e-11,5.631860133803457e-07,0,True,converged,speciation,,,,,
cheq_0064,Bottinger,60.0,0.3,0.489,101325.0,phase2_epcsaft_activity_speciation,0.010592186837488148,balance_inferred,0.03983825571586209,balance_inferred,0.0420149982530692,balance_inferred,0.04242348587877558,direct_positive,0.007201320482920666,direct_positive,0.0005533827801467284,balance_inferred,0.0087165736689205,balance_inferred,1e-12,balance_inferred,0.08185325396893128,aggregate_direct_positive,3.832801377523131e-05,,0.006654921483654996,,0.05496950622055722,,0.050617441138383894,0.07669383548467984,0.004109154514454661,-0.24365966678819825,0.00012135024463044879,,3.02661326023149e-11,,2.101803493393191e-07,,0.06162442770421221,-0.1232830498160394,-5.787257233436094e-07,-5.697249108038704e-07,-7.343628496414567e-07,2.368442908462498e-07,-3.04699383946172e-07,1.1817994291507539e-09,2.3252345049407097e-09,2.881364258300323e-09,-6.790119545556165e-11,7.343628496414567e-07,0,True,converged,speciation,,,,,
cheq_0065,Bottinger,60.0,0.3,0.559,101325.0,phase2_epcsaft_activity_speciation,0.011519612800395828,balance_inferred,0.03323536570888604,balance_inferred,0.05349848277662212,balance_inferred,0.045483195825535803,direct_positive,0.01629508303740718,direct_positive,0.0006124488401227371,balance_inferred,0.009504693766566335,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08673384848550816,aggregate_direct_positive,0.0005457821988579885,,0.0020536490002128764,,0.06225984980464901,,0.04787140995445853,0.022225246625415637,0.014199952994735613,-0.059769671143119846,9.421888203667055e-05,,9.974439114233728e-11,,4.9221340315265706e-08,,0.0643134988048619,-0.1298864801262711,-5.432988920972548e-07,-5.372223164101797e-07,-6.757590789163714e-07,2.6472773306807085e-07,-2.78336106163124e-07,1.035053008580089e-09,1.794977680380505e-09,1.2684651107264244e-09,-2.84460340002948e-11,6.757590789163714e-07,0,True,converged,speciation,,,,,
cheq_0066,Bottinger,60.0,0.3,0.613,101325.0,phase2_epcsaft_activity_speciation,0.01191296243429771,balance_inferred,0.026719965142222808,balance_inferred,0.06693449062851826,balance_inferred,0.037468037010433976,direct_positive,0.03034564788207599,direct_positive,0.0006552705639835135,balance_inferred,0.0021897353919587276,balance_inferred,1e-12,balance_inferred,0.09365445577074108,aggregate_direct_positive,0.001711812516364536,,0.0012390914855591028,,0.06705248315672707,,0.04376245160977508,0.0674407030046743,0.023139701812825673,-0.11773865598372965,7.515224611628572e-05,,1.6273387189203833e-10,,2.5455920257562828e-08,,0.06829157464228618,-0.13716131786672084,-5.341496454036587e-07,-5.399589859678144e-07,-6.767302132004716e-07,2.774482723566507e-07,-2.768574844935756e-07,1.1627374618683461e-09,1.755269499192913e-09,1.6053169904495235e-09,-4.8072850463991144e-11,6.767302132004716e-07,0,True,converged,speciation,,,,,
cheq_0067,Bottinger,60.0,0.3,0.766,101325.0,phase2_epcsaft_activity_speciation,0.018291002327914842,balance_inferred,0.005463460840436773,balance_inferred,0.06032119959396048,balance_inferred,0.03570611609774139,direct_positive,0.022910699297426316,direct_positive,0.0008328641113002906,balance_inferred,1.0000000000000002e-12,balance_inferred,3.865597619219508e-05,balance_inferred,0.06578466043439725,aggregate_direct_positive,0.00857061713066708,,0.0005960382279979594,,0.07671788943608558,,0.03397022201286945,-0.02164422753371657,0.042657981043724834,0.2699619516586569,4.483857235604585e-05,,3.026498961142902e-10,,9.608360877742298e-09,,0.07731392766408354,0.07013309934362491,5.85405768305236e-07,5.43881029102522e-07,6.951477473648993e-07,-3.502141217026633e-07,2.954951270339734e-07,3.615556465330627e-11,-8.262532324998517e-11,3.993923636258501e-09,-6.588051684677926e-11,6.951477473648993e-07,0,True,converged,speciation,,,,,
cheq_0068,Bottinger,80.0,0.3,0.064,101325.0,phase2_epcsaft_activity_speciation,0.0012945178331450027,balance_inferred,0.11370724992188598,balance_inferred,0.005916397459313305,balance_inferred,0.006792714341598156,direct_positive,1e-12,direct_zero,3.5180221686406605e-06,balance_inferred,0.0008833529276221332,balance_inferred,1e-12,balance_inferred,0.11962364738119928,aggregate_direct_positive,1.049060601073595e-08,,0.09788442486753617,,0.0072748408182719574,,0.007086906896096373,0.018413375967313142,4.051150786687952e-05,,5.632586843826128e-05,,2.628419921924682e-12,,3.4768572578700344e-05,,0.10515926568580812,-0.05596949530065003,-7.721410941741169e-07,-7.715831245036497e-07,-9.879787370437043e-07,-5.734163543991144e-08,-6.198960988967883e-07,4.8667001852076286e-11,5.1388801131091455e-09,1.2754364231426507e-10,2.0924502853805218e-09,9.879787370437043e-07,0,True,converged,speciation,,,,,
cheq_0069,Bottinger,80.0,0.3,0.141,101325.0,phase2_epcsaft_activity_speciation,0.002975437668730594,balance_inferred,0.09442954302831244,balance_inferred,0.012987572789819239,balance_inferred,0.013995933073014956,direct_positive,1.0000000000186408e-12,direct_zero,0.00014793421263656042,balance_inferred,0.0013042287094688371,balance_inferred,1e-12,balance_inferred,0.10741711581813168,aggregate_direct_positive,7.541008408406218e-08,,0.08069482151049619,,0.01590426973251806,,0.01564707429411209,0.04843128758060733,0.0001146850632659686,,6.487459331203365e-05,,5.433389776189543e-12,,1.2761233957760056e-05,,0.09659909124301425,-0.046100446453843216,-5.325061867011982e-07,-5.34943573882174e-07,-8.607973036589556e-07,3.341120091704397e-08,-2.627353978823521e-07,7.884373778854759e-10,5.4518455999685855e-09,8.234984916200006e-10,-3.9385103082253525e-11,8.607973036589556e-07,0,True,converged,speciation,,,,,
cheq_0070,Bottinger,80.0,0.3,0.245,101325.0,phase2_epcsaft_activity_speciation,0.005319626771697006,balance_inferred,0.07013473075126216,balance_inferred,0.02185232237183686,balance_inferred,0.022417155371735567,direct_positive,1.727092493166338e-07,direct_zero,0.00029171133971589663,balance_inferred,0.001148428388579814,balance_inferred,1e-12,balance_inferred,0.09198705312309902,aggregate_direct_positive,5.120279328336287e-07,,0.05755119104720265,,0.027569771093287305,,0.02712515095678082,0.08279166190482926,0.0003092389830938638,,6.539576208766476e-05,,9.931893013554546e-12,,4.589678558848159e-06,,0.08512096214048996,-0.0336901822163266,-1.2479146782595762e-07,-2.210598957219645e-07,-5.736820973822887e-07,-1.1556476486873635e-07,1.3849559721279547e-07,6.375809498415652e-10,2.5186973617863373e-09,7.855939010426027e-09,-3.833544622610291e-11,5.736820973822887e-07,0,True,converged,speciation,,,,,
cheq_0071,Bottinger,80.0,0.3,0.336,101325.0,phase2_epcsaft_activity_speciation,0.007265135192162308,balance_inferred,0.05968524167281176,balance_inferred,0.029731298254229002,balance_inferred,0.03372249821357792,direct_positive,1.114917495923078e-07,direct_zero,0.00038645726342776527,balance_inferred,0.00476422597795404,balance_inferred,9.999999999999998e-13,balance_inferred,0.08941653992704077,aggregate_direct_positive,2.7237188566915733e-06,,0.037548913025900854,,0.03777726717177001,,0.03691968636171728,0.03933826263732113,0.0007286736039086891,,6.352750233044413e-05,,1.714888101026434e-11,,1.8522514865868384e-06,,0.07532618019767087,-0.07447191549659173,-5.772077233956452e-07,-5.856148810323702e-07,-9.333713961723333e-07,1.4160505301674675e-07,-3.4767762358001164e-07,1.300049526364866e-09,3.803635573174091e-09,3.40540273757739e-09,-3.1660574978955336e-11,9.333713961723333e-07,0,True,converged,speciation,,,,,
cheq_0072,Bottinger,80.0,0.3,0.398,101325.0,phase2_epcsaft_activity_speciation,0.008658056056218976,balance_inferred,0.05083228509341011,balance_inferred,0.03448767740973169,balance_inferred,0.033623186367786315,direct_positive,0.0046007148145313925,direct_positive,0.00045663174922486405,balance_inferred,0.004649487271035751,balance_inferred,1.0000000000000002e-12,balance_inferred,0.0853199625031418,aggregate_direct_positive,1.060313651412662e-05,,0.024369703927809468,,0.04472546372107613,,0.04314981339947888,0.10834005412768369,0.001451407310048566,-0.5010360073106602,6.167865025818015e-05,,2.82152060755073e-11,,8.857882573502613e-07,,0.0690951676488856,-0.09160298099469848,-3.66789214112373e-07,-3.9454572586805625e-07,-6.172983582075631e-07,1.0956898854885821e-07,-1.3510301144492587e-07,1.185123478519845e-09,2.8837747328980257e-09,5.488890786331524e-09,-4.6914485583798247e-11,6.172983582075631e-07,0,True,converged,speciation,,,,,
cheq_0073,Bottinger,80.0,0.3,0.51,101325.0,phase2_epcsaft_activity_speciation,0.009803281507435821,balance_inferred,0.04552642471937257,balance_inferred,0.055466758729797706,balance_inferred,0.05019884380774746,direct_positive,0.01657752333804783,direct_positive,0.0005331803463184537,balance_inferred,0.012375969108634493,balance_inferred,1.0000000000000002e-12,balance_inferred,0.10099318344917027,aggregate_direct_positive,0.00033295585693412735,,0.00626484185114614,,0.05694588097579761,,0.04899807485110246,-0.010514697677034592,0.007843242844365004,-0.32502398604164634,5.221328121499064e-05,,1.2074623528370274e-10,,1.3687197363852805e-07,,0.06321072282694375,-0.20350130539908787,-5.218783094562696e-07,-5.119621597771129e-07,-6.290311382883829e-07,2.2840325630824054e-07,-3.2283453066384027e-07,8.414147226187829e-10,1.6167854832715989e-09,-1.2683964989435026e-11,-3.153320682274449e-11,6.290311382883829e-07,0,True,converged,speciation,,,,,
vle_0000,Jou,40.0,0.3,0.0888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.988227189844501e-12,5.5627502604238543e-08,24,True,converged,pressure,0.00147,6.889803308159712e-05,6.3328125,-1.3291105110118402,0.009684331087193243
vle_0001,Aronu,40.0,0.3,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.159245436268036e-12,5.2498233316100595e-08,0,True,converged,pressure,0.0016,0.00010015076910212932,6.38682611468847,-1.203465693873776,7.442745069141665e-07
vle_0002,Hilliard,40.0,0.3,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6066765094667978e-10,9.218537577737607e-08,0,True,converged,pressure,0.0057,0.00033382906234494285,6.356500470015522,-1.2323507130637743,9.976235772063413e-07
vle_0003,Hilliard,40.0,0.3,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6350014712683048e-10,9.164595837773959e-08,0,True,converged,pressure,0.00664,0.00041303746439551694,6.35051980837938,-1.2061786334203082,3.9750149838369e-08
vle_0004,Hilliard,40.0,0.3,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6409440172231345e-10,9.22978280470943e-08,0,True,converged,pressure,0.00721,0.00047808061285675393,6.346314878839971,-1.1784341321929515,1.1649396125523737e-07
vle_0005,Hilliard,40.0,0.3,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6118692289410176e-10,8.884900992711664e-08,0,True,converged,pressure,0.00995,0.0007335214107288866,6.333607931987621,-1.1324102857761036,6.119843845020512e-07
vle_0006,Hilliard,40.0,0.3,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6033457838958247e-10,8.536048312635103e-08,0,True,converged,pressure,0.00985,0.0007789846943094185,6.331782773300212,-1.101907305870315,3.9530067752480136e-07
vle_0007,Jou,40.0,0.3,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5727089908462342e-10,8.79688286659075e-08,0,True,converged,pressure,0.00896,0.0009319395156880637,6.326285360883474,-0.9829202827752191,9.291351332763043e-08
vle_0008,Aronu,40.0,0.3,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0724758550891575e-10,7.237804311444052e-08,0,True,converged,pressure,0.0123,0.0009890119995588176,6.324445589560965,-1.094703550569655,7.551430947216886e-08
vle_0009,Hilliard,40.0,0.3,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.788388302309415e-11,6.075914882330835e-08,0,True,converged,pressure,0.0146,0.001648861955961919,6.308353715531531,-0.947168558098398,5.485707399444095e-08
vle_0010,Idris,40.0,0.3,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.970273181338901e-12,7.404326751725421e-08,0,True,converged,pressure,0.021,0.0020057302160678804,6.302101735995231,-1.0199467775911202,9.3036176131156e-07
vle_0011,Hilliard,40.0,0.3,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2645295050398649e-11,5.3622098761252346e-08,0,True,converged,pressure,0.0191,0.0021694255120166903,6.299586022383974,-0.9446886241793544,3.9532962547994543e-07
vle_0012,Aronu,40.0,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1452029732164442e-11,9.059325023486053e-08,0,True,converged,pressure,0.0246,0.002346710112915042,6.2970713130115,-1.0204756622159015,7.583324954651971e-07
vle_0013,Hilliard,40.0,0.3,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.303732248887401e-12,8.637191584170978e-08,0,True,converged,pressure,0.0231,0.003415831484320829,6.285061206357457,-0.8301155427097212,9.966946290518308e-07
vle_0014,Hilliard,40.0,0.3,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.778788233554508e-12,5.2899387981142354e-08,0,True,converged,pressure,0.0224,0.0036262003657612173,6.283166968778409,-0.7907962209628883,5.708291017647582e-07
vle_0015,Idris,40.0,0.3,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.270193209387918e-12,9.16429740982494e-08,0,True,converged,pressure,0.038,0.009966808499110918,6.2530524297599195,-0.5812274827502089,1.7276687858114315e-07
vle_0016,Hilliard,40.0,0.3,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7504415373619125e-12,5.7855803703432684e-08,0,True,converged,pressure,0.0485,0.011108286162096826,6.250225756956687,-0.6400946794596948,1.0974821629261555e-07
vle_0017,Idris,40.0,0.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.844321868676351e-12,6.747681169372299e-08,0,True,converged,pressure,0.043,0.012126152721251428,6.248028117104271,-0.5497454219808949,5.165614811453167e-07
vle_0018,Aronu,40.0,0.3,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0134305693451556e-12,7.56544800140091e-08,0,True,converged,pressure,0.0603,0.014168160116695947,6.244369852856929,-0.6290038558973918,9.207898976626439e-08
vle_0019,Idris,40.0,0.3,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1729824907670065e-12,8.68217426841511e-08,0,True,converged,pressure,0.05,0.016989522738931184,6.240540468649655,-0.4687888252762655,2.5837275430262707e-08
vle_0020,Hilliard,40.0,0.3,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.186836460008344e-12,8.782009075503083e-08,0,True,converged,pressure,0.0662,0.018207290791693177,6.239220535922277,-0.5606126609842125,8.155535695664184e-07
vle_0021,Hilliard,40.0,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.196295413302637e-12,8.770151538328719e-08,0,True,converged,pressure,0.0721,0.01907410735314447,6.238395719741553,-0.5774910421121598,5.480191820339542e-07
vle_0022,Idris,40.0,0.3,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.206362001351753e-12,9.318590699081142e-08,0,True,converged,pressure,0.064,0.019988314710558376,6.237595752228219,-0.5054037953114506,1.6214062625863335e-07
vle_0023,Aronu,40.0,0.3,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.211386092998614e-12,8.991478139819264e-08,0,True,converged,pressure,0.0851,0.02046400074512049,6.237216422050279,-0.6189390171367903,3.991607062658886e-07
vle_0024,Idris,40.0,0.3,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.216119895443022e-12,9.2075023161442e-08,0,True,converged,pressure,0.097,0.021454784679391967,6.236474321029124,-0.6552475739629774,9.68447682048179e-07
vle_0025,Hilliard,40.0,0.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.215042045594124e-12,8.972967791009978e-08,0,True,converged,pressure,0.0966,0.024181497819394177,6.234858495424019,-0.6014939285445323,9.270285978857373e-07
vle_0026,Jou,40.0,0.3,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.216130459214424e-12,8.898137338064771e-08,0,True,converged,pressure,0.0677,0.027313916621255697,6.233572729360971,-0.3942046893421908,8.633292161164263e-07
vle_0027,Idris,40.0,0.3,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.22577934270648e-12,8.253370253896719e-08,0,True,converged,pressure,0.107,0.03510189314013286,6.23232018670139,-0.484053237910509,4.0638198051112795e-07
vle_0028,Idris,40.0,0.3,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.229074938687108e-12,8.822658159601815e-08,0,True,converged,pressure,0.123,0.03695460648655337,6.23233666589175,-0.522236529412269,3.0853934671060124e-08
vle_0029,Hilliard,40.0,0.3,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.239135515978672e-12,8.672310158885921e-08,0,True,converged,pressure,0.131,0.0421096330801467,6.232847542405838,-0.49288983841887213,3.30647840426912e-07
vle_0030,Hilliard,40.0,0.3,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.249450956166702e-12,8.599579359724885e-08,0,True,converged,pressure,0.12,0.04684925019707341,6.233819971471193,-0.4084786014722664,4.062248568775795e-07
vle_0031,Hilliard,40.0,0.3,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.258523420820899e-12,8.604086687569179e-08,0,True,converged,pressure,0.113,0.05082000408146611,6.2349326823264475,-0.3470437478899244,6.427051069124445e-08
