row_id,temperature_C,CO2_loading,observed_CO2_pressure_kPa,paper,raw_pred_CO2_pressure_kPa,raw_log10_model_over_data,bubble_total_pressure_kPa,bubble_fugacity_residual_norm,chemical_charge_residual,chemical_max_reaction_residual,penalty_residual_count,diagnostic_success,model_x_CO2,model_x_MEA,model_x_H2O,model_x_MEAH+,model_x_MEACOO-,model_x_HCO3-,model_x_CO3^2-,model_x_H3O+,model_x_OH-,y_CO2,y_H2O,y_MEA,success,message
vle_0040,40.0,0.464,1.0662,Aronu,2.470902317046239,0.36501689845297747,8.733425391589028,1.411982673005241e-07,-8.201013722682531e-11,5.655019208461454e-08,0,True,1.0254797513149753e-05,0.015706802055011748,0.8783731242693152,0.05383769162772897,0.04270052488305229,0.0076053445144947515,0.0017655644722020679,4.3116952484117344e-12,6.933763700130084e-07,0.2829247639106085,0.716869288039155,0.00020594805023645466,True,converged
vle_0041,40.0,0.464,0.75,Hilliard,2.4709022784005636,0.5177943064577226,8.733425391589028,1.34183284927758e-07,-1.6377781512872245e-10,9.406410583778779e-08,0,True,1.0254797303320066e-05,0.015706801995136122,0.8783731238509679,0.05383769184523888,0.04270052517390829,0.007605344441957805,0.0017655645148143802,4.3116952514649954e-12,6.93376361687586e-07,0.2829247594855778,0.7168692924632835,0.00020594805113870415,True,converged
vle_0042,40.0,0.466,0.574,Hilliard,2.5919478988717333,0.6547143750706739,8.852767020549754,8.304980330109402e-07,-8.488433792455516e-11,5.3039631353613004e-08,0,True,1.075646820101058e-05,0.015439176490935999,0.8781987366535279,0.05405525843224067,0.04275052738636828,0.007785682060746886,0.001759186575260295,4.3952965780334875e-12,6.759283235992657e-07,0.29278392765280004,0.7070167429477949,0.00019932939940509652,True,converged
vle_0043,40.0,0.4735,0.604,Jou,3.0989539130026715,0.7101781789290713,9.35339047145825,7.858065817489823e-07,-8.484820635447924e-11,7.311142624644162e-08,0,True,1.2863035981090542e-05,0.014470715537634826,0.8775112588662306,0.05486953358769414,0.042904476729495135,0.008496633265779837,0.001733904714039707,4.724154060636583e-12,6.142584205241695e-07,0.33131877926609493,0.6685056924586943,0.00017552827521072188,True,converged
vle_0044,40.0,0.476,1.8326,Aronu,3.2880995531062145,0.2538772758817698,9.540414593114104,3.943085014057601e-08,-8.460309288050409e-11,5.662878876933064e-08,0,True,1.365115036959643e-05,0.014160391679317718,0.8772701430738858,0.05514042282391303,0.04294382288867414,0.008745941761683623,0.0017250316502000367,4.8392258705730055e-12,5.949671165753172e-07,0.34464954546937987,0.6551824834304122,0.00016797110020785525,True,converged
vle_0045,40.0,0.477,1.8278,Aronu,3.3667554413159526,0.2652828977056093,9.61822524254299,8.823187336304272e-08,-1.6863701131409683e-10,8.201704915222763e-08,0,True,1.3979241430103017e-05,0.014038019154843916,0.877172018908976,0.055248699696754194,0.04295788221543863,0.00884739646996342,0.0017214168861939211,4.886010374489959e-12,5.874215139074388e-07,0.35003915550077164,0.6497958409953046,0.0001650035039236587,True,converged
vle_0046,40.0,0.481,0.883,Hilliard,3.699436983750275,0.6221749303662221,9.947537535172842,1.0800645711128709e-08,-1.6827764693256142e-10,9.084625318678263e-08,0,True,1.536927096207386e-05,0.013558637967223687,0.8767699113871443,0.05568131426472259,0.04300449280967013,0.009263168743870343,0.001706547342290787,5.077609588390176e-12,5.582090384510238e-07,0.37189474989862364,0.6279517955692777,0.0001534545320986584,True,converged
vle_0047,40.0,0.485,2.3193,Aronu,4.062579872519802,0.24344498454528185,10.30732116266181,7.116739988433096e-07,-1.6616444717208119e-10,9.685065194275921e-08,0,True,1.6890913220531614e-05,0.013095444914888324,0.8763522956826278,0.05611325580679475,0.043035573521309226,0.00969486536174013,0.001691143310086082,5.27625567729454e-12,5.304840568668921e-07,0.39414507498189405,0.605712492522333,0.0001424324957729802,True,converged
vle_0048,40.0,0.489,2.8577,Aronu,4.4582716443726715,0.19314989187872306,10.699677312609976,1.7166441867999538e-07,-1.653032904033823e-10,9.676265122493533e-08,0,True,1.8554055998317005e-05,0.012648468371344694,0.8759192015534405,0.056544466956658386,0.04305115222552337,0.010142494548173345,0.001675158079437432,5.48193552342906e-12,5.042039420274617e-07,0.4166734672566647,0.5831945804821916,0.00013195226114361892,True,converged
vle_0049,40.0,0.491,1.1,Hilliard,4.669015899409575,0.6278326676790034,10.908759525317024,7.43481223253184e-08,-8.142399191005651e-11,6.390245843590492e-08,0,True,1.9442008739279924e-05,0.01243102712276727,0.8756968805802893,0.056759802855553404,0.043053157403803784,0.010372242918444397,0.0016669555199874224,5.587426723832886e-12,4.915848276402971e-07,0.42800612558868256,0.5718669563142366,0.0001269180970808642,True,converged
vle_0050,40.0,0.501,1.87,Hilliard,5.86298379319851,0.4962770871478404,12.094473679473426,9.423827123100637e-07,-1.550000144404199e-10,7.312833361083904e-08,0,True,2.4500648772591855e-05,0.011403701912440683,0.8745279633579283,0.057833947802871405,0.04300577030801629,0.011579620855054932,0.0016240617008786698,6.14091466208974e-12,4.334078962425051e-07,0.4847655175891685,0.5151306542328201,0.00010382817801135008,True,converged
vle_0051,40.0,0.513,2.57,Jou,7.641992505333084,0.4732734840993366,13.863699145598321,3.326110142864991e-07,-1.443879881440624e-10,7.536353763271109e-08,0,True,3.212279258479249e-05,0.010298738943543011,0.8730030051246032,0.059117446835387166,0.04282637861653354,0.01315317349268367,0.0015687606979241345,6.860826508383586e-12,3.734898797932225e-07,0.5512231926757724,0.4486961705300698,8.063679415780319e-05,True,converged
vle_0052,40.0,0.516,8.5583,Aronu,8.15250955730139,-0.02109618943131666,14.371790585029458,2.827468446042758e-07,-1.4139491252587977e-10,6.122363771510209e-08,0,True,3.4328003565605514e-05,0.010043393081087634,0.8726017757496427,0.05943743557638077,0.042761488185590835,0.0135668512112084,0.0015543681507364038,7.04988812517339e-12,3.600347378545973e-07,0.5672577476736645,0.43266667477556353,7.557755077181911e-05,True,converged
vle_0053,40.0,0.518,3.03,Hilliard,8.508559591537873,0.44841341637731885,14.72623306189627,1.6888904497136537e-08,-1.394370394219415e-10,5.982851902786024e-08,0,True,3.587049994294521e-05,0.009877621762629634,0.8723300121946398,0.05965058417140908,0.0427139377524341,0.013846949272400736,0.0015446729619254715,7.177907283625297e-12,3.5137744031437664e-07,0.5777824889620646,0.4221451500741829,7.236096375246724e-05,True,converged
vle_0054,40.0,0.524,11.812,Aronu,9.654819492222233,-0.08757927972860073,15.867695327273399,5.457862455315876e-07,-6.71469854694149e-11,6.763692894651285e-08,0,True,4.0861145661204134e-05,0.00940114654324056,0.8714948140219914,0.06028912303808559,0.042551313481550994,0.014707347048885586,0.0015150678732997224,7.571060561373423e-12,3.2683971408929506e-07,0.6084575795722221,0.3914789857931495,6.34346346283286e-05,True,converged
vle_0055,40.0,0.557,8.09,Jou,18.36642382001133,0.35607608017903636,24.55374337719819,1.5818308796156089e-07,-2.0522768367467308e-10,9.998246852660486e-08,0,True,7.98865084588108e-05,0.007274349047475167,0.8664290331706052,0.06378027184823262,0.041182582322177266,0.019909840731321966,0.0013438126609489785,9.951630364043224e-12,2.2370082838000858e-07,0.7480091136354913,0.25196052484341697,3.0361521091798888e-05,True,converged
vle_0056,40.0,0.591,28.3,Hilliard,32.53635687427104,0.060582487447254744,38.69950356884448,3.032370843314425e-07,-1.2579077368221327e-10,6.721099232720462e-08,0,True,0.00014668786383521885,0.0057519362202963125,0.8605741344475735,0.06734601720512849,0.03913175096249231,0.02588452337548043,0.0011647931015011691,1.27117665701485e-11,1.5681098091765725e-07,0.8407435205568075,0.15924194810475079,1.4531338441798763e-05,True,converged
vle_0057,40.0,0.609,36.1,Jou,42.608642944239705,0.07199050053667243,48.760210091016475,7.789058837914808e-07,-1.2504584684235218e-10,9.72968479118208e-08,0,True,0.0001961531469723537,0.005136297459221534,0.8572972458947102,0.06922181622007677,0.03786603855471936,0.02920898792717604,0.0010733291031656414,1.4270266627356083e-11,1.316796878711183e-07,0.8738404298239453,0.12614952533899212,1.0044837062625801e-05,True,converged
vle_0058,40.0,0.642,103.0,Jou,66.51811573982066,-0.18989728625312935,72.65123853080792,5.147529877902457e-07,-5.998394998984807e-11,5.469415498282615e-08,0,True,0.0003187378302836329,0.004241657885519991,0.851082780989877,0.07263639139062622,0.035332343497469804,0.0354720312654313,0.0009159595857710794,1.7276048236198772e-11,9.753774502591333e-08,0.9155813043932282,0.08441337167893607,5.32392783580875e-06,True,converged
