temperature_C,MEA_weight_fraction,CO2_loading,success,message,attempts,CO2,MEA,H2O,MEAH^+,MEACOO^-,HCO3^-,CO3^2-,H3O^+,OH^-,sum_minus_one,model_carbon_balance,physical_carbon_balance,mea_balance,water_balance,charge_balance,logK_residual_1,logK_residual_2,logK_residual_3,logK_residual_4,logK_residual_5
40.0,0.3,0.0809,True,solved (warm-start),1,4.2191528749e-09,0.092934370816,0.87937704755,0.0094804536918,0.0088212416471,9.3571613062e-05,0.00027132349875,3.1527206426e-13,2.299343445e-05,-0.008998993529369836,-8.19309897703846e-15,-0.00018714322613219182,1.572353358625378e-14,-3.4258151870858455e-12,3.273423199168235e-15,-8.711072644018714e-05,0.00016264188537462587,1.7822898712438473e-09,-1.942533246257483e-06,-2.3000201423428734e-06
40.0,0.3,0.08889000000000001,True,solved (warm-start),1,5.3004492388e-09,0.091043581395,0.87858558703,0.010382177872,0.0097115307133,0.00010506018426,0.00027251787689,3.5211206922e-13,2.0551220837e-05,-0.009878988406911704,-4.449739188228108e-14,-0.00021012036856449777,-1.5892842597509116e-13,1.1849410341824296e-12,1.751116612824788e-13,-6.107993682036295e-05,0.00012614134759658668,4.5190098774128273e-08,-1.72405410303611e-06,-2.0720652678107854e-06
40.0,0.3,0.09688000000000001,True,solved (warm-start),1,6.5576272906e-09,0.089154324014,0.87779490483,0.011283406472,0.010600958588,0.00011700692908,0.00027346998122,3.9043492325e-13,1.850099313e-05,-0.010757421634552289,-3.1321820137542034e-13,-0.0002340138584732178,-3.617939281497229e-13,-4.912736883966318e-12,-2.5956667371040965e-13,-4.450335521255511e-05,0.00010117343886051344,5.772623978828051e-08,-1.5628012288715354e-06,-1.900877286686864e-06
40.0,0.3,0.10487,True,solved (warm-start),1,8.0104173285e-09,0.087266590226,0.87700500257,0.012184167265,0.011489505478,0.00012944081887,0.00027423270758,4.303360724e-13,1.6755552626e-05,-0.011634297371076241,4.660022367986016e-13,-0.00025888163727399646,3.270717030545711e-13,3.573141782453604e-12,7.743371915891473e-13,-3.349930297957826e-05,8.349439566046613e-05,5.7633872785345375e-08,-1.441676542590642e-06,-1.7711159934208354e-06
40.0,0.3,0.11286000000000002,True,solved (warm-start),1,9.6810494413e-09,0.085380339274,0.87621586968,0.013084503032,0.012377168897,0.00014239359247,0.00027484439922,4.7191996316e-13,1.5251744861e-05,-0.01250961969892772,-4.538348863381003e-13,-0.00028478718539383385,-2.2129520438340933e-13,-4.147238108487272e-12,-2.990784703227334e-13,-2.5935818740663308e-05,7.0621267738602e-05,5.261578195359107e-08,-1.3503189988384179e-06,-1.672627796267534e-06
40.0,0.3,0.12085000000000001,True,solved (warm-start),1,1.1594628426e-08,0.083495505031,0.8754274861,0.013984469014,0.013263959266,0.00015590002431,0.00027533350479,5.1530098662e-13,1.3942715282e-05,-0.01338339274947431,-4.4894817030627365e-13,-0.0003118000490689495,2.0790313914886838e-13,3.235411938362631e-12,-6.566986537892561e-13,-2.058210801436644e-05,6.103409715052521e-05,4.5861092701215966e-08,-1.2814698102658895e-06,-1.5986867900608104e-06
40.0,0.3,0.12884,True,solved (warm-start),1,1.3779574776e-08,0.081611999952,0.87463982403,0.014884131606,0.014149897275,0.00016999825262,0.00027572155253,5.606046073e-13,1.2792973395e-05,-0.01425562057831975,4.1898602642920224e-13,-0.00033999650482101525,4.660161145864095e-13,2.5247581803000685e-12,4.856063468006155e-13,-1.669674226434381e-05,5.376602832640742e-05,3.870262332839047e-08,-1.230541109009664e-06,-1.5447233963072904e-06
40.0,0.3,0.13683,True,solved (warm-start),1,1.6268145516e-08,0.079729717148,0.87385284874,0.015783567849,0.015035012313,0.00018473017008,0.00027602510986,6.0796869125e-13,1.1775146329e-05,-0.015126307254977434,6.394190732450511e-15,-0.0003694603401536052,3.366751322175787e-14,2.157385381451604e-12,4.789710295050043e-13,-1.3816251843934424e-05,4.818238235060335e-05,3.175208007633046e-08,-1.1943858941876329e-06,-1.5074517385471609e-06
40.0,0.3,0.14482,True,solved (warm-start),1,1.9097051935e-08,0.077848531207,0.87306651902,0.016682865481,0.015919341595,0.00020014188327,0.00027625710969,6.5754505967e-13,1.0867784246e-05,-0.015995456822084586,-3.258990299848108e-13,-0.00040028376686589845,1.3655743202889425e-14,9.767742170652127e-13,-2.3845855845472386e-13,-1.1641775678583599e-05,4.385449160793087e-05,2.5132667502703043e-08,-1.170723510135474e-06,-1.4846149696268185e-06
40.0,0.3,0.15281,True,solved (warm-start),1,2.2308195425e-08,0.075968298096,0.87228078723,0.017582123415,0.016802929785,0.00021628425112,0.00027642776968,7.0950130483e-13,1.0053840666e-05,-0.016863073303629017,-1.947816907765798e-13,-0.0004325685024347825,1.235539448529721e-13,1.4022116801015727e-13,-4.364980599191881e-13,-9.975321901833922e-06,4.0486721218258026e-05,1.886446199250713e-08,-1.1579958885121755e-06,-1.4747875276555078e-06
40.0,0.3,0.1608,True,solved (warm-start),1,2.5949548061e-08,0.074088854346,0.8714955991,0.018481452573,0.017685828976,0.00023321351574,0.0002765452423,7.6402291574e-13,9.3195975039e-06,-0.017729160699143987,-2.420667832847556e-13,-0.00046642703172206437,-3.1098734698531416e-13,-2.8630431359033537e-12,-7.987707717482806e-14,-8.68243249385614e-06,3.787110885866696e-05,1.2902702906103514e-08,-1.15535889566587e-06,-1.4770994454238462e-06
40.0,0.3,0.16879000000000002,True,solved (warm-start),1,3.0076211498e-08,0.072210015608,0.87071089328,0.019380977058,0.01856809896,0.00025099204324,0.00027661608288,8.2131577415e-13,8.6538901099e-06,-0.01859372300073725,-3.603436993238063e-13,-0.0005019840868403444,-3.637229406550091e-13,1.8212098495951068e-12,-2.8858512801654967e-13,-7.669750971217582e-06,3.58597064398225e-05,7.125372292193788e-09,-1.1622036515390732e-06,-1.49102847402105e-06
40.0,0.3,0.17678000000000002,True,solved (warm-start),1,3.4751696885e-08,0.070331574604,0.86992660073,0.020280835676,0.019449807758,0.00026968919652,0.0002766455916,8.8160909718e-13,8.0475389979e-06,-0.019456764152303574,-1.1021045187575851e-13,-0.0005393783931502139,-5.145883719137601e-13,-1.517674874662589e-13,1.6370932387488324e-13,-6.8715582699496736e-06,3.43464157808171e-05,1.4043024521015468e-09,-1.1783550171173829e-06,-1.5165737146105585e-06
40.0,0.3,0.18477000000000002,True,solved (warm-start),1,4.0049480441e-08,0.068453298454,0.86914264381,0.021181183827,0.0203310324,0.00028938236818,0.00027663806657,9.4515892269e-13,7.492926695e-06,-0.020318288097129433,-3.8343633823600953e-13,-0.0005787647367434395,-6.568773303072817e-13,-2.2015722578316854e-13,-6.984343658977821e-14,-6.240792288281227e-06,3.325545565857624e-05,-4.438902578840498e-09,-1.2039941266195342e-06,-1.5540729378926699e-06
40.0,0.3,0.19276000000000001,True,solved (warm-start),1,4.6054905189e-08,0.066574925316,0.86835893522,0.022082195831,0.021211859959,0.00031015820897,0.00027659699287,1.0122522595e-12,6.9836782251e-06,-0.021178298738017576,1.6732101815186695e-13,-0.0006203164177726768,-1.0404177519518498e-13,-4.945599485495222e-12,7.715356131754447e-14,-5.743422875070792e-06,3.2533486699293235e-05,-1.0466898459071672e-08,-1.2395442086088337e-06,-1.604229534990509e-06
40.0,0.3,0.20075,True,solved (warm-start),1,5.2867520518e-08,0.064696160223,0.8675753766,0.022984067763,0.022092388881,0.00033211409714,0.00027652518449,1.0832120579e-12,6.5144167561e-06,-0.022036799966010157,2.606838356289387e-13,-0.0006642281940193139,4.0323300254385686e-13,-3.003708393123361e-12,2.071155746907749e-13,-5.354596694928659e-06,3.214481060709318e-05,-1.6770044908298587e-08,-1.285822284202709e-06,-1.66809918411559e-06
40.0,0.3,0.20874,True,solved (warm-start),1,6.0603979837e-08,0.062816669978,0.86679185688,0.023887020902,0.02297273064,0.00035535990668,0.00027642489106,1.1584031996e-12,6.080574531e-06,-0.02289379562259075,-3.3968661217187446e-13,-0.0007107198136996895,-3.0972446829480305e-13,-1.1397549570801857e-12,-1.725980469657884e-13,-5.056619286847308e-06,3.2067592275808465e-05,-2.3762929401982547e-08,-1.343975563727895e-06,-1.7474542595152798e-06
40.0,0.3,0.21673,True,solved (warm-start),1,6.9401655634e-08,0.060936076878,0.86600825018,0.024791305945,0.023853011796,0.00038002014981,0.00027629787748,1.238239768e-12,5.6782449801e-06,-0.023749289525835993,4.808896336694346e-13,-0.0007600402991391093,1.4144241333724494e-13,1.5436540934388177e-12,4.881407777990177e-13,-4.836561899423941e-06,3.229254427949968e-05,-3.140130999668145e-08,-1.4155268557303202e-06,-1.8442471798607585e-06
40.0,0.3,0.22472000000000003,True,solved (warm-start),1,7.9423185057e-08,0.059053950993,0.86522441327,0.025697208176,0.024733376555,0.00040623659214,0.00027614548205,1.3231939354e-12,5.3040658668e-06,-0.024603285441434974,-2.666755705149626e-13,-0.0008124731845466776,-3.066297216136604e-13,-2.9017899194627716e-12,2.1639287584029887e-13,-4.685837311058094e-06,3.2821514530212426e-05,-4.0136050927230826e-08,-1.5027246655918702e-06,-1.9614822903690765e-06
40.0,0.3,0.23271000000000003,True,solved (warm-start),1,9.0862234363e-08,0.057169800624,0.86444018237,0.026605053839,0.02561398993,0.00043417147039,0.00027596865711,1.4138069186e-12,4.9551260638e-06,-0.02545578711978802,-2.9931265799199025e-13,-0.0008683429410793093,-1.7180701306074297e-13,3.5392799802025365e-12,-2.59989946238548e-13,-4.599033793795115e-06,3.366782037161897e-05,-5.022858928782625e-08,-1.6082262241923218e-06,-2.1027380299187826e-06
40.0,0.3,0.24070000000000003,True,solved (warm-start),1,1.0395087704e-07,0.055283060402,0.86365536927,0.027515218075,0.02649504171,0.00046401148668,0.00027576799447,1.5107026027e-12,4.6288904868e-06,-0.026306798218975413,4.802824804528427e-13,-0.0009280229728797149,5.667688540711424e-13,1.3855583347321954e-13,4.039026058055839e-13,-4.5738152039120905e-06,3.485699133065623e-05,-6.201285529527922e-08,-1.7357662507322402e-06,-2.2729159603329663e-06
40.0,0.3,0.24869000000000002,True,solved (warm-start),1,1.1896913328e-07,0.053393076354,0.8628697563,0.028428134871,0.027376751445,0.00049597281475,0.00027554373697,1.6146046491e-12,4.3231390901e-06,-0.02715632236844212,1.639070823511446e-13,-0.0009919456293360947,4.619499227587198e-13,5.961897642237091e-13,-1.654995585020913e-13,-4.610778908897828e-06,3.642881435439449e-05,-7.610833563376218e-08,-1.890237831148056e-06,-2.478449488307888e-06
40.0,0.3,0.25668,True,solved (warm-start),1,1.3625744161e-07,0.051499086952,0.86208309009,0.029344309681,0.028259374772,0.00053030744143,0.00027529577644,1.726358211e-12,4.0359168143e-06,-0.028004363111147845,-6.425068810322898e-14,-0.0010606148829242525,5.920125500935569e-13,3.610001186871159e-12,-3.9794556538907955e-13,-4.713531922106995e-06,3.844049155432572e-05,-9.315995441738778e-08,-2.078097378621635e-06,-2.7277845155992964e-06
40.0,0.3,0.26467,True,solved (warm-start),1,1.5623316463e-07,0.049600198805,0.86129507349,0.030264335606,0.029143211547,0.00056731129466,0.00027502363719,1.8469578239e-12,3.7654920908e-06,-0.028850923893047664,1.5581286261223681e-13,-0.0011346225891641845,5.538486336220672e-13,2.807754029277021e-12,-2.838423940332291e-13,-4.889479356506854e-06,4.097180687168134e-05,-1.1425901647044157e-07,-2.307988415495288e-06,-3.0324071573772926e-06
40.0,0.3,0.27266,True,solved (warm-start),1,1.7941273239e-07,0.04769535507,0.86050535507,0.031188914415,0.030028616411,0.00060733479819,0.00027472644284,1.9775837046e-12,3.5103220202e-06,-0.029696008056239842,1.4544615511979941e-13,-0.0012146695962345563,4.565098299380566e-13,-1.2101430968414206e-14,8.738496037885568e-14,-5.150286604305165e-06,4.4132927584428217e-05,-1.4053982866357728e-07,-2.5918966635174456e-06,-3.407737171556846e-06
40.0,0.3,0.28065,True,solved (warm-start),1,2.0644180217e-07,0.045783293822,0.8597135153,0.032118884246,0.03091601272,0.00065079677991,0.00027440286273,2.1196496911e-12,3.2690227032e-06,-0.030539618802735036,6.054184931159057e-15,-0.0013015935598139454,-8.544553953271361e-14,-5.440092820663267e-15,4.6448955792754987e-14,-5.514095441583322e-06,4.807584454269431e-05,-1.7409814745406038e-07,-2.9463299231480278e-06,-3.875438565614786e-06
40.0,0.3,0.28864,True,solved (warm-start),1,2.3813704202e-07,0.043862492262,0.85891904803,0.033055256725,0.031805911216,0.00069820310387,0.00027405103167,2.274867622e-12,3.0403434414e-06,-0.03138175914870178,1.638619795407692e-13,-0.0013964062075761327,4.143907439413397e-14,4.696243394164412e-12,6.234665561599684e-13,-6.00755237201156e-06,5.301290629944333e-05,-2.1748624234874114e-07,-3.3948301894071164e-06,-4.465903582939745e-06
40.0,0.3,0.29663,True,solved (warm-start),1,2.7554514437e-07,0.041931090566,0.85812133521,0.033999267629,0.032698935519,0.00075017210273,0.00027366843308,2.4453354313e-12,2.8231436523e-06,-0.03222243184894802,-2.75696132590042e-13,-0.001500344205735693,-5.567352134860926e-13,4.304334666471732e-13,-9.696410341319961e-14,-6.670812638276402e-06,5.924495824061182e-05,-2.7484275832989624e-07,-3.971638434130398e-06,-5.223450791902451e-06
40.0,0.3,0.30462,True,solved (warm-start),1,3.2002803137e-07,0.039986785665,0.85731961157,0.034952447551,0.033595857676,0.00080747004641,0.00027325172966,2.6336603337e-12,2.6163713478e-06,-0.03306163935991713,3.0424274211071634e-13,-0.0016149400925157542,2.11969330976558e-13,1.509903313490213e-13,5.558609128542003e-13,-7.564077748156706e-06,6.720828291406633e-05,-3.522573734926482e-07,-4.727918163638378e-06,-6.213939894195164e-06
40.0,0.3,0.31261,True,solved (warm-start),1,3.7338904578e-07,0.03802667939,0.85651291422,0.035916722924,0.034497649,0.00087106185358,0.00027279651594,2.8431354325e-12,2.4190418675e-06,-0.0338993836627236,-1.6151663340124855e-13,-0.001742123707321512,-8.086586955613484e-14,6.058487045379479e-13,-4.843625500683402e-13,-8.780917653439246e-06,7.755256454800019e-05,-4.5932743830690015e-07,-5.742920460072298e-06,-7.538746970681132e-06
40.0,0.3,0.3206,True,solved (warm-start),1,4.3806548336e-07,0.03604705492,0.85570000837,0.036894564744,0.035405554891,0.00094218574313,0.00027229694928,3.0780004512e-12,2.2302151453e-06,-0.03473566609888323,-4.255415464449186e-13,-0.0018843714866855418,-3.9046543776066756e-13,2.5492941091442844e-12,-7.57303941778531e-13,-1.0471657219568442e-05,9.127811730635926e-05,-6.119155671058252e-07,-7.1440424225244215e-06,-9.360261337576503e-06
40.0,0.3,0.32859000000000005,True,solved (warm-start),1,5.174328874e-07,0.034043036102,0.85487927416,0.037889215215,0.036321208875,0.0010224670069,0.00027174518386,3.343840302e-12,2.0489688993e-06,-0.03557048705210941,-4.255693020205342e-13,-0.0020449340142255704,-2.0529411504099926e-13,7.803757640090225e-13,-1.7545687125419818e-13,-1.2887924128790473e-05,0.00010998938461526109,-8.369233945870747e-07,-9.146062982523517e-06,-1.1950215423439658e-05
40.0,0.3,0.33658000000000005,True,solved (warm-start),1,6.1630688894e-07,0.032008045998,0.85404852675,0.038905047972,0.037246813834,0.001114098841,0.00027113046845,3.6482205725e-12,1.8743632794e-06,-0.03640384546273345,4.816910759153359e-13,-0.0022281976815183083,4.465594560798536e-13,3.552713678800501e-13,4.688263666174919e-13,-1.6476148331889817e-05,0.00013639159122647015,-1.1831942394735506e-06,-1.2132126336439342e-05,-1.5790075217125832e-05
40.0,0.3,0.34457000000000004,True,solved (warm-start),1,7.4181541789e-07,0.029932900493,0.85320471517,0.039948171104,0.038185445376,0.0012201450732,0.00027043763532,4.0017549045e-12,1.7053885066e-06,-0.03723573794055379,-1.542654892716655e-13,-0.0024402901465542665,-8.659739592076221e-15,2.5967006322957786e-12,-3.4484221034247753e-13,-2.2084933696930875e-05,0.00017533923978163557,-1.7448843152578775e-06,-1.6837383209455936e-05,-2.179500657817357e-05
40.0,0.3,0.35256000000000004,True,solved (warm-start),1,9.0501880114e-07,0.027804187621,0.85234338378,0.041027505417,0.039141594242,0.0013450814988,0.00026964440137,4.4200202623e-12,1.5408777033e-06,-0.0380661571389056,-1.8007123570029648e-13,-0.00269016299778007,-6.970257704352889e-13,-4.787281682183675e-12,1.767266888386132e-13,-3.148267057184739e-05,0.00023627014079252717,-2.7211705742047343e-06,-2.4805801530192184e-05,-3.186818782907608e-05
40.0,0.3,0.36055000000000004,True,solved (warm-start),1,1.1241933928e-06,0.025601106966,0.85145762186,0.042156887284,0.040122224057,0.0014958516561,0.00026871611661,4.9273057852e-12,1.379342976e-06,-0.038895088518994037,-4.231476280480706e-13,-0.002991703312623148,-3.028827189055505e-13,2.2100099528188366e-12,-3.6869118869020667e-13,-4.8831649714031755e-05,0.00033958506782738596,-4.582876005798653e-06,-3.970401195019235e-05,-5.047218577658441e-05
40.0,0.3,0.36854000000000003,True,solved (warm-start),1,1.432338076e-06,0.023288519899,0.85053575385,0.0433596927,0.04113909704,0.0016841885376,0.00026759425396,5.5648876602e-12,1.2186203102e-06,-0.03972250275548894,2.6192936708469006e-13,-0.0033683770749380754,9.248990462396023e-13,-2.05790939844519e-12,-2.653155473097968e-13,-8.577373476725825e-05,0.0005364194356403118,-8.641226528993684e-06,-7.186935367187175e-05,-8.99987296847371e-05
40.0,0.3,0.37653000000000003,True,solved (warm-start),1,1.8976947129e-06,0.020798674923,0.84955526478,0.044680996776,0.042214889166,0.0019327201314,0.0002661662728,6.4128745968e-12,1.0549387103e-06,-0.04054833531096391,4.482941795558304e-13,-0.0038654402623517076,1.6663059820842818e-13,2.949196442614266e-12,7.025838244523186e-13,-0.0001846909036657962,0.0009869812145382184,-1.955226208849581e-05,-0.0001591760554706667,-0.00019498118177452284
40.0,0.3,0.38452000000000003,True,solved (warm-start),1,2.7115351595e-06,0.017959822743,0.84845907654,0.046235064511,0.043407084316,0.0022988241683,0.00026413842523,7.6764188958e-12,8.7918397344e-07,-0.041372398569660684,1.6778245459647678e-14,-0.0045976483365832155,2.5701663020072374e-14,-3.311795282456842e-12,-5.70238301023096e-14,-6.599132973406086e-07,9.029945108096626e-06,-1.3877114923843692e-07,-4.4266808529869195e-07,-6.01234891206559e-07
40.0,0.3,0.39251,True,solved (warm-start),1,4.9255347286e-06,0.013902347282,0.84695807475,0.048600544592,0.04500664947,0.0030730862417,0.00026008131017,1.0403235068e-11,6.4627046183e-07,-0.04219364453853636,-4.525407826250216e-13,-0.006146172483852547,-4.774097783766251e-13,9.96425164601078e-13,-9.860168237452172e-14,-0.00027175683541713624,0.0008807166559812174,-2.9383542340610802e-05,-0.0002122805426383323,-0.0002420221019256985
40.0,0.3,0.4005,True,solved (warm-start),1,7.1085630423e-06,0.011818868055,0.84563784526,0.049889854029,0.045726652213,0.0036665499747,0.0002570092511,1.2540365774e-11,5.3437024636e-07,-0.042995578271370904,0.000696396492881203,-0.006636703456518796,-1.810452091137449e-05,1.7481000114116796e-07,-1.790101860599247e-05,-0.00044500758516363703,0.0005381445670415985,-8.454060856166734e-05,-0.0003149986377533054,-0.00038950740844967413
40.0,0.3,0.40849,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.41648,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.42447,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.43246,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.44045,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.44844000000000006,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.45643000000000006,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.46442000000000005,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.47241000000000005,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.48040000000000005,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.48839000000000005,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.49638000000000004,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.50437,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.51236,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.5203500000000001,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.52834,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.5363300000000001,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.54432,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.5523100000000001,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.5603,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.5682900000000001,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.57628,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
40.0,0.3,0.5842700000000001,False,Exception: @error: Solution Not Found (warm-start); retry: Exception: @error: Solution Not Found (default-retry),2,,,,,,,,,,,,,,,,,,,,
