observation_id,data_family,source_key,source_file,source_row_id,observed_quantity,temperature_K,mea_mass_fraction,co2_loading_mol_per_mol_mea,composition_value,composition_basis,value_reported,reported_unit,uncertainty_value,uncertainty_unit,uncertainty_type,measurement_role,source_lifecycle_status,contract_lifecycle_status,objective_role,target_eligible,group_id
Jakobsen2005_state_021|CO3^2-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,21,CO3^2-,313.15,0.3,0.4,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_021|H3O+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,21,H3O+,313.15,0.3,0.4,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_021|OH-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,21,OH-,313.15,0.3,0.4,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_021|MEA + MEAH+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,21,MEA + MEAH+,313.15,0.3,0.4,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|CO2,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,CO2,313.15,0.3,0.6,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|MEA,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,MEA,313.15,0.3,0.6,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|MEAH+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,MEAH+,313.15,0.3,0.6,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|MEACOO-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,MEACOO-,313.15,0.3,0.6,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|HCO3-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,HCO3-,313.15,0.3,0.6,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|CO3^2-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,CO3^2-,313.15,0.3,0.6,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|H3O+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,H3O+,313.15,0.3,0.6,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|OH-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,OH-,313.15,0.3,0.6,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_022|MEA + MEAH+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,22,MEA + MEAH+,313.15,0.3,0.6,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|CO2,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,CO2,313.15,0.3,0.78,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|MEA,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,MEA,313.15,0.3,0.78,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|MEAH+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,MEAH+,313.15,0.3,0.78,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|MEACOO-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,MEACOO-,313.15,0.3,0.78,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|HCO3-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,HCO3-,313.15,0.3,0.78,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|CO3^2-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,CO3^2-,313.15,0.3,0.78,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|H3O+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,H3O+,313.15,0.3,0.78,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|OH-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,OH-,313.15,0.3,0.78,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_023|MEA + MEAH+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,23,MEA + MEAH+,313.15,0.3,0.78,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|CO2,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,CO2,313.15,0.3,0.99,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|MEA,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,MEA,313.15,0.3,0.99,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|MEAH+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,MEAH+,313.15,0.3,0.99,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|MEACOO-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,MEACOO-,313.15,0.3,0.99,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|HCO3-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,HCO3-,313.15,0.3,0.99,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|CO3^2-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,CO3^2-,313.15,0.3,0.99,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|H3O+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,H3O+,313.15,0.3,0.99,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|OH-,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,OH-,313.15,0.3,0.99,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Jakobsen2005|w=0.3|T=40
Jakobsen2005_state_024|MEA + MEAH+,speciation,Jakobsen2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,24,MEA + MEAH+,313.15,0.3,0.99,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Jakobsen2005|w=0.3|T=40
Matin2012_state_001|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,CO2,293.15,0.3,0.106,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_001|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,MEA,293.15,0.3,0.106,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_001|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,MEAH+,293.15,0.3,0.106,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_001|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,MEACOO-,293.15,0.3,0.106,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_001|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,HCO3-,293.15,0.3,0.106,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_001|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,CO3^2-,293.15,0.3,0.106,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_001|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,H3O+,293.15,0.3,0.106,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_001|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,OH-,293.15,0.3,0.106,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_001|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,1,MEA + MEAH+,293.15,0.3,0.106,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_002|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,CO2,293.15,0.3,0.128,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_002|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,MEA,293.15,0.3,0.128,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_002|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,MEAH+,293.15,0.3,0.128,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_002|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,MEACOO-,293.15,0.3,0.128,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_002|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,HCO3-,293.15,0.3,0.128,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_002|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,CO3^2-,293.15,0.3,0.128,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_002|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,H3O+,293.15,0.3,0.128,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_002|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,OH-,293.15,0.3,0.128,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_002|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,2,MEA + MEAH+,293.15,0.3,0.128,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_003|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,CO2,293.15,0.3,0.15,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_003|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,MEA,293.15,0.3,0.15,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_003|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,MEAH+,293.15,0.3,0.15,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_003|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,MEACOO-,293.15,0.3,0.15,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_003|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,HCO3-,293.15,0.3,0.15,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_003|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,CO3^2-,293.15,0.3,0.15,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_003|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,H3O+,293.15,0.3,0.15,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_003|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,OH-,293.15,0.3,0.15,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_003|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,3,MEA + MEAH+,293.15,0.3,0.15,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_004|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,CO2,293.15,0.3,0.173,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_004|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,MEA,293.15,0.3,0.173,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_004|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,MEAH+,293.15,0.3,0.173,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_004|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,MEACOO-,293.15,0.3,0.173,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_004|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,HCO3-,293.15,0.3,0.173,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_004|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,CO3^2-,293.15,0.3,0.173,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_004|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,H3O+,293.15,0.3,0.173,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_004|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,OH-,293.15,0.3,0.173,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_004|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,4,MEA + MEAH+,293.15,0.3,0.173,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_005|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,CO2,293.15,0.3,0.195,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_005|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,MEA,293.15,0.3,0.195,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_005|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,MEAH+,293.15,0.3,0.195,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_005|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,MEACOO-,293.15,0.3,0.195,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_005|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,HCO3-,293.15,0.3,0.195,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_005|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,CO3^2-,293.15,0.3,0.195,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_005|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,H3O+,293.15,0.3,0.195,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_005|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,OH-,293.15,0.3,0.195,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_005|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,5,MEA + MEAH+,293.15,0.3,0.195,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_006|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,CO2,293.15,0.3,0.218,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_006|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,MEA,293.15,0.3,0.218,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_006|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,MEAH+,293.15,0.3,0.218,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_006|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,MEACOO-,293.15,0.3,0.218,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_006|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,HCO3-,293.15,0.3,0.218,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_006|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,CO3^2-,293.15,0.3,0.218,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_006|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,H3O+,293.15,0.3,0.218,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_006|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,OH-,293.15,0.3,0.218,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_006|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,6,MEA + MEAH+,293.15,0.3,0.218,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_007|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,CO2,293.15,0.3,0.241,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_007|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,MEA,293.15,0.3,0.241,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_007|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,MEAH+,293.15,0.3,0.241,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_007|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,MEACOO-,293.15,0.3,0.241,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_007|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,HCO3-,293.15,0.3,0.241,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_007|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,CO3^2-,293.15,0.3,0.241,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_007|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,H3O+,293.15,0.3,0.241,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_007|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,OH-,293.15,0.3,0.241,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_007|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,7,MEA + MEAH+,293.15,0.3,0.241,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_008|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,CO2,293.15,0.3,0.264,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_008|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,MEA,293.15,0.3,0.264,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
