row_id,temperature_C,CO2_loading,observed_CO2_pressure_kPa,source_key,paper,raw_pred_CO2_pressure_kPa,raw_log10_model_over_data,bubble_total_pressure_kPa,bubble_fugacity_residual_norm,chemical_charge_residual,chemical_max_reaction_residual,penalty_residual_count,model_x_CO2,model_x_MEA,model_x_H2O,model_x_MEAH+,model_x_MEACOO-,model_x_HCO3-,model_x_CO3^2-,model_x_H3O+,model_x_OH-,y_CO2,y_H2O,y_MEA,solver_returned,accepted,rejection_reason,message
vle_0061,60.0,0.105,0.0154,Aronu2011,Aronu,0.0011866258827735923,-1.1132069038675962,17.244227109857803,1.8499891041301453e-07,-1.0256889543770937e-10,5.8555560400463946e-08,0,4.6940145384648425e-09,0.08868975560175983,0.8875532488913468,0.011944641436504928,0.011611771646018497,4.177920333212031e-05,0.00013229216625621135,1.1737270702232626e-12,2.6506359593371732e-05,6.881293520515326e-05,0.9967332053697915,0.0031979816950034276,True,True,,converged
vle_0069,60.0,0.114,0.0194,Hilliard2008,Hilliard,0.0014965912941688085,-1.1126985153731872,17.22864023573725,7.09350265637454e-07,-1.1604096922249109e-10,6.31165555375901e-08,0,5.8280381905287794e-09,0.08667718732578755,0.8875486544533084,0.012954348924250458,0.012614632317927872,4.687949109717973e-05,0.00013454557568794403,1.2635840648785725e-12,2.374608263893752e-05,8.686647777718635e-05,0.9967621023275459,0.003151031194676861,True,True,,converged
vle_0076,60.0,0.119,0.0193,Jou1995,Jou,0.0016950767480931668,-1.056367942445796,17.21998694979889,2.3062524848183052e-08,-1.2302095049916023e-10,6.719033862623291e-08,0,6.543835119104614e-09,0.08555906736227559,0.8875459306519277,0.013515326765464509,0.013171774366532574,4.985491904352545e-05,0.00013565821625854211,1.313463399103475e-12,2.238117334896491e-05,9.843658726541389e-05,0.9967771891348044,0.003124374277930107,True,True,,converged
vle_0062,60.0,0.162,0.0427,Aronu2011,Aronu,0.004517339671531102,-0.9755451274068773,17.145113183890587,3.074269887548553e-07,-1.4399446870434058e-10,7.833014059599464e-08,0,1.61915939947974e-08,0.07594492504089317,0.8875171989741011,0.0183400034733371,0.0179612388862953,8.047673245469619e-05,0.00014214730337579326,1.7502111545565316e-12,1.3993396198572705e-05,0.000263476806660895,0.9968582417663561,0.0028782814269829307,True,True,,converged
vle_0070,60.0,0.191,0.0589,Hilliard2008,Hilliard,0.008265556853191577,-0.8528431773367693,17.094526996167975,4.3555604345435484e-08,-1.3488502690136997e-10,7.603140161904776e-08,0,2.819479091813041e-08,0.0694654597237456,0.8874911714012592,0.021593904982057523,0.02118680133304869,0.00010771875672796126,0.0001444694258200259,2.0661839070330525e-12,1.0446180483826348e-05,0.00048352065284078586,0.9968211089777229,0.002695370369436284,True,True,,converged
vle_0077,60.0,0.206,0.0579,Jou1995,Jou,0.011192081944001259,-0.7137676824994467,17.068556492834073,7.56969358750581e-07,-1.2580919442553985e-10,7.180181427202115e-08,0,3.7218127843289876e-08,0.06611641041832508,0.887474898381669,0.023276966664381237,0.022852787937446592,0.0001246053565464949,0.0001452794800868255,2.242080976425451e-12,9.01454117481899e-06,0.0006557134429440506,0.9967488364276805,0.002595450129375465,True,True,,converged
vle_0063,60.0,0.244,0.1348,Aronu2011,Aronu,0.023837899105695944,-0.7524219149150154,17.00508414356461,9.990192069153636e-07,-7.746844380313598e-11,5.126150881551439e-08,0,7.43604186081286e-08,0.05764295065379487,0.8874219687210513,0.027540788561620785,0.027062421621930777,0.00017899631978321987,0.00014657094359154274,2.7475423524542566e-12,6.228815061394504e-06,0.001401810123633945,0.9962718996026239,0.0023262902737421686,True,True,,converged
vle_0071,60.0,0.291,0.209,Hilliard2008,Hilliard,0.061355742594501286,-0.5322910693269534,16.940929519010215,7.178905114813006e-08,-2.029639565833877e-12,5.3981487724286126e-08,0,1.7705666338608806e-07,0.0471967473482215,0.8873210177588503,0.03281469734312471,0.03223470477929971,0.00028141080215064046,0.00014733685922059813,3.5699849726603416e-12,3.908048899083351e-06,0.00362174593345962,0.9944161102551615,0.00196214381137878,True,True,,converged
vle_0064,60.0,0.303,0.3015,Aronu2011,Aronu,0.07868670655926421,-0.5833859482289419,16.930674728827334,9.190988374818687e-07,-2.0875397116594605e-12,5.6110391000174786e-08,0,2.2265788220067587e-07,0.04453900332818613,0.8872856916171388,0.03416126894354461,0.033545872082354024,0.0003170315004979704,0.00014745550012493696,3.8350268164122576e-12,3.4543664363093514e-06,0.004647582439540156,0.9934886806024594,0.0018637369580004495,True,True,,converged
vle_0065,60.0,0.36,0.6436,Aronu2011,Aronu,0.27922416640582054,-0.36266303235514896,16.989398968089446,6.860948831288738e-08,-2.5679302239649455e-12,6.672808439134315e-08,0,7.213036450459078e-07,0.03201114424015714,0.8870209591302693,0.04055747055405235,0.039677473598421525,0.0005826311253715394,0.00014776579616877992,5.6604455533538555e-12,1.8342462538672577e-06,0.016435199793134347,0.9821982779735211,0.0013665222333445442,True,True,,converged
vle_0072,60.0,0.386,0.763,Hilliard2008,Hilliard,0.5355467557343659,-0.1537271451940781,17.174446804995444,8.663064261504871e-07,-3.00184717268825e-12,7.050789463391993e-08,0,1.3294139800065997e-06,0.026391230446082086,0.8868058204146093,0.043474664861842774,0.04238012483110589,0.0007977995155437422,0.00014771001557677577,7.044031168126957e-12,1.3204942155284126e-06,0.031182765990377875,0.9676940809323461,0.001123153077275948,True,True,,converged
vle_0078,60.0,0.389,0.528,Jou1995,Jou,0.5798196265847094,0.04065898937025543,17.210245821486073,3.075757781800803e-08,-3.0669133368910087e-12,7.39179988329397e-08,0,1.4328634067954068e-06,0.025749236070116775,0.8867745761730879,0.04381122199528045,0.04268555046234872,0.0008290248792604393,0.00014768911485497105,7.241017190529115e-12,1.268434403196284e-06,0.03369037447802376,0.9652152453095055,0.0010943802124707745,True,True,,converged
vle_0066,60.0,0.393,1.097,Aronu2011,Aronu,0.6456166200893496,-0.23023192568692707,17.26464351516409,5.272204095518873e-08,-3.159626405558637e-12,8.338941270835676e-08,0,1.5860022562958822e-06,0.024895874554259446,0.8867303083512922,0.04425994130169648,0.043090175483231345,0.0008732615839056888,0.00014765152953726115,7.518767009792233e-12,1.2011863026886468e-06,0.037395305586372746,0.961548903875269,0.0010557905383582478,True,True,,converged
vle_0067,60.0,0.428,2.5014,Aronu2011,Aronu,1.8166945292002674,-0.1389012371538042,18.33287749934248,4.720599435792394e-07,-4.250783689558494e-12,7.430948656406144e-08,0,4.248256103880612e-06,0.017612966856807195,0.8861607481469918,0.04818441966807219,0.0464483059773272,0.0014417995376184312,0.0001468026225061615,1.1001971470669741e-11,7.089235711818413e-07,0.09909489272840143,0.9001976464652289,0.0007074608063696778,True,True,,converged
vle_0079,60.0,0.438,2.01,Jou1995,Jou,2.536330145231905,0.10100972606380601,19.022708301368212,1.0950304485390916e-07,-4.652569742035094e-12,6.978119770906233e-08,0,5.855985239164685e-06,0.015624998853472547,0.8859063263778901,0.0493045431512295,0.04731597002611516,0.0016954407117795265,0.00014626754899127518,1.252452927046701e-11,5.973327580748099e-07,0.1333317057198148,0.8660630800741889,0.0006052142059963495,True,True,,converged
vle_0073,60.0,0.485,4.86,Hilliard2008,Hilliard,15.985787097883438,0.5170977553836928,32.34430453167423,9.98725916190324e-07,-6.2336422779573555e-12,5.5592963121853245e-08,0,3.539177332867912e-05,0.007582138951690563,0.8834384299219332,0.05454173664826133,0.05011832110709396,0.004144318522953292,0.00013943400387988653,2.6916045995561037e-11,2.290439431144556e-07,0.4942380839331025,0.5055902851901438,0.00017163087675365707,True,True,,converged
vle_0068,60.0,0.491,13.558,Aronu2011,Aronu,20.676023108736707,0.18327137931549853,37.02094271517503,1.1908314934139241e-07,-1.202775835069446e-11,9.764113784171968e-08,0,4.5689050924599995e-05,0.006805168823228904,0.8828816616760693,0.05520261851491442,0.050233253655746796,0.0046936517766833635,0.00013775665296882208,3.011363085990907e-11,1.9981935031535928e-07,0.5584953162270911,0.4413703945033193,0.000134289269589592,True,True,,converged
vle_0080,60.0,0.504,11.0,Jou1995,Jou,35.8204835709953,0.5127387593027859,52.138901508602785,7.799909571559738e-07,-5.311338018922315e-12,6.375261207836047e-08,0,7.91144936556231e-05,0.005378294376847315,0.8814319564287149,0.056622006666672664,0.05023698797012743,0.006118112487392077,0.00013337871494859463,3.838711791946303e-11,1.4882325445915123e-07,0.6870202964495715,0.3129047791632471,7.492438718125983e-05,True,True,,converged
vle_0074,60.0,0.544,25.8,Hilliard2008,Hilliard,149.14379862509045,0.7619854942162825,165.42582834972882,6.714651803463312e-07,-4.085892127335475e-12,9.05441694953879e-08,0,0.00033737304829066825,0.0028631854897413636,0.87527555466141,0.060819876894089006,0.04852523814104192,0.012062837161921145,0.00011586713753480588,7.279043097650917e-11,6.739318068921244e-08,0.9015750449185219,0.09841262643905359,1.2328642424492514e-05,True,True,,converged
vle_0081,60.0,0.561,34.0,Jou1995,Jou,235.75015094441244,0.8409730624341497,252.04889919087825,1.1247953279891476e-07,-2.3487089385129717e-12,5.2764590918741305e-08,0,0.0005421983253994896,0.002330266961619034,0.8722318145580543,0.06250190804546367,0.047353134584031065,0.014932529656321967,0.00010809611721253592,8.935854663664774e-11,5.166253936430871e-08,0.935334975479807,0.06465847120916529,6.553311027675194e-06,True,True,,converged
vle_0082,60.0,0.579,82.0,Jou1995,Jou,354.0403950480519,0.6352389642906671,370.3822230853823,1.8855928551886336e-07,-2.7020492360873647e-12,5.342209519199059e-08,0,0.0008298032551822247,0.0019390602597106543,0.868917160710615,0.06420713570954782,0.046006831068630176,0.017999672473263426,0.00010029586156524454,1.0704324579458236e-10,4.0554442247726256e-08,0.9558784762907931,0.04411781711851644,3.706590690400566e-06,True,True,,converged
vle_0093,60.0,0.668,282.0,Jou1995,Jou,1305.6991416012152,0.6655940102776566,1322.649249221053,8.398520545682686e-08,-4.5352232813981446e-11,9.978423065604147e-08,0,0.003348527569716398,0.0010652897237078645,0.8527538082985695,0.07145151674419663,0.039353503676707056,0.0319566764570878,7.065950323485375e-05,1.871291724689616e-10,1.7839650749030663e-08,0.9871847297158938,0.012814661665475869,6.086186302995212e-07,True,True,,converged
vle_0083,80.0,0.017,0.0056,Aronu2011,Aronu,0.00018454497681352742,-1.4820857985086962,41.525999376794665,6.110197432462883e-07,-1.0681544895547318e-13,7.247118460895763e-08,0,7.360817788317433e-10,0.10831930437675541,0.8875884698071956,0.002064141639207522,0.0018627230838767343,9.402856240397043e-06,3.605820014599174e-05,7.955567272245648e-13,0.00011989929970098293,4.4440827333021115e-06,0.9950131168165086,0.004982439100757977,True,True,,converged
vle_0094,80.0,0.0174,0.00296,Jou1995,Jou,0.0001928177860899735,-1.1861446190208702,41.524681787710385,7.757140476627455e-07,-6.107444194478062e-13,3.558133343517511e-08,0,7.685681054514424e-10,0.10823198496372344,0.8875901374544349,0.002107137859301118,0.001907046289370537,9.637386410511638e-06,3.63989075640929e-05,8.1166546096033e-13,0.00011765636981548601,4.643450058828379e-06,0.9950152044777565,0.004980152072184681,True,True,,converged
vle_0095,80.0,0.0236,0.00484,Jou1995,Jou,0.0003469202228849919,-1.1446157449059204,41.50272812340837,3.6810060599634653e-07,-1.5367837346647387e-12,7.587531669628333e-08,0,1.3685780022846501e-09,0.10687050071680171,0.8876085095201166,0.0027809847522050108,0.0025946836325098834,1.334350797779613e-05,4.0981113570615294e-05,1.0617193866424763e-12,9.099538717867438e-05,8.358973941506318e-06,0.9950472302138622,0.004944410812196289,True,True,,converged
vle_0084,80.0,0.04,0.0219,Aronu2011,Aronu,0.0010194234156121087,-1.3320895099602592,41.44236058515134,2.4784048413550863e-07,2.1676497829494195e-11,8.23900982993564e-08,0,3.912208205371655e-09,0.10323430138332962,0.8876246451320912,0.004595209098709986,0.004416658487992583,2.38157449850815e-05,4.93686067047659e-05,1.7147816904149332e-12,5.59976322637488e-05,2.4598584665984606e-05,0.9951290334106855,0.004846368004648471,True,True,,converged
vle_0085,80.0,0.075,0.0557,Aronu2011,Aronu,0.004259308577063461,-1.1165160903285998,41.31178338357606,7.673914836914264e-09,-1.3388566373184058e-10,7.209807506569632e-08,0,1.5418138711193235e-08,0.09543033138707058,0.887615798615341,0.008506562526119678,0.008309273705868266,4.99028200120197e-05,5.927061389621432e-05,3.046777624642109e-12,2.8844910506514077e-05,0.00010310154218025829,0.9952788334669677,0.004618064990852143,True,True,,converged
vle_0096,80.0,0.0781,0.0465,Jou1995,Jou,0.004707900788972132,-0.9946256506420774,41.300206158216774,6.591511243492221e-07,-1.5690292425033143e-10,8.044745669621989e-08,0,1.6954700530965983e-08,0.09473833032045065,0.8876139496245227,0.008853777753140583,0.008654059342789875,5.249679563747173e-05,5.9852570556368585e-05,3.161487378209809e-12,2.7516635040385524e-05,0.00011399218616334882,0.995289424507652,0.004596583306184652,True,True,,converged
vle_0097,80.0,0.118,0.0992,Jou1995,Jou,0.014209786400201705,-0.8439241224400058,41.153043837025635,6.074121952082123e-07,-1.5618467294215704e-10,8.365203640892105e-08,0,4.792701933087887e-08,0.08583091473699965,0.8875815207015377,0.013326247897933094,0.013089001187629932,9.101888608180746e-05,6.497932891319964e-05,4.618397919984104e-12,1.626932926669212e-05,0.00034529126099336246,0.9953527514287805,0.004301957310226034,True,True,,converged
vle_0086,80.0,0.122,0.1406,Aronu2011,Aronu,0.01566531237460967,-0.9530462613181931,41.13846525234262,7.759104576621212e-07,-5.047327976442006e-12,9.773826192827073e-08,0,5.249302145249673e-08,0.0849381638875891,0.8875774615411615,0.013774817186615808,0.013533182891186846,9.548430772073501e-05,6.531230964899836e-05,4.764380448776925e-12,1.5525378291055247e-05,0.00038079476904446776,0.9953486324468674,0.004270572784088168,True,True,,converged
vle_0087,80.0,0.155,0.2485,Aronu2011,Aronu,0.033173535187644786,-0.8745346378393688,41.021913875385785,1.2125662696149675e-08,-2.6046051454536217e-12,6.874678604162909e-08,0,1.0537829766263538e-07,0.07757688197387418,0.8875380181948038,0.017476136104529475,0.017193139544782278,0.00013763173640484643,6.727777066848664e-05,5.991977305474534e-12,1.0809290647275095e-05,0.0008086783880541901,0.9951924548651327,0.003998866746813069,True,True,,converged
vle_0098,80.0,0.187,0.278,Jou1995,Jou,0.06462077260550426,-0.6336726497836295,40.91867404320214,9.988942437644255e-07,-2.6346983829258737e-12,5.4012350148013866e-08,0,1.9502482609022861e-07,0.07044851241737897,0.8874877269825411,0.021065915355668548,0.02073171972161491,0.0001898496773100817,6.826515330148945e-05,7.264060817949697e-12,7.815660094639604e-06,0.0015792489399162188,0.994707075709829,0.0037136753502547697,True,True,,converged
vle_0088,80.0,0.216,0.6137,Aronu2011,Aronu,0.11510850828320923,-0.7268486974483834,40.84198166917389,2.7394726398455305e-07,-5.358058248927829e-12,9.313137994126919e-08,0,3.318168146075263e-07,0.06400102119121127,0.8874284927382184,0.024319429030241757,0.023925682005653606,0.0002504469027611257,6.870382930603638e-05,8.545180804194551e-12,5.892477248094432e-06,0.0028183869532973503,0.9937448380891953,0.003436774957507221,True,True,,converged
vle_0089,80.0,0.271,1.2538,Aronu2011,Aronu,0.3378567962714606,-0.5694956059580751,40.80657558683488,4.890833604775935e-07,-3.1213998382952036e-12,5.9480637304432094e-08,0,8.941731104556548e-07,0.0518263076368303,0.88726137187172,0.030490170228785123,0.029929591116197383,0.000419285246362735,6.891416561829563e-05,1.158551940661976e-11,3.4655497902807394e-06,0.00827946945836006,0.9888574577312029,0.00286307281043714,True,True,,converged
vle_0090,80.0,0.347,3.7522,Aronu2011,Aronu,1.6315617956474906,-0.3616824517117478,41.697036038051046,2.6981258649527717e-07,-2.7653011978995257e-12,6.123588747186659e-08,0,3.856578525465752e-06,0.035245631254688936,0.8867879381218894,0.039015581714145535,0.0379845235062329,0.0008923010498966977,6.858942369260459e-05,1.871238752076001e-11,1.5783322161096098e-06,0.039128963367050656,0.9589118775537102,0.001959159079239129,True,True,,converged
vle_0099,80.0,0.348,2.67,Jou1995,Jou,1.66825820794852,-0.2042479910769045,41.728028665479606,8.290882334421878e-07,-2.784417596494906e-12,6.119104511981277e-08,0,3.937690531545006e-06,0.03503091552033014,0.8867782925324329,0.03912771806818908,0.03808709378094825,0.0009018997343076497,6.858192026146676e-05,1.884785714885164e-11,1.5607341512756333e-06,0.039979319927198526,0.9580743718846314,0.001946308188170112,True,True,,converged
vle_0092,80.0,0.398,8.3031,Aronu2011,Aronu,5.5251206578379914,-0.17689850186132675,45.294063414828976,9.526434663342798e-07,-8.397193946688998e-12,8.70425367338612e-08,0,1.2182740793095016e-05,0.024527834715165377,0.8860678793812035,0.04473000464279328,0.04298696260889732,0.0016063796520439017,6.790618830878501e-05,2.8394045308426393e-11,8.50042400759604e-07,0.12198332940976772,0.8767485258814344,0.001268144708797815,True,True,,converged
vle_0091,80.0,0.4,7.9387,Aronu2011,Aronu,5.820732261806114,-0.13477176710212277,45.57807256871915,3.0565904760027074e-07,-8.665776650636461e-12,9.724356431206616e-08,0,1.2801956608341143e-05,0.024121045830044843,0.8860264520170046,0.044953781428047734,0.04316990522412358,0.001647323095093519,6.786272667388569e-05,2.893297171441618e-11,8.276934705708584e-07,0.12770904809610054,0.8710513082483734,0.001239643655526157,True,True,,converged
vle_0100,80.0,0.46,16.0,Jou1995,Jou,33.805122977577874,0.3248625375122723,73.25694518960303,2.8168216203994234e-08,-3.0404908099751864e-12,5.644033507223867e-08,0,6.98156736223819e-05,0.012971504924360151,0.8837732457695705,0.051625283538975,0.04764154428909732,0.0038531395469226164,6.513356283937946e-05,5.706957456622533e-11,3.3263754313086423e-07,0.4614596321220291,0.5381252741974256,0.0004150936805453598,True,True,,converged
vle_0101,80.0,0.517,56.0,Jou1995,Jou,207.60003504136415,0.5690393954759511,246.99766058641504,7.367959558024495e-07,-7.004817757446402e-12,9.146276624960592e-08,0,0.0004235457300382501,0.00622019950930006,0.8781318429004502,0.057641141809824784,0.048337286664633716,0.009187986258730293,5.787201365770096e-05,1.2340574323620116e-10,1.249899592922417e-07,0.8404939324060231,0.1594472872751243,5.878031885260849e-05,True,True,,converged
vle_0102,80.0,0.5785,235.0,Jou1995,Jou,831.307561212093,0.5486938684018823,871.4255773892643,1.9329172484816581e-07,-3.3863206646166174e-11,6.716035372278384e-08,0,0.0017502684980602947,0.003403875910906114,0.8686571835664146,0.06311812753249146,0.04552770499221383,0.017495199294956715,4.758352845822491e-05,2.2604758134301658e-10,5.645045103149369e-08,0.9539627740817956,0.04602774874376762,9.477174436574305e-06,True,True,,converged
vle_0103,80.0,0.64,558.0,Jou1995,Jou,1917.5388171082448,0.536109965279415,1959.4335366096466,7.244456758925821e-07,-7.557586038857267e-11,7.644286270647171e-08,0,0.004173134985231841,0.002337286198375516,0.8587208896698536,0.06740402908289699,0.04203643568123694,0.025288820196399844,3.936974272283609e-05,3.214004684142161e-10,3.412188200094485e-08,0.9786189637368915,0.021377791520629606,3.244742478859231e-06,True,True,,converged
vle_0104,80.0,0.689,958.0,Jou1995,Jou,3030.673234428454,0.5001736044138593,3074.732819263572,3.2368138747074227e-07,-6.228828282724583e-11,6.454059686689106e-08,0,0.006715148470032519,0.0018903466138708329,0.8511537226050233,0.07013762751657938,0.039464445461554316,0.03060420962074316,3.44735591362067e-05,3.851978307131289e-10,2.5767862214449133e-08,0.9856704346605081,0.014327636148006034,1.929191485961173e-06,True,True,,converged
vle_0105,100.0,0.0117,0.00724,Jou1995,Jou,0.0006617378516003548,-1.0390525890705442,89.4644607415036,9.138063195024415e-07,-6.238151000533682e-14,7.615829389351347e-08,0,2.3801687534946454e-09,0.10951187987534806,0.8876079446357467,0.0014480585497100348,0.001286230488520701,1.1103314379594042e-05,1.5943994116697906e-05,1.6853496351799275e-12,0.00011883676032415696,7.396656125971226e-06,0.9933643674798533,0.006628235864020642,True,True,,converged
vle_0106,100.0,0.0566,0.136,Jou1995,Jou,0.016047780197829972,-0.9281239410689549,89.1434386274608,3.8318950595916945e-08,2.681753982427962e-10,9.896579911128356e-08,0,5.377164248004174e-08,0.09957345017035552,0.8876376352453306,0.006407735401222426,0.006264978106750545,6.149122112280709e-05,2.6609734048202134e-05,7.077043660229047e-12,2.804634245057596e-05,0.00018002200100105208,0.99357666888633,0.006243309112669029,True,True,,converged
vle_0107,100.0,0.188,1.43,Jou1995,Jou,0.4748624398141058,-0.47876821790742385,88.52473992028477,1.734996413205181e-07,-2.5272109657926848e-12,9.177701798535054e-08,0,1.3021603005905528e-06,0.07036591984851567,0.8873879824989466,0.021138354420432492,0.020741749156422754,0.00032728768076145887,3.1913396248584865e-05,2.252001629603601e-11,5.49081585166482e-06,0.00536417774558516,0.989828334760574,0.004807487493840855,True,True,,converged
vle_0120,100.0,0.315,16.0,Xu2011,Xu,5.606158978938128,-0.4554545733742562,92.44773160264873,3.377712260999033e-07,-3.4396745904670563e-12,9.532594091865576e-08,0,1.2829241770573726e-05,0.042621773808571864,0.8866420187233849,0.0353775048720264,0.03424545078174482,0.0010671781498007415,3.163161507166632e-05,4.6865227391064e-11,1.6127607639824207e-06,0.06064139034837611,0.9364266628258607,0.0029319468257629987,True,True,,converged
vle_0122,100.0,0.315,12.0,Xu2011,Xu,5.6061663701593005,-0.3305152641877497,92.44773160264873,4.229715813153234e-07,-3.4396842881472694e-12,9.718358384702697e-08,0,1.2829259681520699e-05,0.042621773338536735,0.8866420190972943,0.03537750496884876,0.03424545115294713,0.0010671776446242046,3.16317305016612e-05,4.686521919481211e-11,1.6127607005842278e-06,0.060641470298646874,0.9364265831507015,0.0029319465506516124,True,True,,converged
vle_0108,100.0,0.381,19.0,Jou1995,Jou,22.886029188320705,0.08081684654058319,109.09393585865217,1.740078481304863e-07,-7.581436512789233e-12,9.132416423085488e-08,0,4.814889616795177e-05,0.028905195303842605,0.8855829096183652,0.042747373248299296,0.040588196388517316,0.002096385690761374,3.1000472311307335e-05,7.47158894486778e-11,7.903070191622389e-07,0.209782780391873,0.7885088606818939,0.0017083589262331664,True,True,,converged
vle_0115,100.0,0.388,34.0,Xu2011,Xu,26.883009215554363,-0.10200103612167806,113.0333806960262,8.821883848153522e-07,-8.159455934492669e-12,8.617417179834774e-08,0,5.609978420532578e-05,0.027518179037105548,0.8854074239710156,0.04352459867654454,0.041197094755189026,0.0022649756729101952,3.0900312092653416e-05,7.908140769022826e-11,7.277118557589174e-07,0.23783247966235044,0.7605962623771231,0.0015712579605265324,True,True,,converged
vle_0109,100.0,0.422,39.0,Jou1995,Jou,61.01153390962899,0.19434733683350613,146.94318083263582,7.600027333576342e-07,-6.938868030968217e-12,9.954376878340554e-08,0,0.00012283416710059253,0.021111281558052676,0.8842562265966442,0.04726995020944071,0.04385114999797288,0.0033578379951648744,3.0242961499604845e-05,1.0677707710922749e-10,4.7640734748199386e-07,0.41520493543092296,0.5838640549896029,0.0009310095794739502,True,True,,converged
vle_0116,100.0,0.424,101.0,Xu2011,Xu,64.14444217695295,-0.19716234107554767,150.06754039258814,8.930676296259321e-07,-3.5965510865919018e-12,5.4841159169427556e-08,0,0.00012889987843036187,0.020756085709493173,0.8841692098916943,0.04748799900647843,0.04398761607640592,0.003439531475927996,3.0193713977772297e-05,1.0881794620920964e-10,4.641387741502684e-07,0.42743715269235566,0.5716663575827079,0.0008964897249363784,True,True,,converged
vle_0117,100.0,0.425,86.0,Xu2011,Xu,65.77495365774809,-0.11643790047125285,151.69384710017712,7.132962531741782e-08,-3.661749745858792e-12,5.6151954197503073e-08,0,0.00013205445133091583,0.020579579260566534,0.8841247458886986,0.04759689427864504,0.044054873167124545,0.0034812263592756405,3.0168381438813176e-05,1.0985845622801556e-10,4.5810306160658707e-07,0.4336033063642388,0.5655172590861595,0.0008794345496017435,True,True,,converged
vle_0121,100.0,0.475,95.0,Xu2011,Xu,236.58859104759486,0.3962701926339174,322.57208260160485,4.188801154825228e-07,-4.105092164955152e-12,6.418601117275102e-08,0,0.00045935500445004433,0.012950149728538548,0.8808955046826072,0.05286167375229988,0.04638278499633158,0.006421941743784029,2.8357288698363873e-05,1.8209030279357022e-10,2.326211998215029e-07,0.7334441007400985,0.2662931413788227,0.00026275788107891606,True,True,,converged
vle_0110,100.0,0.477,69.0,Jou1995,Jou,248.79342620681996,0.55698981020186,334.79570571598293,6.686357512108998e-08,-4.217468412949679e-12,6.489226578310081e-08,0,0.0004826909741561943,0.012703450950537891,0.880719367068508,0.05306137658433104,0.04642716157207733,0.006577463726292138,2.8262538044253802e-05,1.8586942567201169e-10,2.2640018362565656e-07,0.7431201235833017,0.2566313488563982,0.00024852756030001744,True,True,,converged
vle_0111,100.0,0.481,109.0,Jou1995,Jou,274.9071113215741,0.401759476416387,360.95254104227735,9.148003758951972e-07,-4.446784936678465e-12,6.81578242733849e-08,0,0.0005326314746815111,0.01222504363613767,0.8803557916969406,0.053457299488901884,0.046504040358024495,0.006896912451555509,2.8066177511545246e-05,1.936318645734582e-10,2.1452261502669528e-07,0.7616156698267295,0.23816212800566602,0.0002222021676044937,True,True,,converged
vle_0118,100.0,0.501,167.0,Xu2011,Xu,443.416473154013,0.4240953521978563,529.8027190867784,3.782211432934446e-07,-5.72154090338224e-12,8.120589001237022e-08,0,0.0008555293316632492,0.010133625686317314,0.8783201337334126,0.05535885513463792,0.0466576586451053,0.008647032402056972,2.699949875326595e-05,2.3602312921708685e-10,1.6533203036320857e-07,0.8369463900040575,0.1629266259865032,0.00012698400943935133,True,True,,converged
vle_0119,100.0,0.52,233.0,Xu2011,Xu,669.2056622912876,0.45820368593776534,756.1483774610009,5.025096534438944e-07,-8.404450237840755e-12,8.120645489384515e-08,0,0.0012902086232713023,0.008582563555267878,0.8760960761266101,0.05702852717865224,0.04649025765992701,0.010486331648304368,2.5903232119241823e-05,2.8039096627025113e-10,1.316954568704055e-07,0.8850189754269524,0.11490427188485335,7.67526881942698e-05,True,True,,converged
vle_0112,100.0,0.571,509.0,Jou1995,Jou,1602.0241315428023,0.4979512713071817,1691.784094762325,1.2488034073498966e-07,-2.3166595004613046e-11,9.41232620732535e-08,0,0.0031029201990976267,0.0059597747580311215,0.8693326087077028,0.060813847052172125,0.04512425665285151,0.015643513127707162,2.2998601471235098e-05,4.0386026229441994e-10,8.049710615809758e-08,0.9469436061626216,0.0530302858028022,2.610803457618387e-05,True,True,,converged
vle_0113,100.0,0.589,376.0,Jou1995,Jou,2033.1539330793828,0.7329824160301768,2124.38361010667,2.230827069737984e-07,-2.950833687807549e-11,5.9323213008610765e-08,0,0.003944326639860458,0.005380230796781914,0.8668374339540462,0.061930042074406104,0.044493160943062215,0.017392658446157935,2.2076461468124462e-05,4.4531611785730397e-10,7.023890096135704e-08,0.9570559306740716,0.042924387900821336,1.9681425107051577e-05,True,True,,converged
vle_0114,100.0,0.6135,909.0,Jou1995,Jou,2691.4868565340885,0.47142838012399674,2785.117064737785,8.388841226114607e-07,-5.80694981659423e-11,9.087000307772541e-08,0,0.005226972750511443,0.0047627605882324215,0.8634370095586864,0.06329708977996407,0.043599611431841066,0.019655572069448374,2.092351609330083e-05,4.984954736943313e-10,5.980672741523594e-08,0.9663819487557118,0.033603703445585824,1.4347798702327204e-05,True,True,,converged
vle_0123,120.0,0.00333,0.00202,Jou1995,Jou,0.00049745741484396,-0.608595460826936,176.76975046856398,2.459725916281741e-07,-2.204916479432717e-13,5.69262077476651e-08,0,1.6664986528160396e-09,0.11130664231100602,0.8875472162719646,0.0005753463850463321,0.00036418029742242824,5.044756419427515e-06,4.553023344226084e-06,1.7808666172320302e-12,0.0001970152865174649,2.81415464764389e-06,0.9914848861159576,0.008512299729394702,True,True,,converged
