model_id,observation_id,source_key,mea_mass_fraction,temperature_k,temperature_c,loading_mol_co2_per_mol_mea,state_pressure_pa,observed_pco2_pa,predicted_pco2_pa,log10_pressure_residual,carbamate_target_mole_fraction,predicted_carbamate_mole_fraction,log10_carbamate_residual,carbamate_interpolation_lower_row,carbamate_interpolation_upper_row,ln_k4,a,b_k,c,d_per_k,split,role,group_id,measurement_origin,certification,reaction_affinity_inf_norm,kkt_stationarity_inf_norm,pressure_relative_residual,packing_fraction,minimum_amount_mol,model_fingerprint,dlog10_pco2_dlnk_R1,dlog10_pco2_dlnk_R2,dlog10_pco2_dlnk_R3,dlog10_pco2_dlnk_R4,dlog10_pco2_dlnk_R5,dlog10_meacoo_dlnk_R1,dlog10_meacoo_dlnk_R2,dlog10_meacoo_dlnk_R3,dlog10_meacoo_dlnk_R4,dlog10_meacoo_dlnk_R5
M5_literature_R4,vle_obs_0189,Jou1995,0.3,313.15,40.0,0.4735,210000.0,604.0,51806.49844269848,1.933347301062156,0.05052142857142857,0.04020737757256764,-0.09916987416833163,cheq_canon_00194,cheq_canon_00198,-2.7836958326680508,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=40,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,2.842170943040401e-14,2.8421709430404007e-13,1.9042220498834337e-13,0.4770511689402958,2.851935781195123e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,4.391598196207269e-06,0.047963253191340975,0.0027491895870923595,0.43147312460689585,-0.4342267059698201,-3.769332873687223e-07,-0.07647909906685744,-0.003380467005802733,0.003378376619005368,2.4674081535637857e-06
M5_literature_R4,vle_obs_0190,Jou1995,0.3,313.15,40.0,0.513,220000.0,2570.0,101284.16662993847,1.5956084357239892,0.04786129032258065,0.04011125870441725,-0.07671811235453715,cheq_canon_00202,cheq_canon_00206,-2.7836958326680508,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=40,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,2.8421709430404007e-13,3.467324528504502e-13,0.476588174220546,3.5896509110933383e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,3.0213165302939156e-06,-0.0661632683751634,0.0038584579975520224,0.4303005974648499,-0.434162076334843,-3.6851873835092643e-07,-0.07891049831536637,-0.0030617525565664397,0.0030623350011383327,-2.137591737147268e-07
M5_literature_R4,vle_obs_0191,Jou1995,0.3,313.15,40.0,0.557,230000.0,8090.0,202220.4667302672,1.3978765868049035,0.04400064516129032,0.03870940236847186,-0.0556425780626452,cheq_canon_00202,cheq_canon_00206,-2.7836958326680508,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=40,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,3.410605131648481e-13,6.724250219438387e-13,0.47580413113524134,4.657767278409306e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.9189982936040906e-06,-0.17547669077799807,0.004585552204616761,0.4294509131419488,-0.4340383768841604,-3.2978642768396153e-07,-0.07718653632284804,-0.002789635739779667,0.002801692626741254,-1.1726796351836492e-05
M5_literature_R4,vle_obs_0192,Jou1995,0.3,313.15,40.0,0.609,210000.0,36100.0,472778.2128368789,1.1171502527214805,0.03943806451612904,0.03571383924233215,-0.04307905370503699,cheq_canon_00202,cheq_canon_00206,-2.7836958326680508,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=40,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,8.593917141507227e-14,1.5631940186722204e-13,1.543611731557619e-12,0.474583083041051,6.224116332114993e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.120081805083828e-06,-0.2630311067619573,0.0046598916725315576,0.42906294623890057,-0.4337239532858916,-2.708974943366467e-07,-0.07229032548994663,-0.0025220682404399775,0.002580448689900124,-5.810900669573543e-05
M5_literature_R4,vle_obs_0193,Jou1995,0.3,313.15,40.0,0.642,110000.0,103000.0,1374102.959858337,1.1251820503932322,0.03654258064516129,0.03331843739731388,-0.040114588853674076,cheq_canon_00202,cheq_canon_00206,-2.7836958326680508,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=40,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,4.547473508864641e-13,8.699399503794583e-12,0.47368381672082804,7.373970133294909e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,8.138378859712246e-07,-0.2979179982709468,0.004413502630029598,0.4282583094372682,-0.4326726301684402,-2.3623272569019014e-07,-0.06919002301149434,-0.0023619869542605317,0.0025900121440959284,-0.00022778820543829881
M5_literature_R4,vle_obs_0194,Jou1995,0.3,333.15,60.0,0.0564,220000.0,4.28,43.99264127349953,1.0119362683460569,,0.005796842168141347,,,,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,1.1368683772161603e-13,1.646615353158929e-12,0.4681130770437027,1.4019921049376103e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.0003984603313966772,0.40036867472448273,-0.003221899280703155,0.4371177771522738,-0.4342943386026476,4.674668150024649e-06,-0.03656098302108012,-0.009394633155999811,0.009389894498454144,6.396625015250154e-08
M5_literature_R4,vle_obs_0195,Jou1995,0.3,333.15,60.0,0.119,260000.0,19.3,242.07853134989807,1.0983989668870933,,0.012219942155911904,,,,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,2.842170943040401e-14,1.8474111129762605e-13,1.820556532878142e-12,0.4686229467952645,2.458543677235511e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.00010233769387468782,0.39282681094654487,-0.0011900795016117627,0.43538177894042457,-0.43429403446815223,3.4238041400229524e-07,-0.03686372234205516,-0.00549234537507125,0.005491839857129923,1.6312455979271793e-07
M5_literature_R4,vle_obs_0196,Jou1995,0.3,333.15,60.0,0.206,220000.0,57.9,1668.0120197886954,1.4595206121360917,0.023387837837837835,0.020841580746018915,-0.05005941866491598,cheq_canon_00222,cheq_canon_00226,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,2.842170943040401e-14,3.552713678800501e-13,2.109366257420995e-12,0.4692887386140361,3.5007712128888583e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,3.513047630576693e-05,0.37177596525772566,-0.0003391849023870463,0.4345962562268823,-0.43429220162316534,-1.8647260501320326e-07,-0.04247717265391448,-0.0034280704012691174,0.003427634432892395,6.22434719340134e-07
M5_literature_R4,vle_obs_0197,Jou1995,0.3,333.15,60.0,0.389,300000.0,528.0,27512.363893418653,1.7168939845320559,0.03953333333333334,0.03576731843828375,-0.04347705303887153,cheq_canon_00226,cheq_canon_00230,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,2.4158453015843406e-13,5.337642505764961e-13,0.47014908622588336,6.124444481199732e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,8.456169098280952e-06,0.21993540073594883,0.0004436270906182926,0.43380789840341544,-0.4342599761564258,-3.8991184667177754e-07,-0.07040275816032124,-0.0017520847339107198,0.0017485595404360802,3.915173077225855e-06
M5_literature_R4,vle_obs_0198,Jou1995,0.3,333.15,60.0,0.438,200000.0,2009.9999999999998,95826.48418450271,1.6782894970193158,0.041917567567567565,0.03796513125309511,-0.04301116739417023,cheq_canon_00230,cheq_canon_00234,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,2.4158453015843406e-13,6.754999049007893e-13,0.47001620498856844,7.562477837810893e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,5.911893197207973e-06,0.12203196808613369,0.0008580891552867341,0.4333061344397037,-0.43417013584345904,-4.242318376367314e-07,-0.08020227699109765,-0.00149901146032101,0.0014907998208839627,8.63603253037287e-06
M5_literature_R4,vle_obs_0199,Jou1995,0.3,333.15,60.0,0.504,250000.0,11000.0,234595.13819442835,1.3289263222921683,0.043064285714285715,0.03865296613821502,-0.04693442191123869,cheq_canon_00234,cheq_canon_00238,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,4.263256414560601e-14,2.2737367544323206e-13,1.1117663234472275e-13,0.4693770632884923,1.059835693536062e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,3.3885783068399174e-06,-0.04388438528124538,0.0014823271499153632,0.4324999866689438,-0.433985707459783,-4.214557211819392e-07,-0.08804957078821585,-0.0012446659293064845,0.0012428247759294663,2.263062731203496e-06
M5_literature_R4,vle_obs_0200,Jou1995,0.3,333.15,60.0,0.561,250000.0,34000.0,565427.6573352573,1.2208981307163358,0.045203703703703704,0.037018118628470056,-0.08675967676124796,cheq_canon_00238,cheq_canon_00242,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,8.526512829121202e-14,3.1940871849656105e-12,0.4683358904967972,1.4431670936652193e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.971667273892308e-06,-0.17187482033165222,0.0017804616447847363,0.4317888825156046,-0.43357132391008685,-3.694064452693274e-07,-0.08724187297566058,-0.0010963212936240516,0.0011328193238701791,-3.612767846611361e-05
M5_literature_R4,vle_obs_0201,Jou1995,0.3,333.15,60.0,0.579,100000.0,82000.0,1812790.2964266073,1.3445337154336756,0.04253703703703705,0.03615053127807196,-0.07065255118439721,cheq_canon_00238,cheq_canon_00242,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,2.8421709430404007e-13,9.341747500002384e-12,0.4679135240078051,1.5857170617040493e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.6591172879998337e-06,-0.20269358422808634,0.0018005723134706384,0.4302042387216431,-0.43200647104058015,-3.4826651974535544e-07,-0.08607671054211763,-0.0010577585150129583,0.0012155958407206525,-0.00015748790519577662
M5_literature_R4,vle_obs_0202,Jou1995,0.3,333.15,60.0,0.668,300000.0,282000.0,1816722.4620126917,0.8090394775342,0.03685294117647059,0.03015978163638097,-0.08704396113274275,cheq_canon_00242,cheq_canon_00246,-2.4874511481314725,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=60,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,4.263256414560601e-13,4.74004385372003e-13,0.46548122664187613,2.468731624672955e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,7.347900066179135e-07,-0.30236318044885024,0.001604977128977225,0.4304877447403043,-0.432093468560879,-2.502489273350542e-07,-0.07870032600890028,-0.0008903371891765173,0.0012751139672127199,-0.00038452376730882906
M5_literature_R4,vle_obs_0203,Jou1995,0.3,353.15,80.0,0.0174,250000.0,2.96,12.313793443184935,0.6191001532170404,,0.0017755838113173391,,,,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,9.947598300641403e-14,2.4158453015843406e-13,8.399365469813347e-13,0.4606661542688354,1.2495148126878615e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.0033501709850725088,0.39924328725238206,-0.0032362248880701823,0.4341804135776783,-0.43429436054065457,4.779497303095375e-05,-0.03936242511693059,-0.008970269987266917,0.008922412630644423,6.232053942730388e-08
M5_literature_R4,vle_obs_0204,Jou1995,0.3,353.15,80.0,0.0236,280000.0,4.84,20.120456101520315,0.6187924596762727,,0.002415075472819052,,,,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,2.842170943040401e-14,2.5579538487363607e-13,3.105794478740011e-13,0.460719803644308,1.6525561281452044e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.0019396976913554906,0.3990449759072589,-0.0026278873077600906,0.4349825245553162,-0.43429433322916816,2.1330100892736203e-05,-0.03826054033089731,-0.007386524359650813,0.0073651193990201995,7.48077276260648e-08
M5_literature_R4,vle_obs_0205,Jou1995,0.3,353.15,80.0,0.0781,250000.0,46.5,306.96943488760166,0.8196421818038644,0.00811844155844156,0.007996779544358266,-0.006557545179199715,cheq_canon_00250,cheq_canon_00254,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,4.263256414560601e-14,9.947598300641403e-14,1.00000761449337e-13,0.46116457742354594,4.655554929506967e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.00022343384920020523,0.39283024237946046,-0.0008260030437412523,0.43489623173798003,-0.43429365672587034,3.634078767709499e-07,-0.038045158043459155,-0.0032687601678074293,0.0032680566420046353,3.400916017815161e-07
M5_literature_R4,vle_obs_0206,Jou1995,0.3,353.15,80.0,0.118,250000.0,99.2,902.3670502564917,0.9588715566027258,0.01184935064935065,0.012011685734971233,0.00590940967779291,cheq_canon_00250,cheq_canon_00254,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,1.2789769243681803e-13,1.7053025658242404e-13,1.4381948858499527e-12,0.4614861491593492,6.379156990399945e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.0001034827779022862,0.38565438527093926,-0.00041104231129907015,0.4346002273170057,-0.434292672801817,-1.822959613059552e-07,-0.040328038805506186,-0.002358600656323555,0.0023581281378200997,6.547928384186419e-07
M5_literature_R4,vle_obs_0207,Jou1995,0.3,353.15,80.0,0.187,250000.0,278.0,3766.2332250271165,1.1318624144004081,0.017715384615384615,0.018736714382409717,0.024342850910767242,cheq_canon_00254,cheq_canon_00258,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,1.5631940186722204e-13,2.4158453015843406e-13,9.546056389808656e-13,0.46201273795700426,8.813055144313388e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,4.195168656906389e-05,0.3672162194767736,-0.0001072576250038537,0.4343539767859283,-0.43428867519956776,-3.295439701904954e-07,-0.04631269414622427,-0.0015644363315821797,0.001563087376817085,1.6784854359784197e-06
M5_literature_R4,vle_obs_0208,Jou1995,0.3,353.15,80.0,0.348,300000.0,2670.0,47278.17571576336,1.24814944906652,0.033680645161290323,0.03220675601477994,-0.019433418674084962,cheq_canon_00262,cheq_canon_00266,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,1.4210854715202004e-13,2.2737367544323206e-13,3.880510727564494e-16,0.4628461814756347,1.47401402407733e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.071596145152398e-05,0.25716459832736405,0.000158656376925137,0.43406273633195264,-0.4342321116013181,-4.1105071833225304e-07,-0.0712153989794436,-0.0008051862028496371,0.0007963439749798527,9.253382836645995e-06
M5_literature_R4,vle_obs_0209,Jou1995,0.3,353.15,80.0,0.46,200000.0,16000.0,435062.99954996107,1.4344321671167555,0.04284464285714286,0.03703307512624297,-0.06330675082117534,cheq_canon_00266,cheq_canon_00270,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,2.8421709430404007e-13,2.7000623958883807e-13,6.049231160432101e-13,0.4624709105328524,2.332033155146229e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,4.68300953571088e-06,0.055598088621877644,0.0004653346152849735,0.43322581584348535,-0.43369584341590434,-4.542784787653923e-07,-0.09337566477912615,-0.0005536800528876709,0.0005248130268757811,2.9321977420882725e-05
M5_literature_R4,vle_obs_0210,Jou1995,0.3,353.15,80.0,0.517,100000.0,56000.0,2087699.4710274318,1.5714799541687698,,0.036885966047166555,,,,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.371198213442017e-14,9.947598300641403e-14,1.2110103853046894e-12,0.46169638314483263,3.0879111828357818e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,2.8859581391316165e-06,-0.07390211056446105,0.0006185293166538486,0.4308152472987103,-0.4314366681690273,-4.274833239839458e-07,-0.09829465377299383,-0.00047401661525223486,0.0004893249354600407,-1.4879363187189417e-05
M5_literature_R4,vle_obs_0211,Jou1995,0.3,353.15,80.0,0.5785,500000.0,235000.0,993015.4774079314,0.6258881553077082,,0.03472723377924918,,,,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,1.2789769243681803e-13,2.4158453015843406e-13,6.263144314289093e-13,0.46043578702538546,4.219193115877163e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.6634693622563643e-06,-0.19020445600759214,0.0006868536850390682,0.432286476925725,-0.4329750054488101,-3.643445483356272e-07,-0.09686059532468425,-0.0004142454258495063,0.0005057276014123632,-9.111481338398496e-05
M5_literature_R4,vle_obs_0212,Jou1995,0.3,353.15,80.0,0.64,600000.0,558000.0,1743670.6669887288,0.4948302627279493,,0.031059962203398423,,,,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,9.947598300641403e-14,1.7763568394002505e-13,2.4893476317326227e-13,0.4587631835628399,5.680661839236528e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,9.701572878384468e-07,-0.2644983832844616,0.0006493333870594142,0.4313882798534507,-0.4320385945000282,-2.957787004480275e-07,-0.0925120856577154,-0.0003680717420589728,0.0006850530491167813,-0.00031668000393843623
M5_literature_R4,vle_obs_0213,Jou1995,0.3,353.15,80.0,0.689,1000000.0,958000.0,1784187.1688157555,0.2700749026880589,,0.027450916044379037,,,,-2.2247610080702254,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=80,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,1.4210854715202004e-13,1.9184653865522705e-13,9.546056389808656e-13,0.457260561967928,7.138261599458155e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,6.552092202127823e-07,-0.30081179227536836,0.0005821306992004338,0.43140961807353045,-0.4319924211237946,-2.490201321471417e-07,-0.089075135568394,-0.00033548748988004856,0.0008093430157294185,-0.00047359787283764897
M5_literature_R4,vle_obs_0214,Jou1995,0.3,373.15,100.0,0.0117,300000.0,7.24,16.167248572636613,0.34889754947949414,,0.0011893650936362075,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,7.105427357601002e-14,4.547473508864641e-13,4.047372688849767e-12,0.45342855284125866,1.9424640263332353e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.006659329510050326,0.3959281738463715,-0.001715299458027175,0.4293501979057978,-0.43429423250973537,5.9177276801641754e-05,-0.04087675227706601,-0.005303303464299531,0.0052439947239855495,1.3137610514944836e-07
M5_literature_R4,vle_obs_0215,Jou1995,0.3,373.15,100.0,0.0566,300000.0,136.0,410.8796919632361,0.48017576809179835,,0.005753540246675574,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,4.263256414560601e-14,2.1671553440683056e-13,3.6030542105436326e-13,0.4537972203246927,8.201334143686992e-10,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,0.0003811739368586586,0.39018850088723406,-0.00046530459485438763,0.4343770631187737,-0.43429293405949915,-9.702281063456866e-09,-0.040912514522796185,-0.001781876646541732,0.001781202282357286,6.840251054823058e-07
M5_literature_R4,vle_obs_0216,Jou1995,0.3,373.15,100.0,0.188,300000.0,1430.0,10854.96186925072,0.8802922647608364,,0.01850784984312257,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,4.263256414560601e-14,2.913225216616411e-13,1.8653615067402522e-12,0.45480187961374213,2.116681179921299e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,3.8342395924928496e-05,0.35631035668615135,-1.4170709050631556e-05,0.43425195705992786,-0.4342761377174042,-4.3258604428694166e-07,-0.053011867034277155,-0.0006413914125077052,0.0006365677196510335,5.256260467110269e-06
M5_literature_R4,vle_obs_0217,Jou1995,0.3,373.15,100.0,0.381,110000.0,19000.0,694132.7247091177,1.5626889186340458,,0.033112775177450655,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,6.445437856130421e-14,2.2737367544323206e-13,1.110694773325866e-11,0.4554540597668377,4.127493824813432e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,7.586020700500739e-06,0.19217076054900414,0.00011617675710340335,0.43316211479904604,-0.43328588459345946,-4.4474109544697987e-07,-0.08770249917714863,-0.00028443503218649347,0.0001646826656762838,0.00012019764024157119
M5_literature_R4,vle_obs_0218,Jou1995,0.3,373.15,100.0,0.422,130000.0,39000.0,1108101.0440591536,1.453514757045056,,0.03478726843282776,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,1.7053025658242404e-13,2.8421709430404007e-13,4.603106600160782e-12,0.4552836900690326,4.8695417766549194e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,5.60946844530008e-06,0.12132141486986824,0.00015553069943052833,0.43250709014230887,-0.4326682415012328,-4.5160335684918255e-07,-0.0962953424366754,-0.0002464639809978397,0.00011165911719046794,0.00013525747069283975
M5_literature_R4,vle_obs_0219,Jou1995,0.3,373.15,100.0,0.477,160000.0,69000.0,2062609.8150888905,1.4755679893053275,,0.03573180717509501,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,4.263256414560601e-14,2.8421709430404007e-13,2.1040250430814923e-12,0.45475187794947897,6.22278817749416e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,3.654410107856165e-06,0.009562425784537254,0.00021075976519568937,0.4310361279458163,-0.4312505542891642,-4.407360136763841e-07,-0.10496378250549442,-0.00020708343074614852,0.00010733336048621047,0.00010019298471722273
M5_literature_R4,vle_obs_0220,Jou1995,0.3,373.15,100.0,0.481,200000.0,109000.0,1752854.2200284072,1.2063193006004735,,0.03573895479617423,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,2.842170943040401e-14,1.7053025658242404e-13,1.22570781968534e-12,0.45470227179259515,6.342412724931473e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,3.542588444815919e-06,0.0010630266444877634,0.000214661621811274,0.43148863477782123,-0.4317068539982926,-4.3862050986479897e-07,-0.10539645982924396,-0.00020465171902288895,0.00012987034876951143,7.522228928642922e-05
M5_literature_R4,vle_obs_0221,Jou1995,0.3,373.15,100.0,0.571,600000.0,509000.0,2010178.4871138916,0.5965168385300812,,0.03369108514269296,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,1.1368683772161603e-13,3.694822225952521e-13,7.741618901491165e-13,0.45298756978940496,9.765586442651246e-09,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.660893644839234e-06,-0.16766778010435246,0.0002605502480435007,0.43115114491953926,-0.43141337116026074,-3.6298898589688647e-07,-0.10767877979351902,-0.000164234310036924,0.00034213798155905345,-0.0001775340623743066
M5_literature_R4,vle_obs_0222,Jou1995,0.3,373.15,100.0,0.589,700000.0,376000.0,2152323.5401647217,0.7577197107036464,,0.0328479433927295,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,2.842170943040401e-14,1.7763568394002505e-13,4.806289715426309e-14,0.45253410920681736,1.0638224161914783e-08,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.4281020810358311e-06,-0.19330323048905027,0.0002601802329138536,0.4309737084540188,-0.4312353333091323,-3.441220797054215e-07,-0.1068764109276762,-0.00015833601394176237,0.00040781084416113047,-0.00024912275323642484
M5_literature_R4,vle_obs_0223,Jou1995,0.3,373.15,100.0,0.6135,1000000.0,909000.0,2018879.2783264294,0.34654646725997224,,0.03151879877453935,,,,-1.9902300683371301,2.151,-1545.3,0.0,0.0,training,active_training,vle|Jou1995|w=0.3|T=100,calibration_derived_partial_pressure,LOCAL_EQUILIBRIUM,5.684341886080802e-14,1.8474111129762605e-13,2.9336661100387573e-14,0.451882114890472,1.194080989820018e-08,sha256:f8addf9b50d6ea512435da5d916a903a56e0027567b9373b93c35185109753d9,1.1610268302320037e-06,-0.22360257050380025,0.0002557176692619123,0.4311993997418994,-0.43145629913254874,-3.1866318836111957e-07,-0.10544682372521483,-0.00015097428494080363,0.00046274203754179523,-0.0003114389747763853
